Activity,acc_rh_x_iqr,acc_rh_x_max,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_min,acc_rh_x_std,acc_rh_y_iqr,acc_rh_y_max,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_min,acc_rh_y_std,acc_rh_z_iqr,acc_rh_z_max,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_min,acc_rh_z_std,gyro_rh_x_iqr,gyro_rh_x_max,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_min,gyro_rh_x_std,gyro_rh_y_iqr,gyro_rh_y_max,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_min,gyro_rh_y_std,gyro_rh_z_iqr,gyro_rh_z_max,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_min,gyro_rh_z_std
circle,0.385395,1.45878,0.9764665625,0.929715,1.45878,0.2186955580483028,0.3296575,0.42018,0.09358328125,0.084965,0.42018,0.19114964899960166,0.14319749999999998,0.6128100000000001,0.35022062499999995,0.33961,0.6128100000000001,0.09369932769527684,24.3880975,31.78503,-4.4840153125,-1.5259299999999998,31.78503,20.44174334222683,15.673165,25.29984,0.8975538281249998,1.83111,25.29984,11.097738675764091,41.02451,75.64775999999998,-2.5444802343750004,-4.75326,75.64775999999998,30.174551977809863
circle,0.37245,1.34965,0.97638078125,0.950465,1.34965,0.19431837479704447,0.29010749999999996,0.40114,0.128141328125,0.17359000000000002,0.40114,0.17350837789287674,0.11053750000000008,0.50026,0.336550859375,0.337905,0.50026,0.07016609043489401,33.198417500000005,48.82199,-6.385699921875,-5.195775,48.82199,26.22256284096581,18.173775,20.439770000000006,-2.0526084375,-1.1444450000000002,20.439770000000006,13.672736469483912,35.344245,75.64775999999998,2.9202996875000005,-2.651295,75.64775999999998,27.28419267396348
circle,0.3574949999999999,1.34989,1.0186184375,1.033115,1.34989,0.19313806961211996,0.3363725,0.40114,0.0801640625,0.093265,0.40114,0.19844620910588365,0.1066875,0.5149100000000001,0.35322546875000005,0.35133000000000003,0.5149100000000001,0.07362226558864697,30.0092275,48.82199,-7.07248578125,-10.429705,48.82199,21.82478788953968,27.222504999999998,25.8034,0.267275625,2.0371099999999998,25.8034,16.73250257873373,32.1703225,43.80169,-0.2305578125000001,-8.30485,43.80169,22.186295438443807
circle,0.40865,1.35868,0.97576078125,0.942415,1.35868,0.2286699086073956,0.368665,0.45485,0.07385078125,0.034914999999999995,0.45485,0.2203998220727552,0.11469249999999998,0.53078,0.346341171875,0.32838,0.53078,0.08121960920689325,23.524052500000003,38.35414,-1.83015671875,0.8697799999999999,38.35414,16.950490519020207,26.9287675,27.62688,1.1230453125,3.34559,27.62688,17.693039177747714,37.4805425,43.80169,1.5276541406250002,-1.6708900000000002,43.80169,22.286913695116983
circle,0.4613750000000001,1.35868,0.993270625,0.995025,1.35868,0.24392544221656515,0.3840400000000001,0.45485,0.07984773437499999,0.092655,0.45485,0.22979251902264616,0.10687749999999996,0.53078,0.341774453125,0.33192,0.53078,0.07728872279689923,29.591509999999996,38.35414,-5.50048421875,-1.74718,38.35414,19.504437641379468,30.301059999999996,27.62688,-0.967174609375,-0.7820349999999999,27.62688,18.97926700235149,37.58736,43.45073,1.5073883593749997,3.3417800000000004,43.45073,21.19807430834088
circle,0.42964500000000017,1.4124,0.99374359375,1.002715,1.4124,0.24319986887953385,0.38783,0.46437,0.07723234375,0.08691499999999999,0.46437,0.2256873156274669,0.13825000000000004,0.49318,0.3325690625,0.33717,0.49318,0.08431082575651892,32.414475,37.40806,-5.848347578125,-4.379405,37.40806,21.193124451739198,32.172225,26.91733,-1.1108258593749998,-0.63326,26.91733,19.276207562819774,34.710992499999996,35.180209999999995,0.804985859375,-0.015259999999999998,35.180209999999995,19.87536426616246
circle,0.414375,1.43461,0.99107734375,0.9996649999999999,1.43461,0.24774286353396105,0.39247,0.46437,0.10751484375,0.10474000000000001,0.46437,0.21956538417898,0.130195,0.53664,0.31449101562500004,0.29651500000000003,0.53664,0.08327870936875016,32.177957500000005,37.40806,-6.2846670312500015,-2.3957050000000004,37.40806,21.390928338211733,26.997429999999998,28.49666,-2.006532265625,-1.75863,28.49666,17.383177592293123,32.5689725,40.66591,1.08245359375,3.53252,40.66591,19.843510491793534
circle,0.445935,1.43461,0.9863203125,0.991605,1.43461,0.2643057772257397,0.426465,0.48537,0.108583359375,0.097295,0.48537,0.2352884967348507,0.13422,0.53664,0.299529765625,0.294565,0.53664,0.08909190452722861,34.905545000000004,36.20258,-5.475509140625,-1.945555,36.20258,22.35594307690236,21.649065,28.49666,0.25100312500000005,-0.33189,28.49666,16.2367631256877,35.41291,40.66591,0.1015100000000002,-2.49107,40.66591,21.277047167965673
circle,0.4650400000000001,1.52348,0.997024296875,1.0011299999999999,1.52348,0.2736522168872712,0.47529499999999997,0.49953,0.093579609375,0.05591,0.49953,0.2604803730982023,0.1641275,0.59377,0.301923671875,0.29431999999999997,0.59377,0.1023786583661902,39.374605,36.20258,-6.701077421875,-1.892145,36.20258,23.463489458603593,31.498917499999997,31.47221,1.027436953125,2.77337,31.47221,19.835742545976487,37.02086,43.90088,1.619447890625,-1.1940400000000002,43.90088,21.505053913366236
circle,0.4686349999999999,1.52348,1.00870515625,0.9996649999999999,1.52348,0.26285675509671724,0.3967375,0.49953,0.076016171875,0.0669,0.49953,0.2401290128768059,0.13921999999999998,0.59377,0.301257578125,0.283825,0.59377,0.09370726509943493,33.103045,33.64666,-7.1566500781250015,-2.8153349999999997,33.64666,21.846789967473608,38.0623,44.9614,-2.0229836718750005,-2.533035,44.9614,22.276097017888823,42.7068425,53.06406,3.40394609375,2.723775,53.06406,24.28624876804629
circle,0.5229599999999999,1.45586,0.9984146875,0.934235,1.45586,0.2678355497576169,0.3847775,0.56911,0.057903125,0.06165,0.56911,0.2513994861170601,0.12445250000000005,0.51149,0.2897903125,0.26502000000000003,0.51149,0.08678455645427269,37.72469,35.27177000000001,-4.67570984375,-0.694295,35.27177000000001,25.182590610583194,39.2296375,45.89221,-1.0485373437500003,-5.4094050000000005,45.89221,23.151331478540968,46.10584,85.27634,-1.0035339843750002,-2.12485,85.27634,29.84477550903684
circle,0.4741975000000002,1.45586,0.99628015625,0.9313,1.45586,0.2528181276814433,0.407055,0.56911,0.107218984375,0.13696999999999998,0.56911,0.2561420148778549,0.15539749999999994,0.51149,0.281776015625,0.263925,0.51149,0.10127495991991804,34.907455,35.27177000000001,-6.610476171875,-2.731405,35.27177000000001,24.785857184869343,31.87658,45.89221,0.5481410937500001,-2.925965,45.89221,20.22169414043134,42.5561525,85.27634,-0.3072113281249991,-2.71233,85.27634,32.065497920860054
circle,0.39711,1.40727,0.981244453125,0.94522,1.40727,0.21862279047199867,0.3407125,0.51051,0.14713749999999998,0.187995,0.51051,0.19392036699619125,0.12976500000000002,0.51588,0.2908778125,0.29554,0.51588,0.09264701258285313,28.574865000000006,34.08155,-6.757406640625,-5.9587400000000015,34.08155,18.84067631697789,21.74825,33.90606,-1.557039765625,-4.88296,33.90606,15.473896509225044,29.3721575,63.01309000000001,5.058204453125,5.37126,63.01309000000001,24.06154814270081
circle,0.3645125000000001,1.33671,1.0206003125,1.0819450000000002,1.33671,0.1979785827547764,0.3598725,0.34791,0.0653115625,0.05359,0.34791,0.1914732990704803,0.084785,0.5190600000000001,0.337290234375,0.32093499999999997,0.5190600000000001,0.07788237493635078,28.7884875,28.64925,-8.389252500000001,-8.12555,28.64925,17.339012701521938,24.105805000000004,33.90606,1.037272109375,-1.27796,33.90606,14.583392215447386,24.6036425,38.71273,-0.9878578906249996,-0.8774049999999999,38.71273,16.663792722962572
circle,0.3859999999999999,1.3340299999999998,0.975665390625,0.9560850000000001,1.3340299999999998,0.21125380721755035,0.3554825,0.37892,0.051581875,0.033325,0.37892,0.1969734800191624,0.14050749999999995,0.5190600000000001,0.329767890625,0.310805,0.5190600000000001,0.08841348124059921,27.518159999999998,34.409620000000004,-6.389276484375,-4.379405,34.409620000000004,18.044425480078186,19.0569025,27.23777,1.3551535156249996,1.3962249999999998,27.23777,12.985046553000133,36.37615,51.56865,1.06653875,0.164035,51.56865,22.99760377299326
circle,0.4196850000000001,1.46684,0.984660546875,0.9785450000000001,1.46684,0.2258274306761574,0.31855500000000003,0.53835,0.103331953125,0.1377,0.53835,0.21656930637232866,0.11512,0.48708,0.31314671875,0.29115,0.48708,0.08305363313385754,29.917675,34.409620000000004,-6.494303359375,-2.960295,34.409620000000004,19.89789049535953,21.385845,21.16459,-3.639212734375001,-2.31178,21.16459,14.605932204722382,42.966245,51.56865,2.2068700000000003,0.94989,51.56865,24.746329155379037
circle,0.43629,1.52788,1.03063859375,1.056065,1.52788,0.24232158969195244,0.33967,0.53835,0.096137265625,0.08838499999999999,0.53835,0.2362606067847631,0.11132999999999997,0.49977,0.318174375,0.30946,0.49977,0.08500194102333414,32.630005,29.74792,-8.544228828125,-7.141335000000001,29.74792,20.302155890581226,26.436657500000003,29.19858,-1.855012890625,-2.75048,29.19858,18.07015083312741,32.301937499999994,54.30006,-2.539354453125,-9.189885,54.30006,22.084685558582176
circle,0.402905,1.52788,0.99127734375,0.97122,1.52788,0.2269201502163136,0.345955,0.50392,0.090147890625,0.08191499999999999,0.50392,0.21830524244897734,0.1216425,0.51808,0.310686171875,0.2837,0.51808,0.08844311498183004,33.25373,34.51643,-5.00962484375,-4.73037,34.51643,20.432043489369523,30.2037875,31.22807,2.51026640625,2.594075,31.22807,18.51886793616415,28.53862,54.30006,0.07659453124999971,-2.0828900000000004,54.30006,19.77428771923877
circle,0.40534499999999984,1.32109,0.9742996875,0.91763,1.32109,0.20096164878193135,0.35303249999999997,0.37721,0.121645234375,0.15186,0.37721,0.19049763709150055,0.1105425,0.51808,0.300836484375,0.285655,0.51808,0.07545634216417219,31.0048975,34.51643,-4.296851328125,-0.35478000000000004,34.51643,19.002383594147943,25.776695,31.22807,-1.122389765625,-0.15641,31.22807,17.751980248212256,35.0505125,48.00562,5.591622734375,7.541885000000001,48.00562,19.770395263478534
circle,0.4373975000000001,1.66094,0.9866215625,0.98599,1.66094,0.2823881709340816,0.4032725,0.62746,0.06589375,0.1001,0.62746,0.285645597539591,0.134155,0.71853,0.3162215625,0.298715,0.71853,0.1107823959703598,29.7402925,62.0365,-7.448841328125001,-5.88244,62.0365,24.210052852827005,30.779827500000003,76.81509,0.28569390625000024,-0.9384450000000001,76.81509,23.56843954804275,40.303509999999996,62.92916,4.2747368749999985,7.007815000000001,62.92916,27.368599916610574
circle,0.5952975,2.0,0.988168125,0.963775,2.0,0.4614325767239558,0.665,1.5230000000000001,0.11574546875,0.153935,1.5230000000000001,0.5450430781152467,0.313915,0.93216,0.2992265625,0.297615,0.93216,0.2491002152354973,38.8843925,62.0365,-5.571356562499999,-1.02237,62.0365,30.95460041202275,50.35745,76.81509,0.1652888281249999,-5.867185,76.81509,31.586006222426214,42.7507075,89.87701,-0.6659232812500003,-0.732445,89.87701,35.59599531177245
circle,0.3448,2.0,0.950303984375,0.903225,2.0,0.40864752694165546,0.30720249999999993,1.5230000000000001,0.2695528125,0.322035,1.5230000000000001,0.4790434584978589,0.165775,0.93216,0.300247109375,0.31861,0.93216,0.23222483556873397,26.7399425,59.52635,-4.7934325000000015,-5.11185,59.52635,24.397075770717674,25.7824225,57.89361,-0.821377265625,-0.20219,57.89361,25.056021762647877,38.11762,89.87701,-1.1430134375000005,-2.040925,89.87701,32.73286957377225
circle,0.21143749999999994,1.20878,0.9361799999999999,0.942535,1.20878,0.12932571820431735,0.2641675,0.50124,0.201616875,0.24085,0.50124,0.16476803112041144,0.0929025,0.56008,0.365282109375,0.359265,0.56008,0.0646223480434152,18.5247375,23.37718,-7.647509296875,-7.44652,23.37718,14.286683992988682,9.9452225,26.82577,2.9520098437499995,1.964625,26.82577,7.499354211442768,32.2580675,56.070130000000006,5.5006633593749985,1.739555,56.070130000000006,22.21855804574292
circle,0.18243500000000007,1.20878,0.985869921875,1.00406,1.20878,0.11579710088863472,0.182015,0.36354,0.08330828125,0.087285,0.36354,0.1434889398291586,0.07385249999999999,0.56008,0.401614140625,0.398205,0.56008,0.0566568642620775,19.625304999999997,17.6397,-8.9346509375,-7.999664999999999,17.6397,14.05165111569619,15.9669,21.4774,-1.187301171875,-1.0071150000000002,21.4774,10.340089471883786,27.9988275,56.070130000000006,6.974910468749997,7.0955499999999985,56.070130000000006,16.874184627813126
circle,0.19311749999999994,1.23319,0.996509453125,1.016635,1.23319,0.12292801439198953,0.17736999999999994,0.25611,0.036660234375,0.070315,0.25611,0.11947586325583222,0.07007000000000008,0.53981,0.3992603125,0.39442,0.53981,0.053379545355897735,19.131292499999997,13.88592,-8.364455546875,-7.9920350000000004,13.88592,12.088989937786096,19.3163075,21.4774,-3.2018802343749995,-2.8077050000000003,21.4774,11.766926449042025,26.322215000000003,53.37687,2.453044765625,0.202185,53.37687,18.674858106434087
circle,0.23114749999999995,1.26151,0.998955,1.0366549999999999,1.26151,0.15031715136774149,0.1950125,0.22657,-0.006002968750000003,0.0199,0.22657,0.12812089394859266,0.09625500000000008,0.5442100000000001,0.39050734375,0.390025,0.5442100000000001,0.06725416568748241,20.66866,17.44896,-8.411843125,-5.89389,17.44896,13.626392542450178,18.5418975,14.48103,-2.212949375,-2.494885,14.48103,10.217248908966225,23.9036275,53.37687,-1.0283309374999998,-3.673665,53.37687,19.457251883723096
circle,0.2991425000000001,1.42119,0.99734484375,1.0099200000000002,1.42119,0.1865441110199558,0.31501250000000003,0.3567,-0.025359218749999995,-0.021365,0.3567,0.18392200136287976,0.14405,0.64528,0.381174140625,0.378185,0.64528,0.0894429202631431,22.341455,19.94385,-9.3932634375,-5.241555,19.94385,18.569870820189294,17.06557,26.84103,-1.065465625,0.21744499999999997,26.84103,11.854882562450054,24.069567499999998,32.48695,-2.31165828125,-3.10907,32.48695,17.5832576070615
circle,0.346015,1.42119,0.972211015625,0.9380200000000001,1.42119,0.19691059262724356,0.27796000000000004,0.3567,0.0048183593749999976,0.03247,0.3567,0.1797925724870944,0.12262250000000002,0.64528,0.34126343750000004,0.325325,0.64528,0.08682745302679963,31.983400000000003,30.45747,-5.467820156249998,-5.363630000000001,30.45747,21.959051550373434,17.572934999999998,26.84103,-0.4859117968750001,-0.724815,26.84103,13.40366023389416,25.7251925,32.48695,-2.446487578125,-4.91348,32.48695,17.1891398323638
circle,0.33094500000000016,1.24247,0.97634625,0.9734200000000001,1.24247,0.1762584633783581,0.25269250000000004,0.37965,0.08593500000000001,0.07336999999999999,0.37965,0.16431840650757146,0.08184749999999996,0.43092,0.28773984375,0.26734,0.43092,0.05986138589984854,40.1146775,44.73251,-2.0353221875000003,0.44251999999999997,44.73251,22.497710715792003,27.686010000000003,36.25599,-2.90021171875,-5.893885000000001,36.25599,17.083506818018314,23.644217500000003,29.07651,0.8369945312499999,2.960295,29.07651,14.99750024483892
circle,0.322155,1.335,1.011123515625,1.0641200000000002,1.335,0.1704738697974975,0.2978575,0.40114,0.122618359375,0.136965,0.40114,0.1727368142705532,0.07396999999999995,0.41163,0.263683671875,0.25733,0.41163,0.06113716728174511,35.3099175,44.73251,-7.0396424999999985,-4.898219999999999,44.73251,23.571027894672152,30.997265000000002,50.51576,-2.6680450781250005,-7.568589999999999,50.51576,18.428118495359673,23.157825,52.89621,4.880279375,5.31785,52.89621,14.633622077043308
circle,0.3206874999999999,1.335,1.021341484375,1.08536,1.335,0.1716994743007106,0.31440500000000005,0.40114,0.068613515625,0.033325,0.40114,0.17331553299992078,0.10974249999999997,0.4341,0.282553671875,0.271735,0.4341,0.07344599958123031,33.9690025,32.88369,-9.26344078125,-7.450329999999999,32.88369,21.043983649274942,27.012697499999998,50.51576,-0.0078087499999997265,-3.486735,50.51576,15.274367624965176,24.65704,52.89621,0.3436314843749998,-2.8038849999999997,52.89621,15.827872777419676
circle,0.3519325000000001,1.36821,0.981351171875,0.960965,1.36821,0.1932904686064356,0.3112275,0.38038,0.041459375,0.02295,0.38038,0.1914509394758142,0.1167025,0.44996,0.2836734375,0.271735,0.44996,0.07851578374797384,38.4056425,29.21384,-3.903806171875,0.36240500000000003,29.21384,22.62390893458709,29.969175,27.07755,1.174783359375,-2.15537,27.07755,15.5142603028406,19.228565,36.34755,-0.4913357031250003,-2.39189,36.34755,14.408366529981466
circle,0.3502250000000001,1.36821,0.978602421875,0.93643,1.36821,0.18975765284199547,0.36805,0.41334,0.110368046875,0.144655,0.41334,0.21014898741004331,0.11206750000000004,0.44996,0.25970695312500003,0.24244,0.44996,0.0847230396143682,37.3355875,33.22703,-3.1702290625,2.227855,33.22703,23.473724687399837,30.7969875,28.00836,-1.773948359375,-7.129885000000001,28.00836,17.038368558275586,22.8164,36.34755,1.99002140625,0.27085,36.34755,15.804803700423784
circle,0.3415625000000001,1.37724,1.026060546875,1.07083,1.37724,0.18160165957352148,0.361825,0.41334,0.106805,0.08508500000000001,0.41334,0.1940001194627532,0.11475249999999995,0.43678,0.2666959375,0.26942,0.43678,0.07947003056810846,31.54851,33.22703,-8.95938765625,-11.478775,33.22703,20.088906507916892,22.7458275,28.00836,-2.0247125781250004,-2.54448,28.00836,14.585386613857464,25.92547,47.52495,2.62530703125,-0.11062999999999996,47.52495,17.63354507368734
circle,0.432025,1.37724,0.989854453125,1.0016200000000002,1.37724,0.23920573498823855,0.36457,0.35768,0.030698125000000007,0.050905,0.35768,0.2076609350101672,0.13049750000000004,0.42555,0.261501796875,0.269175,0.42555,0.08003846268195054,37.6846375,51.5305,-6.704415781250002,-7.065035000000001,51.5305,24.764639191417533,27.8347925,39.67406,0.7960442187499999,-1.04526,39.67406,17.77227680583405,24.64751,47.52495,2.882747421875,0.354775,47.52495,17.81168620420213
circle,0.4763875000000002,1.44633,1.008278125,1.008205,1.44633,0.2597478024863432,0.44978500000000005,0.35768,0.018076640625,0.07288,0.35768,0.2312682346671465,0.15400249999999993,0.5149100000000001,0.269415625,0.27564500000000003,0.5149100000000001,0.09637948625866594,38.6268975,51.5305,-7.09722234375,-8.514664999999999,51.5305,24.72168710063736,33.913695000000004,39.67406,0.10621874999999993,-3.05185,39.67406,20.363967474451307,25.7061225,36.93502,2.251395703125,1.35426,36.93502,16.37619602406625
circle,0.47669750000000005,1.57573,1.001703515625,1.022615,1.57573,0.2878014833683917,0.4355625,0.50832,0.040106484375,0.07459,0.50832,0.2644391429917934,0.15570499999999993,0.5149100000000001,0.26942359375,0.263315,0.5149100000000001,0.0982925728909487,38.7756725,42.44362,-5.388185859375,-1.81585,42.44362,22.281075671656126,28.977325,40.81851,-1.4189914843749998,-2.822965,40.81851,18.541584880191774,25.8777875,31.66295,0.6114428906249999,0.8468899999999999,31.66295,16.083268443292685
circle,0.5287024999999999,1.57573,1.0036015625,0.979525,1.57573,0.2915868953042705,0.4965975,0.5442100000000001,0.052848125,0.052005,0.5442100000000001,0.28845435329623104,0.12579749999999998,0.49562,0.257076484375,0.23706999999999998,0.49562,0.08915788059838924,35.6704125,42.44362,-5.701298671875,-1.407665,42.44362,22.057075943602023,31.4874725,40.81851,-1.626362265625,-1.1635149999999999,40.81851,18.484162743360454,28.469955,35.50829,-2.252051796875,-2.697075,35.50829,18.025436368121987
circle,0.5069100000000001,1.55937,1.006159296875,0.9250799999999999,1.55937,0.2541758997143501,0.4232875,0.5442100000000001,0.081400703125,0.090335,0.5442100000000001,0.25671643903154484,0.10870749999999996,0.46022,0.25812749999999995,0.237925,0.46022,0.0736784410780216,28.824734999999997,25.36851,-7.4841278125,-5.394145,25.36851,17.915873338032704,24.750515,28.20673,1.16232625,0.44633,28.20673,16.580911358099456,28.340255,46.91458,1.570928125,1.510665,46.91458,19.49288289291419
circle,0.45002749999999997,1.55937,0.9954946875,0.92105,1.55937,0.25451415211737705,0.3968025,0.48024,0.064155703125,0.10755,0.48024,0.2437601071195677,0.14972499999999994,0.51735,0.300859296875,0.29359,0.51735,0.0955049251444624,34.0186025,25.36851,-7.06765765625,-2.62078,25.36851,19.23894985082681,20.439770000000003,28.20673,1.4405690625,1.2703349999999998,28.20673,13.901363593891187,35.288934999999995,46.91458,2.9635140625,4.608295,46.91458,21.649284886440626
circle,0.5190575,2.0,1.007762421875,1.009675,2.0,0.3360281017864849,0.4694325,0.90774,0.064672734375,0.07361000000000001,0.90774,0.32429904231259604,0.1890925,0.60036,0.318405234375,0.328625,0.60036,0.12964042102077988,35.813477500000005,27.72607,-10.11420390625,-6.057925,27.72607,23.27758432303877,25.4352725,52.64443000000001,-3.2369887499999987,-0.057220000000000014,52.64443000000001,24.28533656561584,40.795615000000005,57.65709,0.6173439843750002,1.2245549999999998,57.65709,27.34832160432257
circle,0.8199049999999999,2.0,0.980881015625,0.90628,2.0,0.5529540311771516,0.8282125,1.36454,0.032618671875000005,0.015989999999999997,1.36454,0.5794068104203792,0.3512075,0.80862,0.226817421875,0.25672,0.80862,0.2616036144904099,43.5327475,69.30753,-6.381528046875001,-4.108555,69.30753,33.144661549030715,62.101347499999996,89.57182,-1.28314859375,0.286115,89.57182,42.12044699426123,54.082615,100.88657,5.236785312499999,5.82522,100.88657,41.71277272823388
circle,1.1974875,2.0,1.049790625,1.042635,2.0,0.6548656844474269,1.2858675,1.36454,0.04313781250000001,-0.070925,1.36454,0.7002026822563341,0.5625825,0.8291299999999999,0.19696859375,0.13855499999999998,0.8291299999999999,0.3175162263219156,68.19360999999999,69.30753,-5.457687265625,-4.108555,69.30753,37.624779304341075,85.9191375,89.57182,-1.5330188281250003,-6.283,89.57182,46.067483822186595,74.87144,100.88657,3.6000515625000005,2.895445,100.88657,48.84216064140219
circle,1.32035,2.0,0.99735015625,0.930325,2.0,0.6822126423859539,1.3983575000000001,1.52129,0.141046953125,0.140015,1.52129,0.7878586446913781,0.59145,0.87185,0.16051265625,0.097535,0.87185,0.35426658214208095,69.5593125,86.02405,-5.3440771875,-9.51796,86.02405,39.35451356879501,88.30149499999999,103.32041,-0.82972171875,-8.323920000000001,103.32041,50.20508751585781,70.57786499999997,116.15345,6.469447109375,8.823665,116.15345,47.80692688819603
circle,1.46824,2.0,0.986093984375,0.8993199999999999,2.0,0.7222775457237897,1.5094450000000001,1.52129,0.11089429687500002,0.12878499999999998,1.52129,0.858066208511073,0.6478424999999999,0.91751,0.14507390625,0.058595,0.91751,0.3888457438292417,70.59504,86.02405,-6.935212109375,-12.279885,86.02405,42.71246662584834,109.681615,103.32041,-0.7138468750000001,-10.88748,103.32041,58.39181940369638,68.25465,116.15345,10.993399140625,19.905695,116.15345,49.273293841248865
circle,1.2300799999999998,2.0,1.0836970312499998,1.183875,2.0,0.6730642296957059,1.152495,1.40141,0.052251171875,0.046145,1.40141,0.7529960040052307,0.5781424999999999,0.99002,0.237458359375,0.25135,0.99002,0.35479810589478505,56.0110025,70.05524,-11.549706015625,-15.766625,70.05524,37.10540512780741,86.76030750000002,95.42375,-2.86230234375,-5.07752,95.42375,53.37298807295154,75.13085000000002,104.71664,5.7142336718749975,16.861475,104.71664,49.61408243313959
circle,0.6009024999999999,2.0,1.02746703125,0.99197,2.0,0.4784730808917692,0.5874175,1.40141,-0.026890624999999998,-0.01575,1.40141,0.5204426084650059,0.18927249999999998,0.99002,0.288318046875,0.300425,0.99002,0.23197914199765146,37.0761775,55.49028000000001,-9.180766484375,-8.171330000000001,55.49028000000001,27.751537468052465,42.3101025,85.54338,1.9296400781250005,2.4987,85.54338,36.815322342604034,47.10340749999999,92.6542,5.632274218750001,5.649735,92.6542,38.43870449670815
circle,0.4967799999999999,1.55303,1.028242890625,1.0063799999999998,1.55303,0.2908296114167203,0.44429,0.60695,-0.042697578125,0.029660000000000002,0.60695,0.3344435284023721,0.14722250000000006,0.57717,0.295541328125,0.295175,0.57717,0.11230108706182383,34.83879,39.63591,-7.1021103906250005,-5.3636300000000015,39.63591,24.13941235923424,39.069415,57.00095,-1.532601171875,-1.293225,57.00095,26.161585005455894,37.0170425,66.08783000000001,-0.6671753125000002,1.74718,66.08783000000001,31.369280980361577
circle,0.5407249999999999,1.55303,1.004587578125,0.9892850000000001,1.55303,0.30827500508562283,0.5268675,0.60695,0.028748125,0.076665,0.60695,0.32276293361902536,0.20942249999999998,0.57717,0.28900562500000004,0.272715,0.57717,0.13056723440285228,41.005435,39.63591,-3.46748734375,-3.3951849999999997,39.63591,23.916466648442125,39.384135,57.00095,-0.9663399218750002,-3.894925,57.00095,25.859661118392104,42.80792750000001,51.2711,-1.2479208593750002,4.203925,51.2711,30.739961985935192
circle,0.5243125,1.5938,0.975125234375,0.968775,1.5938,0.3104076137742236,0.5371174999999999,0.43995,0.001102656249999993,0.0039049999999999996,0.43995,0.3245568428004089,0.211795,0.62233,0.330278359375,0.315685,0.62233,0.13607017204356214,47.56310000000001,35.47014,-5.2566348437500015,0.19837,35.47014,28.93672751719573,32.071135,56.00146,3.61495296875,-0.6943,56.00146,22.009278108717307,36.961729999999996,54.13221,3.4351801562500004,4.539625,54.13221,25.810044793194557
circle,0.6206849999999997,1.62432,1.020319296875,1.0458100000000001,1.62432,0.3410357952509888,0.542925,0.43995,-0.030424765625,0.07422000000000001,0.43995,0.3665578366582415,0.2623325,0.62233,0.37553984375,0.402845,0.62233,0.14478688172181065,55.5742,45.34288,-10.4075271875,-3.3455950000000003,45.34288,33.283202110977115,29.38742,47.42576,-0.3687853124999999,-2.3079650000000003,47.42576,21.493685477933358,31.8994675,101.31382,1.7520721874999996,0.6027399999999999,101.31382,30.32013483016458
circle,0.5824750000000002,1.62432,0.967555,0.947295,1.62432,0.3166278354492068,0.5085625,0.42189,-0.05635421874999999,-0.000365,0.42189,0.32738359412309004,0.26789,0.60524,0.367937265625,0.354995,0.60524,0.14844776628032147,40.534305,47.75384,-7.271034609375,-5.291144999999999,47.75384,28.818810708550156,25.521102499999998,33.25755,-0.7303584374999997,0.42344,33.25755,18.58144605902066,35.72382500000001,101.31382,6.204913203125,3.818625,101.31382,30.787840999853557
circle,0.5064875,1.5042,0.994038984375,1.02554,1.5042,0.28696779676646605,0.44440749999999996,0.33155,-0.053682031250000005,0.011475,0.33155,0.2786411707099725,0.20765,0.60524,0.366805859375,0.343025,0.60524,0.12236886699728396,45.1483225,47.75384,-8.420843046875,-9.25474,47.75384,27.485887259983663,25.3189225,36.93502,-2.04384671875,-1.38478,36.93502,18.416394516052137,40.8127775,70.06286999999999,1.5161496874999998,-0.14114500000000002,70.06286999999999,28.738446629673142
circle,0.4770049999999999,1.5042,0.986998828125,0.99539,1.5042,0.2822123593967545,0.34083,0.46095,-0.0014460937500000008,0.057985,0.46095,0.25931407648422444,0.20404500000000006,0.5884,0.355164765625,0.34326999999999996,0.5884,0.11800830285252205,49.367505,60.525830000000006,-0.7840635937499996,2.51015,60.525830000000006,31.942862146797427,21.277117500000006,36.93502,-1.5507815624999997,-1.842555,36.93502,17.390907930233187,40.6621,67.5985,-6.259751796875,-6.065555000000001,67.5985,31.300149423184504
circle,0.4651675,1.52715,0.990154140625,0.980375,1.52715,0.27479446871288904,0.45198,0.59865,0.049663125,0.056275,0.59865,0.28948551313534565,0.1987375,0.7239,0.36315890625,0.347055,0.7239,0.12825604729428436,42.7163775,60.525830000000006,-4.269253671875,-0.46158999999999994,60.525830000000006,33.32593129799388,21.134065,35.60747,1.227893515625,1.3275549999999998,35.60747,17.584160627120088,49.50484,67.5985,-1.945316796875,-4.944,67.5985,30.816438939628345
