Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,acc_lh_x_mean,acc_lh_x_median,acc_lh_x_std,acc_lh_x_iqr,acc_lh_y_mean,acc_lh_y_median,acc_lh_y_std,acc_lh_y_iqr,acc_lh_z_mean,acc_lh_z_median,acc_lh_z_std,acc_lh_z_iqr,gyro_lh_x_mean,gyro_lh_x_median,gyro_lh_x_std,gyro_lh_x_iqr,gyro_lh_y_mean,gyro_lh_y_median,gyro_lh_y_std,gyro_lh_y_iqr,gyro_lh_z_mean,gyro_lh_z_median,gyro_lh_z_std,gyro_lh_z_iqr,acc_leg_x_mean,acc_leg_x_median,acc_leg_x_std,acc_leg_x_iqr,acc_leg_y_mean,acc_leg_y_median,acc_leg_y_std,acc_leg_y_iqr,acc_leg_z_mean,acc_leg_z_median,acc_leg_z_std,acc_leg_z_iqr,gyro_leg_x_mean,gyro_leg_x_median,gyro_leg_x_std,gyro_leg_x_iqr,gryo_leg_y_mean,gryo_leg_y_median,gryo_leg_y_std,gryo_leg_y_iqr,gryo_leg_z_mean,gryo_leg_z_median,gryo_leg_z_std,gryo_leg_z_iqr
number7,0.05097,0.03232,0.44298,0.38806,0.12005,0.10665,0.54713,0.47873,0.25081,0.22606,0.46795,0.47435,0.53652,0.55005,0.65015,0.73279,0.39135,0.41963,0.63654,0.55582,0.5653,0.54403,0.78008,0.79051,0.00313,0.01218,0.40642,0.37369,0.50375,0.5079,0.54134,0.47865,0.37922,0.3601,0.4068,0.44338,0.50961,0.50687,0.6702,1.0,0.14392,0.12093,0.4714,0.47572,0.51408,0.43666,0.71439,0.71334,0.0,0.001,0.39483,0.37524,0.30495,0.32276,0.41976,0.47736,0.29144,0.28404,0.45171,0.38685,0.50961,0.50687,0.6702,1.0,0.14392,0.12093,0.4714,0.47572,0.51408,0.43666,0.71439,0.71334
number7,0.00376,0.00892,0.22877,0.23411,0.10292,0.11323,0.23518,0.26125,0.1378,0.13234,0.22732,0.22034,0.31014,0.30918,0.3493,0.3787,0.22069,0.21944,0.26301,0.25401,0.26231,0.2339,0.30303,0.28331,0.04115,0.0293,0.29414,0.31303,0.36444,0.37051,0.42017,0.60399,0.25643,0.24921,0.24922,0.26642,0.22958,0.24995,0.43992,0.65124,0.09836,0.10742,0.27878,0.30084,0.3036,0.39448,0.58933,1.0,0.0,0.00132,0.21931,0.2206,0.18753,0.19199,0.24841,0.25528,0.19192,0.19326,0.23594,0.23506,0.22958,0.24995,0.43992,0.65124,0.09836,0.10742,0.27878,0.30084,0.3036,0.39448,0.58933,1.0
number7,0.02395,0.01356,0.26936,0.26814,0.05732,0.09562,0.29825,0.36379,0.13733,0.13058,0.25504,0.25027,0.10887,0.15463,0.36486,0.48894,0.1674,0.1897,0.30653,0.33751,0.01167,0.11633,0.43745,0.67761,0.0792,0.06611,0.29102,0.34887,0.39623,0.4184,0.40107,0.47324,0.24127,0.25339,0.24742,0.2609,0.12172,0.08003,0.49176,0.71903,0.26058,0.30205,0.31258,0.39674,0.07251,0.03126,0.59724,1.0,0.0,8e-05,0.2276,0.22806,0.20248,0.19928,0.2344,0.227,0.22231,0.21386,0.24247,0.23697,0.12172,0.08003,0.49176,0.71903,0.26058,0.30205,0.31258,0.39674,0.07251,0.03126,0.59724,1.0
number7,0.22665,0.23468,0.41818,0.52509,0.16505,0.12662,0.52697,0.69229,0.25327,0.27179,0.42875,0.45711,0.23947,0.24162,0.55322,0.73206,0.22219,0.23518,0.55394,0.64861,0.11991,0.0,0.7611,1.0,0.12613,0.10402,0.38174,0.38515,0.46608,0.44562,0.39075,0.43388,0.32864,0.3286,0.34303,0.36451,0.15527,0.14177,0.56486,0.6418,0.41634,0.43174,0.39006,0.43754,0.13928,0.20047,0.55903,0.58253,0.07995,0.08635,0.369,0.35126,0.32005,0.30878,0.35302,0.37127,0.32032,0.3002,0.43511,0.36508,0.15527,0.14177,0.56486,0.6418,0.41634,0.43174,0.39006,0.43754,0.13928,0.20047,0.55903,0.58253
number7,0.16171,0.18851,0.49719,0.65717,0.16176,0.13348,0.59251,0.68032,0.2033,0.24287,0.49126,0.53285,0.54757,0.52807,0.61927,0.75892,0.21651,0.33313,0.67291,0.84331,0.59325,0.6752,0.85676,1.0,0.02195,0.03014,0.36979,0.35259,0.50019,0.49854,0.37548,0.38329,0.37431,0.33178,0.42165,0.39696,0.36057,0.24354,0.64575,0.84188,0.24856,0.28481,0.47376,0.53168,0.34409,0.30645,0.48682,0.43278,0.0,0.00279,0.40047,0.40325,0.32615,0.3437,0.40799,0.45308,0.32109,0.27793,0.49474,0.43714,0.36057,0.24354,0.64575,0.84188,0.24856,0.28481,0.47376,0.53168,0.34409,0.30645,0.48682,0.43278
number7,0.02418,0.02576,0.3646,0.35626,0.10018,0.11371,0.3934,0.36939,0.18109,0.20945,0.38624,0.36107,0.55212,0.53544,0.53723,0.70088,0.29017,0.3432,0.49032,0.46818,0.54404,0.43451,0.55029,0.64156,0.10167,0.04378,0.44663,0.49795,0.49421,0.4794,0.53318,0.51773,0.39061,0.35282,0.40304,0.46803,0.43235,0.48566,0.55586,0.67744,0.08445,0.14501,0.51875,0.48169,0.46834,0.39512,0.74577,1.0,0.0,0.00484,0.32687,0.32839,0.27762,0.2861,0.36621,0.39191,0.28545,0.29068,0.3676,0.34442,0.43235,0.48566,0.55586,0.67744,0.08445,0.14501,0.51875,0.48169,0.46834,0.39512,0.74577,1.0
number7,0.03317,0.01281,0.24359,0.20966,0.06845,0.07435,0.28646,0.24643,0.13856,0.13242,0.22989,0.22878,0.18948,0.20819,0.40777,0.52281,0.19298,0.18724,0.3118,0.2863,0.1007,0.18063,0.41523,0.42715,0.09846,0.06173,0.29825,0.34361,0.35059,0.36369,0.36347,0.43097,0.21804,0.21337,0.25705,0.25126,0.10649,0.09469,0.3771,0.5225,0.16503,0.1968,0.39175,0.34742,0.17109,0.10811,0.55969,1.0,0.00032,0.0,0.20509,0.20239,0.18117,0.18195,0.2202,0.22624,0.18785,0.18022,0.23044,0.21592,0.10649,0.09469,0.3771,0.5225,0.16503,0.1968,0.39175,0.34742,0.17109,0.10811,0.55969,1.0
number7,0.09097,0.04653,0.30322,0.37625,0.05091,0.03333,0.37669,0.36369,0.13014,0.14419,0.30004,0.30989,0.16683,0.1917,0.41929,0.51899,0.18397,0.17417,0.40572,0.46235,0.19168,0.19191,0.59168,1.0,0.05617,0.03143,0.28103,0.24106,0.35659,0.32927,0.29045,0.28244,0.20305,0.20078,0.25064,0.24871,0.16714,0.15633,0.42307,0.56676,0.24151,0.25927,0.31317,0.37815,0.10055,0.16911,0.39654,0.34964,0.0,0.00958,0.25097,0.23208,0.21003,0.20447,0.24077,0.2561,0.19685,0.18684,0.28915,0.2542,0.16714,0.15633,0.42307,0.56676,0.24151,0.25927,0.31317,0.37815,0.10055,0.16911,0.39654,0.34964
number7,0.1275,0.05944,0.51624,0.54445,0.11199,0.09634,0.60698,0.50764,0.2172,0.25223,0.5058,0.43869,0.57492,0.5473,0.62835,0.77241,0.37731,0.44099,0.64308,0.52086,0.58783,0.55005,0.83689,0.92885,0.06841,0.04512,0.44334,0.43419,0.59827,0.57558,0.6156,0.55804,0.40983,0.37562,0.45435,0.45604,0.39534,0.38425,0.68053,0.79444,0.18511,0.20633,0.52817,0.50874,0.48878,0.41987,0.8925,1.0,0.0,0.015,0.43789,0.39784,0.35597,0.34991,0.42686,0.45604,0.31319,0.32017,0.48977,0.42364,0.39534,0.38425,0.68053,0.79444,0.18511,0.20633,0.52817,0.50874,0.48878,0.41987,0.8925,1.0
number7,0.01345,0.01406,0.18732,0.19153,0.07626,0.07669,0.20262,0.22169,0.12366,0.12445,0.19311,0.19652,0.23124,0.24413,0.33886,0.37735,0.1825,0.19129,0.22412,0.24054,0.20759,0.19609,0.24181,0.25569,0.13332,0.11888,0.2913,0.32714,0.31092,0.33438,0.37162,0.51626,0.21088,0.20414,0.23071,0.22145,0.18213,0.18995,0.35163,0.41801,0.10553,0.13241,0.27268,0.25732,0.23961,0.31549,0.55432,1.0,0.0,0.00159,0.19062,0.1806,0.16597,0.16866,0.2028,0.2041,0.16241,0.16444,0.20059,0.19988,0.18213,0.18995,0.35163,0.41801,0.10553,0.13241,0.27268,0.25732,0.23961,0.31549,0.55432,1.0
number7,0.02343,0.04384,0.41684,0.3791,0.12435,0.15453,0.4544,0.40556,0.26098,0.25766,0.3879,0.41144,0.06179,0.0,0.58641,0.77652,0.35207,0.28336,0.53603,0.50416,0.11289,0.2716,0.65921,0.69413,0.21802,0.14529,0.56542,0.65575,0.57713,0.56841,0.59738,0.63517,0.3595,0.36903,0.38919,0.39708,0.16483,0.09053,0.69305,0.99647,0.4278,0.41253,0.46692,0.55656,0.15615,0.20962,0.85362,1.0,0.02649,0.0299,0.3556,0.34803,0.32911,0.32855,0.36716,0.37491,0.32135,0.32099,0.38042,0.37944,0.16483,0.09053,0.69305,0.99647,0.4278,0.41253,0.46692,0.55656,0.15615,0.20962,0.85362,1.0
number7,0.08123,0.02624,0.42435,0.4947,0.07904,0.0929,0.52048,0.64435,0.19129,0.21811,0.40207,0.40857,0.12105,0.03828,0.624,0.76073,0.23824,0.2076,0.56265,0.60366,0.10858,0.1429,0.73271,1.0,0.0079,0.01868,0.3033,0.30249,0.44451,0.41165,0.34555,0.33218,0.26468,0.25746,0.29066,0.30088,0.06994,0.05257,0.4837,0.66556,0.34102,0.32412,0.36225,0.42622,0.12188,0.20592,0.49815,0.36446,0.0,0.00257,0.31417,0.30739,0.28545,0.28127,0.31498,0.31985,0.2447,0.22427,0.38773,0.34933,0.06994,0.05257,0.4837,0.66556,0.34102,0.32412,0.36225,0.42622,0.12188,0.20592,0.49815,0.36446
