Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,acc_lh_x_mean,acc_lh_x_median,acc_lh_x_std,acc_lh_x_iqr,acc_lh_y_mean,acc_lh_y_median,acc_lh_y_std,acc_lh_y_iqr,acc_lh_z_mean,acc_lh_z_median,acc_lh_z_std,acc_lh_z_iqr,gyro_lh_x_mean,gyro_lh_x_median,gyro_lh_x_std,gyro_lh_x_iqr,gyro_lh_y_mean,gyro_lh_y_median,gyro_lh_y_std,gyro_lh_y_iqr,gyro_lh_z_mean,gyro_lh_z_median,gyro_lh_z_std,gyro_lh_z_iqr,acc_leg_x_mean,acc_leg_x_median,acc_leg_x_std,acc_leg_x_iqr,acc_leg_y_mean,acc_leg_y_median,acc_leg_y_std,acc_leg_y_iqr,acc_leg_z_mean,acc_leg_z_median,acc_leg_z_std,acc_leg_z_iqr,gyro_leg_x_mean,gyro_leg_x_median,gyro_leg_x_std,gyro_leg_x_iqr,gryo_leg_y_mean,gryo_leg_y_median,gryo_leg_y_std,gryo_leg_y_iqr,gryo_leg_z_mean,gryo_leg_z_median,gryo_leg_z_std,gryo_leg_z_iqr
number6,0.51761,0.52423,0.41787,0.43279,0.37024,0.36361,0.51394,0.53196,0.3059,0.30225,0.4437,0.4696,0.3624,0.3656,0.48256,0.3656,0.40641,0.57308,0.68627,1.0,0.32537,0.34376,0.58452,0.70845,0.52372,0.52846,0.41991,0.43322,0.38191,0.41617,0.52817,0.54887,0.37983,0.39054,0.45684,0.47275,0.3534,0.3656,0.46112,0.3656,0.48994,0.55832,0.5719,0.55837,0.45997,0.57274,0.65058,0.88871,0.21602,0.22552,0.42012,0.45588,0.35979,0.35947,0.40913,0.41885,0.38833,0.38208,0.41417,0.42001,0.05072,0.0,0.52152,0.3656,0.21739,0.15104,0.56839,0.57079,0.4364,0.41876,0.49233,0.58926
number6,0.50054,0.50396,0.41195,0.42815,0.37023,0.36995,0.50073,0.53344,0.29591,0.29717,0.44403,0.46125,0.34978,0.35681,0.47088,0.35681,0.37508,0.53479,0.66922,1.0,0.31467,0.32893,0.55728,0.66564,0.50467,0.51567,0.41383,0.43809,0.36421,0.40372,0.52313,0.53976,0.37169,0.37466,0.46315,0.48547,0.34059,0.35681,0.48149,0.35681,0.4096,0.4471,0.56171,0.60432,0.44841,0.55037,0.61195,0.64442,0.21047,0.21176,0.4108,0.4367,0.35295,0.35175,0.39608,0.39644,0.37666,0.37534,0.40279,0.4044,0.08905,0.0,0.55503,0.35681,0.24885,0.14968,0.60283,0.67676,0.39909,0.37365,0.51417,0.5729
number6,0.52926,0.53844,0.43793,0.4494,0.40264,0.39538,0.52128,0.52614,0.31745,0.32773,0.4652,0.47729,0.34424,0.37756,0.51406,0.37756,0.45253,0.63363,0.70318,1.0,0.29204,0.31686,0.58973,0.72436,0.51641,0.53345,0.44725,0.4695,0.37875,0.41232,0.53906,0.52173,0.36342,0.37586,0.50969,0.57284,0.36641,0.37756,0.53016,0.37756,0.37887,0.41107,0.59686,0.73091,0.44962,0.49254,0.62297,0.71599,0.23005,0.22978,0.43641,0.4543,0.373,0.3723,0.42237,0.42832,0.40391,0.40519,0.43185,0.4182,0.13736,0.0,0.61658,0.54156,0.31087,0.23896,0.66486,0.92669,0.37887,0.35795,0.57803,0.70172
number6,0.55202,0.56474,0.4625,0.47597,0.42232,0.41114,0.5625,0.58974,0.33474,0.33103,0.47166,0.50285,0.36195,0.396,0.54249,0.396,0.52049,0.68505,0.71378,1.0,0.34522,0.38945,0.61759,0.74792,0.54347,0.55539,0.46304,0.47228,0.40692,0.42928,0.56725,0.56016,0.35861,0.3701,0.51931,0.56586,0.38506,0.396,0.54478,0.396,0.45449,0.50154,0.6357,0.70688,0.47323,0.5351,0.63367,0.62962,0.24182,0.24446,0.46485,0.47841,0.3901,0.39039,0.44341,0.45069,0.43072,0.42545,0.46389,0.43694,0.13508,0.0,0.64438,0.55025,0.25663,0.14527,0.65441,0.78732,0.37958,0.34094,0.59459,0.66776
number6,0.51239,0.52275,0.42468,0.43442,0.386,0.37771,0.52443,0.55381,0.31027,0.30511,0.44043,0.4657,0.3606,0.36396,0.48985,0.36396,0.40178,0.54457,0.68184,1.0,0.32994,0.36319,0.58524,0.71504,0.50965,0.51063,0.41771,0.43111,0.36606,0.38029,0.52379,0.5511,0.35307,0.37668,0.46792,0.50294,0.36149,0.36396,0.4641,0.36396,0.42971,0.50384,0.60574,0.59436,0.43196,0.51141,0.61191,0.64441,0.21673,0.22159,0.42362,0.43962,0.35746,0.35804,0.39981,0.39833,0.39152,0.38802,0.41403,0.3949,0.07805,0.0,0.55609,0.36396,0.22996,0.14615,0.56827,0.65069,0.39062,0.35245,0.53201,0.61004
number6,0.47997,0.47824,0.38957,0.39506,0.35079,0.33941,0.47258,0.4989,0.2901,0.28994,0.41222,0.43388,0.33211,0.33797,0.46349,0.33797,0.37899,0.60805,0.65759,1.0,0.30045,0.33414,0.55292,0.66171,0.48219,0.48757,0.39347,0.41832,0.33129,0.3442,0.4896,0.54147,0.3574,0.34539,0.42506,0.46041,0.32248,0.33797,0.44092,0.33797,0.43347,0.46643,0.5438,0.53923,0.413,0.51789,0.59135,0.83536,0.20456,0.20912,0.3806,0.39462,0.33087,0.33263,0.37333,0.38652,0.362,0.36494,0.36794,0.37017,0.07591,0.0,0.52195,0.33797,0.21475,0.16771,0.53433,0.5974,0.39951,0.38952,0.48152,0.55392
number6,0.52703,0.5279,0.41941,0.4211,0.37942,0.37005,0.51166,0.52929,0.30946,0.31047,0.4438,0.47537,0.35862,0.36901,0.50125,0.36901,0.48976,0.69385,0.69704,1.0,0.34765,0.36787,0.60294,0.7455,0.53846,0.53887,0.4178,0.44305,0.37585,0.38138,0.52924,0.55856,0.38883,0.37449,0.45113,0.49183,0.34139,0.36901,0.48972,0.36901,0.51535,0.51108,0.5507,0.57254,0.46388,0.5779,0.64402,0.71632,0.21969,0.22536,0.41175,0.42315,0.36381,0.36413,0.40494,0.40803,0.39534,0.39801,0.40932,0.40764,0.10846,0.0,0.59779,0.38425,0.17676,0.14452,0.56365,0.58151,0.43101,0.4184,0.517,0.58814
number6,0.60877,0.61704,0.51223,0.52858,0.46275,0.41927,0.62004,0.62834,0.35878,0.35974,0.5173,0.54735,0.41104,0.43702,0.60026,0.43702,0.62336,0.79387,0.76962,1.0,0.41416,0.43671,0.72164,0.91236,0.62616,0.62973,0.50618,0.51501,0.42987,0.44517,0.63121,0.63427,0.45279,0.46105,0.52598,0.58403,0.43577,0.43702,0.59067,0.43702,0.5525,0.57681,0.66398,0.66548,0.56528,0.67379,0.74109,0.70149,0.26367,0.27092,0.48834,0.50449,0.43273,0.43815,0.48074,0.48189,0.46813,0.4689,0.4938,0.48793,0.12767,0.0,0.69477,0.50351,0.23745,0.12473,0.72309,0.76499,0.50486,0.45961,0.62081,0.72098
number6,0.59191,0.59133,0.51917,0.55225,0.46632,0.40305,0.62594,0.65876,0.35661,0.35779,0.50988,0.53065,0.40725,0.43677,0.61588,0.43677,0.61299,0.7595,0.75743,0.99541,0.41078,0.47719,0.70903,0.84523,0.60718,0.6103,0.51636,0.55256,0.41309,0.43976,0.62822,0.65768,0.45153,0.46811,0.53329,0.59112,0.43516,0.43677,0.6139,0.43677,0.47017,0.48709,0.68948,0.71676,0.53756,0.65082,0.73489,1.0,0.26738,0.26901,0.50422,0.52188,0.43045,0.43264,0.49118,0.49662,0.47239,0.47244,0.50304,0.4891,0.13798,0.0,0.69401,0.57375,0.35928,0.31046,0.77608,0.9933,0.50941,0.44966,0.63561,0.7563
number6,0.55946,0.56227,0.4777,0.49928,0.43039,0.38037,0.56454,0.54545,0.33108,0.32822,0.48149,0.50718,0.39396,0.40833,0.57285,0.40833,0.53023,0.68971,0.72948,0.99639,0.41414,0.45884,0.67068,0.82109,0.56902,0.57027,0.47082,0.48655,0.39173,0.41257,0.57441,0.60565,0.41042,0.42086,0.50565,0.54174,0.40773,0.40833,0.59867,0.40833,0.40676,0.45257,0.64996,0.72629,0.45908,0.57442,0.69642,0.9479,0.24539,0.2461,0.47354,0.49552,0.40262,0.40062,0.46224,0.46896,0.44205,0.4438,0.46739,0.46424,0.16001,0.0,0.66238,0.72137,0.35329,0.32475,0.72372,1.0,0.47294,0.41932,0.60929,0.73814
number6,0.53958,0.53723,0.45784,0.48051,0.3971,0.35614,0.53406,0.53243,0.31325,0.31373,0.45594,0.48677,0.36584,0.38722,0.54267,0.38722,0.50904,0.64391,0.68909,0.97824,0.44968,0.46858,0.63504,0.78239,0.54563,0.54491,0.44458,0.46533,0.38275,0.38923,0.55142,0.55322,0.38769,0.38018,0.48209,0.50254,0.37355,0.38722,0.56194,0.38722,0.3816,0.42461,0.60086,0.64537,0.43771,0.50578,0.6406,0.86832,0.23422,0.24288,0.43425,0.44604,0.38425,0.38302,0.43823,0.45107,0.42091,0.42717,0.42745,0.43503,0.16719,0.0,0.65008,0.75424,0.34043,0.28292,0.69782,1.0,0.41276,0.37333,0.59973,0.72979
number6,0.50498,0.50168,0.43293,0.45878,0.38133,0.33293,0.52146,0.57107,0.29552,0.29115,0.42415,0.45215,0.35033,0.36489,0.53841,0.36489,0.51597,0.62744,0.63786,0.65268,0.44027,0.47894,0.5907,0.71462,0.50107,0.50487,0.42922,0.44995,0.35329,0.36084,0.52658,0.52317,0.34501,0.33931,0.46794,0.51408,0.34567,0.36489,0.5071,0.36489,0.33229,0.36437,0.55856,0.6541,0.41555,0.46223,0.58397,0.65251,0.21794,0.22577,0.40904,0.44039,0.35908,0.3636,0.41162,0.40701,0.3958,0.39831,0.39917,0.40654,0.15122,0.0,0.61909,0.60333,0.37421,0.4158,0.66463,1.0,0.34719,0.29563,0.57483,0.66457
number6,0.5171,0.51349,0.44048,0.45666,0.40274,0.35787,0.53929,0.58629,0.30245,0.2997,0.43937,0.45491,0.36738,0.38147,0.55445,0.38147,0.50104,0.66342,0.69999,1.0,0.39278,0.42208,0.63455,0.81598,0.50595,0.5025,0.44986,0.47103,0.36224,0.37138,0.56129,0.60039,0.37107,0.34788,0.50522,0.56873,0.37624,0.38147,0.54248,0.38147,0.34107,0.32095,0.59093,0.70778,0.40343,0.45117,0.61886,0.73745,0.22863,0.2327,0.43112,0.46742,0.37552,0.3857,0.42838,0.4196,0.41226,0.41281,0.42232,0.4341,0.1542,0.0,0.63761,0.63074,0.41302,0.507,0.67463,0.90855,0.36008,0.31041,0.61953,0.74726
number6,0.53265,0.53839,0.44051,0.44897,0.38138,0.33802,0.5243,0.52134,0.30945,0.30465,0.44812,0.4707,0.35744,0.38511,0.54419,0.38511,0.52737,0.68721,0.7025,1.0,0.35683,0.38384,0.64475,0.77208,0.51343,0.51602,0.45004,0.47411,0.3671,0.37474,0.56655,0.64467,0.3898,0.38247,0.50683,0.5863,0.39047,0.38511,0.56421,0.38511,0.33644,0.31729,0.59188,0.70894,0.41628,0.46048,0.61911,0.75272,0.23229,0.24492,0.4369,0.47711,0.38038,0.38711,0.42951,0.43229,0.41458,0.41811,0.43141,0.44593,0.16631,0.0,0.63966,0.6973,0.46588,0.59275,0.66821,0.89381,0.35358,0.31583,0.6215,0.71049
number6,0.61392,0.62194,0.50592,0.5146,0.42898,0.3848,0.60688,0.58662,0.36251,0.36812,0.52752,0.56032,0.43054,0.43618,0.63986,0.43618,0.65323,0.773,0.73455,0.64547,0.41917,0.44782,0.72384,0.89291,0.5895,0.5997,0.52108,0.56037,0.40194,0.40344,0.63355,0.69124,0.44055,0.44257,0.56987,0.61118,0.45801,0.43618,0.65664,0.5563,0.3743,0.35659,0.65425,0.75797,0.49639,0.53143,0.71554,0.78644,0.2619,0.27596,0.49487,0.52875,0.42796,0.43268,0.48974,0.49194,0.46816,0.46584,0.49722,0.50167,0.20413,0.0,0.7148,0.80642,0.55307,0.67137,0.76736,1.0,0.40394,0.37986,0.6747,0.78994
