id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
4030,1283,540,369,-1343,694,1229,-1170,221,237,-2500,587,392,-477,-139,-270,-2500,587,392
4031,1291,282,438,-1097,-208,1243,-980,401,238,-2500,431,608,-397,-301,-275,-2500,431,608
4032,1119,116,362,-473,-938,1174,-968,268,175,-2478,280,750,-687,-243,-82,-2478,280,750
4033,981,-91,227,398,-1213,943,-930,311,144,-2204,199,775,-885,-167,178,-2204,199,775
4034,913,-417,18,595,-1380,683,-887,326,153,-1837,199,770,-1011,-275,453,-1837,199,770
4035,713,-743,-421,36,-1798,330,-783,305,210,-1432,172,731,-1137,-586,655,-1432,172,731
4036,598,-924,-741,-212,-2043,-193,-732,246,142,-1086,184,639,-1390,-242,976,-1086,184,639
4037,437,-1009,-913,-680,-1752,-1003,-706,197,49,-860,204,482,-743,-164,2000,-860,204,482
4038,307,-609,-670,-1167,-1102,-1739,-675,202,-19,-757,283,304,-2000,1284,1094,-757,283,304
4039,80,-133,-756,-862,-796,-2333,-728,198,-105,-732,387,97,1104,-777,-1003,-732,387,97
4040,-163,539,-922,-278,-330,-2500,-774,181,-40,-746,494,-133,-2000,-565,475,-746,494,-133
4041,-54,1145,-940,1048,291,-2500,-826,170,67,-800,494,-385,-240,252,-461,-800,494,-385
4042,99,1250,-896,2500,553,-2500,-851,218,49,-825,433,-623,-1599,410,-546,-825,433,-623
4043,112,707,-975,2500,822,-2500,-980,277,21,-815,349,-834,-1275,-252,13,-815,349,-834
4044,327,590,-1293,2500,950,-2500,-1194,353,-38,-663,261,-1059,-1106,-130,526,-663,261,-1059
4045,388,495,-1571,2500,846,-2500,-1400,441,-184,-322,224,-1304,-867,5,211,-322,224,-1304
4046,271,256,-1623,2500,739,-2500,-1522,551,-281,175,328,-1462,-1129,92,186,175,328,-1462
4047,192,695,-1803,2053,580,-2500,-1341,565,-181,619,308,-1465,-950,104,127,619,308,-1465
4048,28,445,-1900,1604,612,-2462,-1178,467,-148,794,237,-1310,-1141,140,89,794,237,-1310
4049,-223,238,-1838,724,720,-2128,-1017,411,-258,695,33,-1033,-1004,45,96,695,33,-1033
4050,-245,681,-1551,164,1009,-1738,-887,370,-293,596,-116,-710,-835,-49,56,596,-116,-710
4051,-126,933,-1228,225,1255,-1349,-809,178,-295,136,-126,-411,-790,-1,24,136,-126,-411
4052,-23,575,-954,284,1385,-1053,-719,149,-270,-586,-97,-190,-857,-103,-70,-586,-97,-190
4053,-100,411,-771,-169,1598,-736,-672,227,-269,-986,-35,-8,-1085,-45,-111,-986,-35,-8
4054,-56,477,-564,-884,1802,-317,-692,280,-304,-1033,41,124,-1354,-301,-256,-1033,41,124
4055,60,591,-330,-1520,1892,102,-667,336,-270,-853,84,217,-1663,-479,-376,-853,84,217
4056,130,632,-253,-2124,1977,445,-719,348,-216,-665,118,271,-905,122,218,-665,118,271
4057,294,920,-14,-2374,1957,792,-857,327,-125,-591,195,314,-416,584,502,-591,195,314
4058,488,1074,152,-2167,1747,1026,-1015,292,-31,-574,286,326,-1040,622,-498,-574,286,326
4059,727,1205,336,-2003,1463,1297,-1224,241,27,-616,365,339,-597,-13,-696,-616,365,339
4060,952,1202,530,-1778,1179,1448,-1349,207,70,-727,480,369,-613,-71,-560,-727,480,369
4061,1042,1083,427,-1429,820,1465,-1272,165,218,-963,504,400,-576,-87,-397,-963,504,400
4062,1071,974,499,-1019,-2,1562,-1167,195,201,-1291,420,421,-612,-89,-385,-1291,420,421
4063,1114,952,563,-637,-687,1717,-1105,239,63,-1509,366,455,-793,-164,-204,-1509,366,455
4064,944,334,452,-595,-1429,1902,-1013,249,42,-1583,322,450,-871,-292,52,-1583,322,450
4065,684,129,244,-562,-2119,1911,-862,271,92,-1417,253,427,-952,-393,295,-1417,253,427
4066,396,-275,-127,-172,-2387,1668,-742,289,110,-1017,196,430,-1098,-305,497,-1017,196,430
4067,291,-882,-612,-327,-2500,1301,-634,236,96,-636,166,446,-1209,-310,664,-636,166,446
4068,269,-907,-990,-372,-2451,569,-587,200,40,-404,134,444,-603,312,2000,-404,134,444
4069,-1,-1208,-797,-328,-1740,-407,-689,159,17,-338,166,400,-1275,718,2000,-338,166,400
4070,329,-1052,-596,-630,-1685,-1192,-868,118,33,-450,276,287,-211,-789,-1195,-450,276,287
4071,12,-821,-1003,-1135,-1121,-1931,-961,98,57,-660,439,125,-905,-558,827,-660,439,125
4072,79,-229,-1342,-1305,-350,-2320,-995,102,100,-949,498,-53,-934,-246,258,-949,498,-53
4073,47,233,-1481,-886,-48,-2498,-1062,119,101,-1174,505,-163,-1525,85,-218,-1174,505,-163
4074,82,536,-1515,-116,264,-2500,-1115,157,91,-1350,480,-270,-1428,650,-239,-1350,480,-270
4075,160,679,-1518,866,432,-2500,-1166,206,64,-1478,438,-374,-1304,579,-418,-1478,438,-374
4076,218,686,-1570,1693,487,-2500,-1180,270,0,-1519,377,-469,-1234,334,-155,-1519,377,-469
4077,37,479,-1697,2235,529,-2500,-1137,345,-72,-1452,317,-548,-1123,437,4,-1452,317,-548
4078,-25,262,-1865,2376,661,-2500,-1064,385,-137,-1269,228,-603,-1103,317,51,-1269,228,-603
4079,-124,83,-2000,2009,910,-2500,-993,392,-153,-842,85,-616,-883,-319,23,-842,85,-616
4080,-88,167,-1983,1564,1149,-2500,-989,410,-175,-317,-50,-585,-1011,-250,57,-317,-50,-585
4081,-98,401,-1858,1426,1214,-2500,-1022,286,-100,32,-107,-557,-1039,45,39,32,-107,-557
4082,-166,455,-1769,1816,1154,-2500,-1043,248,-321,-712,77,-445,-1059,105,-119,-712,77,-445
4083,-289,235,-1654,1866,1138,-2500,-979,587,-443,-781,308,-227,-1041,114,-177,-781,308,-227
4084,-332,234,-1416,1674,1264,-2500,-911,175,-432,-1682,326,-239,-954,-51,-141,-1682,326,-239
4085,-284,250,-1310,1497,1232,-2500,-772,382,-313,-2027,266,-398,-833,-64,-40,-2027,266,-398
4086,-313,488,-1260,1169,1378,-2500,-694,534,-280,-1374,143,-381,-756,-114,-20,-1374,143,-381
4087,-328,424,-1136,806,1454,-2399,-654,623,-300,-592,122,-340,-746,-164,-33,-592,122,-340
4088,-415,696,-1018,299,1677,-1957,-728,626,-256,256,127,-294,-833,-121,-109,256,127,-294
4089,-294,852,-897,-371,1903,-1287,-755,475,-209,778,118,-290,-866,-340,-140,778,118,-290
4090,-169,968,-606,-951,2049,-703,-759,293,-230,742,179,-320,-1084,-359,-122,742,179,-320
4091,6,1263,-353,-1064,2036,-272,-751,245,-236,320,268,-335,-1394,-643,16,320,268,-335
4092,134,1225,-274,-964,2136,100,-828,164,-103,-249,349,-268,-1235,-37,22,-249,349,-268
4093,251,796,-17,-1622,2165,609,-1026,131,104,-937,469,-225,-909,540,552,-937,469,-225
4094,360,862,179,-2500,2114,1193,-1138,156,277,-1394,594,-147,-1278,-396,60,-1394,594,-147
4095,502,1189,435,-2500,1972,1710,-1245,161,411,-1778,646,-27,-587,-272,3,-1778,646,-27
4096,756,1050,529,-1910,1517,1819,-1363,173,419,-2123,627,50,-636,-54,-112,-2123,627,50
4097,1063,888,403,-809,741,1789,-1374,130,268,-2306,602,117,-604,125,-247,-2306,602,117
4098,1121,726,371,660,-40,1649,-1270,275,191,-2500,516,227,-588,330,-433,-2500,516,227
4099,1228,295,203,1576,-772,1541,-1206,528,248,-2379,394,217,-566,258,-370,-2379,394,217
4100,1069,-68,129,2044,-1304,1466,-1108,404,224,-1958,229,121,-598,112,-176,-1958,229,121
4101,955,-723,-14,1089,-1505,1396,-1007,407,176,-1341,162,62,-711,-52,-67,-1341,162,62
4102,801,-805,-287,159,-1779,1050,-901,428,131,-581,174,33,-1024,-302,231,-581,174,33
4103,769,-921,-490,-251,-1784,691,-752,447,124,112,190,-29,-1214,-547,836,112,190,-29
4104,554,-973,-545,-742,-1641,220,-657,403,41,646,220,-127,-1217,-515,1278,646,220,-127
4105,477,-849,-602,-1176,-1593,-332,-572,325,6,933,280,-206,-847,-107,1632,933,280,-206
4106,412,-693,-769,-1097,-1295,-858,-542,199,0,905,342,-254,-1900,2000,2000,905,342,-254
4107,199,-572,-935,-816,-1115,-1320,-635,81,20,479,386,-308,-283,-542,-665,479,386,-308
4108,180,-385,-1019,-680,-782,-1780,-736,-10,16,-77,444,-370,-479,-451,818,-77,444,-370
4109,95,-256,-1187,-584,-377,-2231,-841,-132,-4,-744,508,-415,-1149,-51,307,-744,508,-415
4110,36,149,-1300,189,-5,-2500,-875,16,96,-1719,532,-345,-1149,342,-132,-1719,532,-345
4111,-49,278,-1368,1527,331,-2500,-970,294,202,-2383,445,-276,-1015,244,-46,-2383,445,-276
4112,122,5,-1526,1844,562,-2500,-1163,299,157,-2500,336,-331,-1315,47,56,-2500,336,-331
4113,181,96,-1641,1755,703,-2500,-1266,398,118,-2500,223,-365,-1193,20,31,-2500,223,-365
4114,289,250,-1700,1615,714,-2500,-1283,564,57,-2129,101,-362,-1201,0,-59,-2129,101,-362
4115,376,277,-1726,1759,581,-2500,-1251,660,-93,-1440,-55,-411,-1261,-47,-140,-1440,-55,-411
4116,174,16,-1840,1674,379,-2500,-1122,604,-178,-649,-196,-427,-1223,20,-111,-649,-196,-427
4117,26,213,-1854,1400,391,-2500,-956,496,-218,-33,-332,-391,-999,-43,-94,-33,-332,-391
4118,-44,407,-1714,1296,417,-2500,-815,471,-217,377,-406,-319,-802,-22,3,377,-406,-319
4119,-168,438,-1533,1053,516,-2500,-705,361,-187,599,-437,-211,-726,-91,15,599,-437,-211
4120,-219,871,-1425,902,822,-2301,-651,116,-327,268,-339,-148,-781,-82,-3,268,-339,-148
4121,-238,829,-1200,1076,1160,-1878,-668,45,-566,-763,-53,-17,-900,13,-66,-763,-53,-17
4122,-224,503,-948,783,1370,-1517,-618,308,-541,-1263,171,-13,-955,-190,-150,-1263,171,-13
4123,-257,397,-784,234,1551,-1266,-663,325,-457,-1114,242,45,-1081,-314,-250,-1114,242,45
4124,-204,546,-698,-112,1756,-1047,-690,394,-350,-921,297,94,-1284,-457,-116,-921,297,94
4125,-154,600,-647,-198,1911,-893,-750,314,-250,-677,345,102,-1110,-306,231,-677,345,102
4126,-33,598,-549,-429,2038,-770,-879,266,-103,-595,450,69,-826,649,409,-595,450,69
