Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_x_max,acc_rh_x_min,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_y_max,acc_rh_y_min,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,acc_rh_z_max,acc_rh_z_min,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_x_max,gyro_rh_x_min,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_y_max,gyro_rh_y_min,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,gyro_rh_z_max,gyro_rh_z_min
uptodown,0.86577,0.7191,0.54405,0.64723,0.58777,0.58777,0.71739,0.71296,0.31704,0.50812,0.25555,0.25555,0.55776,0.37041,0.33591,0.4262,0.27882,0.27882,0.45477,0.56906,0.67713,0.60574,0.45513,0.45513,0.36424,0.24311,0.50528,0.43527,0.83056,0.83056,0.0,0.16085,0.20426,0.19612,0.2484,0.2484
uptodown,0.41522,0.28281,0.55312,0.57452,1.0,1.0,0.69564,0.72744,0.29771,0.4808,0.25485,0.25485,0.50417,0.33179,0.40573,0.48199,0.22777,0.22777,0.51876,0.59183,0.62963,0.49721,0.45513,0.45513,0.33975,0.1949,0.47825,0.30972,0.96253,0.96253,0.16581,0.21962,0.22121,0.24842,0.27616,0.27616
uptodown,0.52045,0.35942,0.71113,0.75418,1.0,1.0,0.62442,0.65234,0.32266,0.61821,0.30008,0.30008,0.55815,0.33766,0.63404,0.61134,0.53674,0.53674,0.27371,0.3841,0.82762,0.54883,0.43784,0.43784,0.5708,0.37581,0.61066,0.4668,1.0,1.0,0.33688,0.40668,0.12516,0.09469,0.27616,0.27616
uptodown,0.78997,0.82866,0.66519,0.72702,0.61872,0.61872,0.65391,0.66414,0.35344,0.76836,0.30008,0.30008,0.70102,0.46617,0.78754,0.66174,0.53674,0.53674,0.04678,0.15006,1.0,0.55872,0.47841,0.47841,0.56561,0.47019,0.72411,0.6635,1.0,1.0,0.21618,0.36271,0.13112,0.10663,0.1259,0.1259
uptodown,0.7547,0.63619,0.4546,0.4186,1.0,1.0,0.69817,0.71189,0.29944,0.60539,0.33275,0.33275,0.87512,0.69107,0.74879,0.58527,0.66551,0.66551,0.34189,0.49216,0.77032,0.33352,0.47841,0.47841,0.35998,0.19673,0.49432,0.34614,0.76922,0.76922,0.24496,0.29,0.25184,0.38709,0.15426,0.15426
uptodown,0.78582,0.63235,0.44139,0.43122,1.0,1.0,0.69062,0.70813,0.22889,0.43126,0.33275,0.33275,0.99722,0.74328,0.40687,0.45819,0.66551,0.66551,0.55845,0.66256,0.40281,0.17115,0.24855,0.24855,0.25444,0.15428,0.28249,0.26867,0.57487,0.57487,0.29908,0.19362,0.16049,0.1906,0.15426,0.15426
uptodown,0.79465,0.6447,0.57465,0.58139,1.0,1.0,0.65666,0.64806,0.50629,0.54247,0.71266,0.71266,1.0,0.73555,0.58958,0.52477,1.0,1.0,0.5572,0.78107,0.56077,0.3951,0.24855,0.24855,0.3782,0.25287,0.51432,0.42452,1.0,1.0,0.24742,0.19045,0.18178,0.13505,0.31675,0.31675
uptodown,0.8118,0.56095,0.63146,0.70622,1.0,1.0,0.55744,0.54505,0.61224,0.71362,0.71266,0.71266,0.85762,0.61168,0.74906,0.54023,1.0,1.0,0.54838,0.73852,0.79759,0.56283,0.2034,0.2034,0.64733,0.4615,0.66646,0.50669,1.0,1.0,0.47532,0.46671,0.49526,0.49838,0.40971,0.40971
uptodown,0.4399,0.31027,0.69643,0.84357,0.63647,0.63647,0.50668,0.58528,0.35691,0.42379,0.20908,0.20908,0.75186,0.59778,0.45611,0.43315,0.40102,0.40102,0.51712,0.66088,0.74134,0.70458,0.2034,0.2034,0.65695,0.38708,0.65082,0.51862,1.0,1.0,0.49681,0.53287,0.6082,0.76732,0.40971,0.40971
uptodown,0.24437,0.12163,0.72403,0.79398,1.0,1.0,0.47496,0.52468,0.53537,0.43879,0.59423,0.59423,0.80153,0.65431,0.61568,0.4189,0.44123,0.44123,0.49945,0.79993,0.71747,0.53977,0.24004,0.24004,0.53513,0.23863,0.66771,0.47895,1.0,1.0,0.59005,0.57493,0.91016,0.85392,1.0,1.0
uptodown,0.36258,0.24656,0.69925,0.70229,1.0,1.0,0.4754,0.51233,0.65719,0.54595,0.59423,0.59423,0.73293,0.62526,0.60691,0.32644,0.44123,0.44123,0.46107,0.77828,0.84883,0.37127,0.3983,0.3983,0.56961,0.24628,0.65282,0.4398,1.0,1.0,0.77143,0.66371,0.97352,0.80119,1.0,1.0
uptodown,0.56248,0.40197,0.58431,0.49454,1.0,1.0,0.56886,0.62659,0.54981,0.33008,0.67476,0.67476,0.77806,0.66759,0.44471,0.41542,0.45129,0.45129,0.41459,0.53098,0.76559,0.44964,0.47271,0.47271,0.43419,0.17845,0.64117,0.41226,1.0,1.0,0.5432,0.29825,0.89778,1.0,0.53228,0.53228
uptodown,0.78662,0.55683,0.43477,0.40336,1.0,1.0,0.58135,0.60835,0.46522,0.3789,0.67476,0.67476,0.86036,0.69879,0.36015,0.36189,0.45129,0.45129,0.36284,0.37365,0.61111,0.40429,0.47271,0.47271,0.32364,0.17518,0.44645,0.19751,1.0,1.0,0.43693,0.41175,0.79113,0.8805,0.53228,0.53228
uptodown,0.79329,0.66748,0.43939,0.4596,1.0,1.0,0.6123,0.64054,0.29969,0.53198,0.3986,0.3986,0.85431,0.75007,0.16338,0.18217,0.34919,0.34919,0.35682,0.52277,0.45442,0.43585,0.20808,0.20808,0.37572,0.27635,0.21108,0.13997,0.53569,0.53569,0.34226,0.43204,0.33922,0.2671,0.20961,0.20961
uptodown,0.7737,0.68397,0.53939,0.51656,0.64183,0.64183,0.69779,0.71296,0.30128,0.5105,0.31493,0.31493,0.80488,0.75007,0.26333,0.28976,0.29892,0.29892,0.38438,0.46099,0.67023,0.56736,0.43055,0.43055,0.45287,0.38991,0.3124,0.29056,0.50461,0.50461,0.43183,0.32551,0.78147,0.34985,0.61319,0.61319
uptodown,0.66198,0.4849,0.63205,0.61331,0.63193,0.63193,0.66369,0.67596,0.34071,0.36731,0.31493,0.31493,0.74972,0.5502,0.53841,0.46602,0.51393,0.51393,0.44481,0.53994,0.73483,0.57941,0.43055,0.43055,0.42762,0.23408,0.55827,0.38398,1.0,1.0,0.66219,0.46903,1.0,0.83855,0.69647,0.69647
uptodown,0.33096,0.29873,0.60669,0.58907,0.63193,0.63193,0.58186,0.67488,0.38147,0.31029,0.25065,0.25065,0.66851,0.45814,0.68089,0.47,0.51393,0.51393,0.29332,0.58623,0.80036,0.75118,0.24257,0.24257,0.43064,0.14025,0.75022,0.50464,1.0,1.0,0.71431,0.64511,0.68796,0.59742,0.69647,0.69647
uptodown,0.53022,0.32428,0.69052,0.74186,1.0,1.0,0.60392,0.67434,0.42436,0.33348,0.36786,0.36786,0.68928,0.4393,0.7881,0.69268,0.45709,0.45709,0.23561,0.50523,0.70155,0.80078,0.24257,0.24257,0.55342,0.23966,0.7296,0.54678,1.0,1.0,0.70066,0.62862,0.64812,0.51614,0.48903,0.48903
uptodown,0.62365,0.36491,0.72181,0.76308,1.0,1.0,0.59352,0.62714,0.48026,0.32366,0.53589,0.53589,0.77271,0.47699,0.86101,0.66399,0.94238,0.94238,0.36956,0.63998,0.60605,0.62894,0.47551,0.47551,0.5316,0.21087,0.65162,0.44148,1.0,1.0,0.47178,0.44029,0.62629,0.35904,0.31902,0.31902
uptodown,0.68762,0.60434,0.67409,0.71137,1.0,1.0,0.58187,0.63681,0.51208,0.43884,0.53589,0.53589,0.84747,0.6367,0.75178,0.65009,0.94238,0.94238,0.37762,0.48526,0.70519,0.61807,0.47551,0.47551,0.55695,0.27742,0.64465,0.48861,1.0,1.0,0.36117,0.44029,0.55455,0.68133,0.29044,0.29044
uptodown,0.79865,0.75645,0.56397,0.5716,0.83459,0.83459,0.6989,0.76875,0.36789,0.36555,0.3434,0.3434,0.85586,0.74142,0.61552,0.65393,0.55028,0.55028,0.35332,0.40948,0.55657,0.62322,0.23659,0.23659,0.4029,0.20335,0.64389,0.56058,0.86907,0.86907,0.49918,0.48763,0.51546,0.57635,0.82489,0.82489
uptodown,0.5004,0.38989,0.39361,0.37981,1.0,1.0,0.74979,0.76126,0.45666,0.17931,0.651,0.651,0.79736,0.51652,0.66259,0.57464,0.55685,0.55685,0.4119,0.69709,0.5153,0.47743,0.32978,0.32978,0.23505,0.08662,0.62262,0.53378,0.63011,0.63011,0.51201,0.44578,0.58163,0.24426,0.82489,0.82489
uptodown,0.53734,0.46843,0.40067,0.37102,1.0,1.0,0.77267,0.75052,0.59151,0.31486,0.651,0.651,0.79749,0.54711,0.82147,0.68035,0.95128,0.95128,0.47559,0.84658,0.53756,0.50021,0.32978,0.32978,0.41666,0.26308,0.62997,0.50836,0.81628,0.81628,0.42194,0.42401,0.60963,0.39027,0.69048,0.69048
uptodown,0.72951,0.52362,0.52516,0.59109,1.0,1.0,0.80949,0.83421,0.50406,0.42255,0.50375,0.50375,0.82789,0.62712,0.96257,0.83314,0.98337,0.98337,0.26304,0.44793,0.59257,0.80475,0.10123,0.10123,0.62277,0.5593,0.59791,0.49323,0.86409,0.86409,0.37807,0.31114,0.38334,0.16954,0.3983,0.3983
uptodown,0.61923,0.37315,0.57618,0.64603,1.0,1.0,0.8038,0.84762,0.34086,0.28461,0.50375,0.50375,0.72895,0.58201,1.0,0.82323,0.98337,0.98337,0.15444,0.40164,0.58734,0.77396,0.10123,0.10123,0.66802,0.62388,0.59229,0.49409,0.86409,0.86409,0.32298,0.24329,0.15727,0.18956,0.20603,0.20603
uptodown,0.67026,0.41187,0.52432,0.60139,0.97782,0.97782,0.82811,0.86265,0.19722,0.30731,0.33834,0.33834,0.69194,0.58325,0.92451,0.8413,0.63419,0.63419,0.17292,0.35162,0.50995,0.64691,0.11236,0.11236,0.68861,0.67926,0.54126,0.49527,0.63309,0.63309,0.42434,0.43352,0.10343,0.1756,0.15228,0.15228
uptodown,0.5595,0.42229,0.5238,0.65875,0.18285,0.18285,0.79624,0.85458,0.17607,0.30383,0.21449,0.21449,0.66594,0.53722,0.91631,0.88214,0.41725,0.41725,0.21279,0.3757,0.50283,0.66042,0.11236,0.11236,0.7303,0.75261,0.59807,0.55133,0.83026,0.83026,0.62474,0.49207,0.25975,0.12342,0.62024,0.62024
uptodown,0.40274,0.40913,0.60766,0.66734,1.0,1.0,0.74648,0.80954,0.3909,0.47147,0.49153,0.49153,0.63734,0.46216,0.92626,0.84458,0.53674,0.53674,0.15264,0.46473,0.68303,0.8455,0.14573,0.14573,0.79175,0.86134,0.65659,0.57405,0.86335,0.86335,0.60702,0.34496,0.43885,0.39438,0.69814,0.69814
uptodown,0.71434,0.57495,0.63374,0.61119,1.0,1.0,0.75303,0.81382,0.45481,0.47496,0.49153,0.49153,0.75157,0.59406,0.92516,0.83694,0.53674,0.53674,0.06911,0.27566,0.67108,0.78539,0.14573,0.14573,0.79187,0.87044,0.66854,0.58283,0.90208,0.90208,0.40776,0.20461,0.42631,0.55099,0.69814,0.69814
uptodown,0.58526,0.46759,0.62484,0.64654,0.98937,0.98937,0.74658,0.79932,0.33226,0.23519,0.33292,0.33292,0.68882,0.49212,0.79617,0.75389,0.51509,0.51509,0.24428,0.27828,0.51441,0.61271,0.05066,0.05066,0.62107,0.54288,0.62974,0.57239,0.92914,0.92914,0.31858,0.0,0.58293,0.58051,0.57557,0.57557
uptodown,0.54647,0.29214,0.67035,0.69269,1.0,1.0,0.81537,0.80951,0.91895,0.22119,1.0,1.0,0.72031,0.52086,0.76938,0.74275,0.51509,0.51509,0.29903,0.63531,0.75657,0.80141,0.42971,0.42971,0.54716,0.37498,0.64356,0.56129,0.92914,0.92914,0.38299,0.03805,0.69717,0.47284,0.57557,0.57557
uptodown,0.70148,0.60846,0.50463,0.49273,1.0,1.0,0.87953,0.87069,0.9241,0.65946,1.0,1.0,0.79197,0.6642,0.87748,0.89969,0.62413,0.62413,0.30027,0.45726,0.90008,0.85685,0.56581,0.56581,0.56869,0.50426,0.5896,0.56492,0.92357,0.92357,0.46887,0.22744,0.42456,0.08354,0.4016,0.4016
uptodown,0.61161,0.63043,0.37134,0.35012,0.84037,0.84037,0.91243,0.93184,0.41833,0.55065,0.40489,0.40489,0.77123,0.616,0.89235,0.77211,0.81672,0.81672,0.10231,0.15939,0.83838,0.85247,0.56581,0.56581,0.558,0.64637,0.39895,0.36133,0.42297,0.42297,0.48953,0.46903,0.51128,0.03375,0.98951,0.98951
uptodown,0.56566,0.56946,0.3665,0.30377,0.84037,0.84037,0.88298,0.94258,0.44969,0.20658,0.40489,0.40489,0.76219,0.54958,0.76428,0.63497,0.81672,0.81672,0.15691,0.47107,0.6078,0.72485,0.14648,0.14648,0.48754,0.4966,0.42982,0.37019,0.64112,0.64112,0.49485,0.61594,0.74325,0.31384,0.98951,0.98951
uptodown,0.53582,0.52883,0.40483,0.31669,1.0,1.0,0.87457,0.92272,0.48952,0.34631,0.70724,0.70724,0.72443,0.6123,0.87193,0.68817,0.85345,0.85345,0.42375,0.5573,0.49014,0.33359,0.2393,0.2393,0.47952,0.38591,0.51311,0.4842,0.64112,0.64112,0.49174,0.57239,0.77713,0.52269,1.0,1.0
uptodown,0.52353,0.56453,0.40535,0.29144,1.0,1.0,1.0,0.96566,0.46154,0.88475,0.70724,0.70724,0.66103,0.54371,0.75678,0.59726,0.85345,0.85345,0.41212,0.50411,0.61077,0.69086,0.2393,0.2393,0.42294,0.48036,0.48209,0.50357,0.45866,0.45866,0.44766,0.44747,0.82889,0.74147,1.0,1.0
uptodown,0.42789,0.45963,0.25062,0.24368,0.54525,0.54525,0.88074,1.0,0.65948,1.0,0.28978,0.28978,0.61203,0.50387,0.34335,0.33042,0.34804,0.34804,0.42942,0.58249,0.53915,0.47875,0.17461,0.17461,0.32317,0.35836,0.36118,0.32604,0.09717,0.09717,0.60129,0.57514,0.83243,0.80137,0.60606,0.60606
