Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,acc_lh_x_mean,acc_lh_x_median,acc_lh_x_std,acc_lh_x_iqr,acc_lh_y_mean,acc_lh_y_median,acc_lh_y_std,acc_lh_y_iqr,acc_lh_z_mean,acc_lh_z_median,acc_lh_z_std,acc_lh_z_iqr,gyro_lh_x_mean,gyro_lh_x_median,gyro_lh_x_std,gyro_lh_x_iqr,gyro_lh_y_mean,gyro_lh_y_median,gyro_lh_y_std,gyro_lh_y_iqr,gyro_lh_z_mean,gyro_lh_z_median,gyro_lh_z_std,gyro_lh_z_iqr,acc_leg_x_mean,acc_leg_x_median,acc_leg_x_std,acc_leg_x_iqr,acc_leg_y_mean,acc_leg_y_median,acc_leg_y_std,acc_leg_y_iqr,acc_leg_z_mean,acc_leg_z_median,acc_leg_z_std,acc_leg_z_iqr,gyro_leg_x_mean,gyro_leg_x_median,gyro_leg_x_std,gyro_leg_x_iqr,gryo_leg_y_mean,gryo_leg_y_median,gryo_leg_y_std,gryo_leg_y_iqr,gryo_leg_z_mean,gryo_leg_z_median,gryo_leg_z_std,gryo_leg_z_iqr
number6,0.30742,0.31573,0.19054,0.19515,0.1462,0.16148,0.25973,0.30625,0.08703,0.08793,0.23713,0.24928,0.18884,0.21122,0.50221,0.99796,0.16868,0.13478,0.25109,0.27398,0.18586,0.22049,0.288,0.37929,0.30881,0.31369,0.18827,0.20293,0.15378,0.15646,0.26509,0.30493,0.12251,0.11446,0.21318,0.22105,0.13164,0.09719,0.51512,1.0,0.16723,0.15689,0.23767,0.28176,0.11837,0.06803,0.28845,0.33724,0.00087,0.0,0.18336,0.17866,0.15774,0.16088,0.17062,0.1744,0.14698,0.13759,0.18311,0.20009,0.13164,0.09719,0.51512,1.0,0.16723,0.15689,0.23767,0.28176,0.11837,0.06803,0.28845,0.33724
number6,0.31257,0.31885,0.18379,0.18531,0.15099,0.16432,0.24211,0.27406,0.08529,0.08886,0.21993,0.23238,0.19345,0.22936,0.49227,0.95917,0.18941,0.16458,0.24559,0.28383,0.17196,0.19503,0.28745,0.39074,0.31297,0.3253,0.19016,0.20656,0.15072,0.15081,0.24556,0.29622,0.11565,0.11088,0.2172,0.22394,0.13458,0.0892,0.50175,1.0,0.17614,0.1681,0.23367,0.2751,0.13804,0.08808,0.28239,0.35968,0.0,0.00127,0.18742,0.18553,0.1595,0.16191,0.17354,0.18097,0.14879,0.14711,0.1837,0.18983,0.13458,0.0892,0.50175,1.0,0.17614,0.1681,0.23367,0.2751,0.13804,0.08808,0.28239,0.35968
number6,0.3247,0.33331,0.19664,0.21056,0.16355,0.18173,0.26558,0.28806,0.09181,0.10459,0.23564,0.25594,0.22294,0.29037,0.50939,0.89204,0.21527,0.18318,0.26105,0.29993,0.17189,0.19084,0.30731,0.41916,0.32548,0.33674,0.19792,0.21471,0.15666,0.14167,0.2636,0.30011,0.12051,0.11614,0.23614,0.25342,0.11946,0.05875,0.51934,1.0,0.19661,0.19418,0.24916,0.29596,0.15087,0.10197,0.29051,0.38673,0.0,0.00326,0.19369,0.19491,0.16718,0.1673,0.18207,0.18963,0.15548,0.15367,0.19099,0.19468,0.11946,0.05875,0.51934,1.0,0.19661,0.19418,0.24916,0.29596,0.15087,0.10197,0.29051,0.38673
number6,0.31921,0.32698,0.19701,0.20374,0.15663,0.16512,0.27389,0.28795,0.09257,0.10451,0.23582,0.24236,0.17067,0.18823,0.49423,0.88967,0.20529,0.16782,0.26015,0.27959,0.20519,0.22501,0.30277,0.41816,0.32361,0.32941,0.18567,0.18877,0.16044,0.14965,0.25986,0.30212,0.12273,0.11692,0.21656,0.24025,0.16005,0.15334,0.51405,1.0,0.19195,0.1805,0.22466,0.24502,0.13056,0.08914,0.27845,0.34694,0.0,0.00227,0.18737,0.18688,0.16539,0.16512,0.18145,0.1885,0.15555,0.14813,0.19002,0.20684,0.16005,0.15334,0.51405,1.0,0.19195,0.1805,0.22466,0.24502,0.13056,0.08914,0.27845,0.34694
number6,0.33951,0.34792,0.20654,0.21248,0.16588,0.16909,0.29444,0.32666,0.09557,0.10778,0.2571,0.2835,0.20022,0.2553,0.53366,0.93994,0.21316,0.162,0.28537,0.34538,0.22162,0.2393,0.31931,0.41699,0.34302,0.34821,0.19631,0.20443,0.16804,0.15127,0.28107,0.3269,0.13699,0.13767,0.22363,0.24232,0.17453,0.14581,0.54248,1.0,0.20599,0.20549,0.24454,0.2712,0.13787,0.09686,0.2966,0.37278,0.0,0.00059,0.19919,0.19174,0.17586,0.17368,0.19143,0.20271,0.1666,0.15769,0.20048,0.21708,0.17453,0.14581,0.54248,1.0,0.20599,0.20549,0.24454,0.2712,0.13787,0.09686,0.2966,0.37278
number6,0.39644,0.40333,0.23669,0.24713,0.21201,0.22939,0.35283,0.38354,0.11778,0.12599,0.30368,0.32606,0.34656,0.52304,0.61881,0.96544,0.24457,0.18463,0.32208,0.42571,0.21544,0.22994,0.37606,0.5345,0.40037,0.40245,0.23447,0.23958,0.17734,0.15862,0.33976,0.38046,0.16539,0.16722,0.26933,0.26962,0.10673,0.05787,0.61772,1.0,0.24725,0.2823,0.30691,0.38277,0.18659,0.14506,0.35855,0.47024,0.00289,0.0,0.23131,0.22123,0.20487,0.19918,0.21835,0.23369,0.19843,0.19147,0.22575,0.24399,0.10673,0.05787,0.61772,1.0,0.24725,0.2823,0.30691,0.38277,0.18659,0.14506,0.35855,0.47024
number6,0.31692,0.32382,0.19986,0.20721,0.16953,0.18307,0.30749,0.34867,0.09526,0.09657,0.25589,0.27767,0.25292,0.35838,0.50588,0.81346,0.18904,0.14663,0.26911,0.31495,0.204,0.23331,0.31678,0.42016,0.32123,0.32693,0.19783,0.1999,0.1479,0.1232,0.27416,0.31544,0.12362,0.12338,0.21718,0.21776,0.13157,0.06485,0.50458,1.0,0.18383,0.18111,0.25792,0.32863,0.12155,0.08552,0.31948,0.42978,0.00337,0.0,0.19009,0.19233,0.16781,0.16659,0.17908,0.18908,0.16292,0.16195,0.18599,0.19554,0.13157,0.06485,0.50458,1.0,0.18383,0.18111,0.25792,0.32863,0.12155,0.08552,0.31948,0.42978
number6,0.32331,0.33212,0.20861,0.21606,0.17514,0.19293,0.33392,0.39756,0.0888,0.09036,0.2671,0.28967,0.27737,0.3935,0.5312,0.87216,0.20765,0.15874,0.29107,0.36594,0.20894,0.24814,0.34581,0.47281,0.32932,0.34034,0.21112,0.20541,0.15106,0.12773,0.26968,0.32899,0.11277,0.12147,0.21704,0.22287,0.13394,0.04272,0.53321,1.0,0.18852,0.18201,0.28341,0.37028,0.12102,0.0714,0.3455,0.46365,0.0,0.00125,0.19858,0.19947,0.17251,0.17042,0.18883,0.19789,0.16426,0.16239,0.19577,0.20984,0.13394,0.04272,0.53321,1.0,0.18852,0.18201,0.28341,0.37028,0.12102,0.0714,0.3455,0.46365
number6,0.3401,0.35308,0.22961,0.23102,0.1904,0.20701,0.36198,0.43456,0.08657,0.09038,0.28193,0.307,0.30704,0.45054,0.57259,0.94194,0.22392,0.16836,0.31633,0.41863,0.22235,0.26662,0.37442,0.52477,0.34395,0.36227,0.23761,0.24175,0.16125,0.16407,0.29373,0.33601,0.11223,0.12813,0.24346,0.24864,0.1361,0.05364,0.56557,1.0,0.19495,0.19592,0.34673,0.45423,0.11751,0.03736,0.37438,0.48823,0.0,0.00272,0.21287,0.21235,0.18286,0.18105,0.19916,0.20386,0.17377,0.17146,0.20859,0.22123,0.1361,0.05364,0.56557,1.0,0.19495,0.19592,0.34673,0.45423,0.11751,0.03736,0.37438,0.48823
number6,0.32604,0.34767,0.21999,0.22929,0.17218,0.19538,0.3372,0.37184,0.08034,0.08319,0.27428,0.30842,0.26399,0.36688,0.54589,1.0,0.20698,0.15508,0.30612,0.41895,0.22038,0.26055,0.35584,0.50546,0.32393,0.34266,0.22308,0.23203,0.16504,0.16898,0.28742,0.34413,0.10234,0.11506,0.23227,0.24419,0.15846,0.11421,0.53622,0.97706,0.17699,0.15224,0.33176,0.44922,0.09439,0.01006,0.36172,0.4636,0.0,0.00023,0.20288,0.2028,0.17302,0.17617,0.18656,0.19382,0.16428,0.15905,0.19738,0.20384,0.15846,0.11421,0.53622,0.97706,0.17699,0.15224,0.33176,0.44922,0.09439,0.01006,0.36172,0.4636
