id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
4471,247,261,-1817,-1077,-2146,357,282,648,-880,1019,251,152,-431,43,130,1019,251,152
4472,170,82,-2000,-19,-1510,381,240,206,-693,1120,341,238,-456,-7,130,1120,341,238
4473,165,28,-1777,853,-594,243,111,45,-554,653,390,341,-593,-187,-9,653,390,341
4474,55,752,-967,1240,-490,484,79,125,-440,416,482,437,-988,124,178,416,482,437
4475,-37,-250,-1112,1244,-224,433,87,185,-346,381,482,507,-1017,731,-54,381,482,507
4476,20,-335,-1352,371,-34,497,229,73,-178,123,403,512,-1341,450,-93,123,403,512
4477,-162,-179,-1043,398,-199,662,538,-18,-14,-299,185,425,-1284,306,116,-299,185,425
4478,-304,-667,-997,183,-46,90,779,-70,-111,-353,-337,113,-1065,485,232,-353,-337,113
4479,-77,-510,-1206,-586,-9,-292,648,-5,-531,110,-1030,-259,-885,329,135,110,-1030,-259
4480,32,-123,-1412,-731,110,-225,483,159,-1239,761,-1630,-610,-677,125,93,761,-1630,-610
4481,0,91,-1253,-403,374,-71,272,142,-2000,1096,-1479,-696,-576,-15,125,1096,-1479,-696
4482,-29,-106,-954,-159,671,-96,307,10,-2000,147,-427,-467,-492,-5,101,147,-427,-467
4483,30,-128,-959,0,793,-168,359,-563,-1211,-1488,253,-465,-484,-26,170,-1488,253,-465
4484,5,-142,-945,-252,904,-245,-20,451,-454,-1814,33,-698,-465,82,117,-1814,33,-698
4485,30,-160,-783,-822,1327,-314,162,704,-775,-608,233,-89,-759,154,87,-608,233,-89
4486,57,139,-496,-929,1464,-270,41,401,-995,-976,569,-322,-1270,219,70,-976,569,-322
4487,78,43,-288,-295,1306,-361,-23,1166,-982,-71,835,-157,-1359,638,-12,-71,835,-157
4488,301,-178,-177,282,651,-523,296,311,-303,-69,507,190,-1192,430,44,-69,507,190
4489,493,-39,-137,276,-224,-528,256,410,-356,-811,330,279,-1083,400,123,-811,330,279
4490,650,165,-442,62,-1095,-303,450,493,-595,-822,133,123,-854,247,43,-822,133,123
4491,411,213,-1090,-502,-1832,-10,496,789,-1118,-352,54,113,-734,57,-1,-352,54,113
4492,163,261,-1837,-694,-1917,297,433,807,-1095,464,153,239,-610,-10,60,464,153,239
4493,172,103,-2000,-529,-1459,348,182,376,-897,973,253,329,-500,23,103,973,253,329
4494,284,2,-2000,-34,-696,188,136,35,-616,519,410,386,-462,25,147,519,410,386
4495,235,136,-1162,104,-557,203,189,118,-420,-154,621,466,-536,-32,0,-154,621,466
4496,-291,206,-945,-80,-858,277,281,325,-379,-207,659,552,-806,129,133,-207,659,552
4497,-266,528,-1061,1161,-6,495,270,325,-227,0,643,648,-1237,512,30,0,643,648
4498,-415,-179,-1451,1254,308,476,321,204,-20,58,487,647,-1360,365,2,58,487,647
4499,-423,-587,-1382,192,551,28,619,-30,91,161,-4,515,-1239,449,156,161,-4,515
4500,99,-100,-942,-168,476,-447,779,-150,-194,620,-659,140,-1126,460,149,620,-659,140
4501,206,165,-1002,247,437,-347,685,-64,-662,1354,-1392,-248,-849,341,96,1354,-1392,-248
4502,104,31,-1133,741,382,-149,455,36,-1232,1818,-2092,-431,-648,101,56,1818,-2092,-431
4503,-38,-520,-1181,249,655,-111,229,-40,-2000,1402,-1818,-406,-598,-28,101,1402,-1818,-406
4504,69,-202,-861,-522,859,-117,244,-192,-2000,-364,-255,-162,-519,-39,132,-364,-255,-162
4505,110,221,-750,-67,1003,-239,501,-894,-1239,-2500,780,-158,-448,-63,165,-2500,780,-158
4506,15,93,-588,398,1391,-318,-277,-218,73,-2500,681,-1075,-548,-129,97,-2500,681,-1075
4507,32,-323,-418,-49,1840,-420,73,1988,-519,-792,446,-28,-893,-28,224,-792,446,-28
4508,352,-243,-306,-633,1432,-415,-2,647,-765,490,515,330,-963,855,32,490,515,330
4509,329,-62,-179,-467,887,-399,283,130,-425,-636,684,467,-1281,691,-61,-636,684,467
4510,480,-30,-107,-98,-115,-386,180,677,-112,-975,756,607,-1388,160,32,-975,756,607
4511,657,152,-330,1,-1095,-292,645,616,-28,-351,237,535,-1045,470,116,-351,237,535
4512,550,245,-1044,-260,-2032,-61,782,517,-627,143,-247,202,-858,354,82,143,-247,202
4513,213,235,-2000,-549,-2183,292,469,407,-1116,-33,-12,122,-754,81,62,-33,-12,122
4514,287,72,-2000,-296,-1631,390,331,558,-960,29,20,205,-604,32,101,29,20,205
4515,401,287,-2000,652,-659,350,295,407,-694,310,76,291,-493,128,122,310,76,291
4516,476,760,-1199,1027,-736,828,285,253,-515,616,31,382,-467,49,176,616,31,382
4517,-369,-490,-1282,-128,-431,281,314,-76,-442,786,19,335,-491,32,164,786,19,335
4518,-78,551,-1349,757,82,707,523,-59,-327,763,-93,173,-636,212,85,763,-93,173
4519,-767,-713,-1342,1307,485,455,418,25,-427,941,-217,51,-1224,358,64,941,-217,51
4520,-415,-709,-762,-139,1136,-275,350,-18,-410,868,-405,-52,-1479,457,-96,868,-405,-52
4521,231,-142,-222,-382,929,-740,450,-72,-576,280,-682,-165,-1198,461,6,280,-682,-165
4522,386,126,-186,49,447,-573,562,78,-991,-347,-989,-410,-1070,482,121,-347,-989,-410
4523,239,-10,-543,235,309,-473,512,186,-1787,-1003,-985,-593,-778,225,97,-1003,-985,-593
4524,213,-239,-872,-33,522,-422,532,527,-2000,-1391,-355,-843,-673,57,98,-1391,-355,-843
4525,5,-261,-868,-662,861,-338,546,249,-1366,-1323,207,-918,-581,-2,75,-1323,207,-918
4526,85,106,-710,-495,1252,-440,94,811,-452,-568,54,-954,-462,-124,32,-568,54,-954
4527,321,219,-706,258,1175,-409,27,1395,-639,1121,-78,46,-513,-113,85,1121,-78,46
4528,470,-67,-627,731,806,-410,8,511,-847,991,378,480,-609,-177,16,991,378,480
4529,542,-258,-557,342,203,-398,19,272,-579,242,767,704,-986,349,202,242,767,704
4530,538,5,-395,-70,-259,-170,61,336,-264,-236,887,893,-1275,875,-46,-236,887,893
4531,532,7,-469,-224,-823,30,148,205,16,-327,715,844,-1253,290,-114,-327,715,844
4532,534,52,-925,-266,-1554,185,281,80,-30,-595,409,654,-1166,389,152,-595,409,654
4533,451,104,-1667,-199,-2007,441,633,187,-381,-857,161,498,-934,473,163,-857,161,498
4534,296,46,-2000,-321,-1928,546,534,584,-769,-350,-14,383,-778,233,67,-350,-14,383
4535,119,85,-2000,-36,-1069,568,384,510,-909,586,-149,418,-673,18,63,586,-149,418
4536,148,319,-1944,389,-439,767,374,81,-751,858,19,441,-568,44,78,858,19,441
4537,-131,-298,-983,233,-421,501,435,-226,-563,419,-76,322,-500,52,10,419,-76,322
4538,-5,227,-972,71,-76,696,664,-190,-564,280,-309,140,-543,30,83,280,-309,140
4539,-517,-62,-1149,952,165,449,569,-56,-701,734,-570,-93,-588,2,-102,734,-570,-93
4540,-655,-581,-1041,565,899,75,421,-106,-813,613,-645,-219,-1089,370,159,613,-645,-219
4541,-133,-285,-352,-195,1204,-683,323,61,-968,-45,-601,-322,-1459,436,45,-45,-601,-322
4542,166,-35,-77,10,812,-865,220,-74,-1052,-1207,-427,-458,-1178,455,52,-1207,-427,-458
4543,206,46,-241,515,402,-833,349,-294,-759,-2500,-257,-985,-1109,490,96,-2500,-257,-985
4544,264,-94,-745,653,576,-776,356,337,-740,-2500,-317,-1509,-825,296,44,-2500,-317,-1509
4545,239,-430,-738,198,733,-671,266,943,-906,-1301,-443,-1645,-616,93,66,-1301,-443,-1645
4546,-42,-357,-687,-693,1031,-638,137,1317,-750,343,-577,-1366,-587,3,129,343,-577,-1366
4547,325,72,-646,-812,987,-561,293,1371,-1274,1421,-445,-515,-404,-53,131,1421,-445,-515
4548,870,145,-591,-502,598,-454,191,918,-1366,1717,-105,88,-409,14,197,1717,-105,88
4549,657,35,-641,-472,208,-320,-26,328,-1314,930,450,321,-647,28,29,930,450,321
4550,599,-69,-611,-734,-313,-206,-68,397,-1038,-146,994,441,-1269,208,73,-146,994,441
4551,449,215,-668,-580,-968,-96,-93,423,-655,-789,1135,636,-1343,692,-190,-789,1135,636
4552,385,218,-1001,-96,-1565,97,53,451,-360,-1202,1020,813,-1219,389,-111,-1202,1020,813
4553,287,260,-1386,216,-1823,306,332,688,-218,-922,633,940,-1087,533,163,-922,633,940
4554,344,241,-1715,670,-1878,458,528,650,-437,39,203,911,-851,323,100,39,203,911
4555,222,71,-2000,375,-1578,697,438,386,-665,984,-79,712,-718,102,63,984,-79,712
4556,92,31,-2000,20,-921,810,304,195,-628,1397,-41,604,-551,-32,31,1397,-41,604
4557,123,187,-1883,114,-591,945,349,-80,-456,1269,-5,532,-455,-163,28,1269,-5,532
4558,-449,-89,-1089,187,-677,856,426,-236,-356,1027,-12,379,-568,-216,-25,1027,-12,379
4559,-259,110,-1043,602,15,962,473,-239,-328,1109,-124,127,-836,-396,-248,1109,-124,127
4560,-786,-494,-1148,745,322,693,293,-145,-354,1158,-335,-116,-1252,394,310,1158,-335,-116
4561,-660,-699,-911,183,1147,-59,388,-150,-349,505,-631,-218,-1050,984,131,505,-631,-218
4562,-69,-285,-542,-517,1126,-675,354,-122,-614,-140,-1036,-491,-1136,416,100,-140,-1036,-491
4563,134,191,-408,-23,699,-702,238,-16,-1079,-308,-1326,-767,-1105,330,184,-308,-1326,-767
4564,260,188,-683,702,518,-591,212,31,-1698,-599,-1179,-999,-767,348,111,-599,-1179,-999
4565,209,-282,-749,587,479,-460,314,412,-2000,-1172,-695,-1043,-634,192,101,-1172,-695,-1043
4566,127,-447,-714,-165,497,-411,330,449,-1363,-903,-250,-818,-542,12,107,-903,-250,-818
4567,-39,-172,-705,-581,764,-450,-114,616,-794,97,-386,-675,-464,-28,78,97,-386,-675
4568,179,144,-379,-538,1021,-488,102,476,-939,976,-41,105,-540,-37,93,976,-41,105
4569,515,149,-326,-508,811,-255,-152,-35,-1158,173,358,-105,-729,-224,113,173,358,-105
4570,255,-53,-404,-645,627,-94,-26,202,-867,-717,927,181,-1013,385,215,-717,927,181
4571,288,-133,-551,-609,-154,-130,2,397,-438,-1146,1067,567,-1139,1089,-108,-1146,1067,567
4572,330,107,-824,-51,-1076,-149,148,275,-186,-1100,842,616,-1436,239,-131,-1100,842,616
4573,246,282,-1327,401,-1582,-68,377,460,-293,-848,450,527,-1129,399,48,-848,450,527
4574,239,265,-1712,624,-1718,138,559,441,-712,-536,273,490,-887,399,151,-536,273,490
4575,117,1,-2000,365,-1365,373,361,579,-876,93,34,545,-690,195,178,93,34,545
4576,226,78,-2000,235,-846,447,176,239,-801,466,61,542,-555,44,160,466,61,542
4577,465,290,-1574,521,-711,629,204,69,-563,404,152,451,-359,-34,115,404,152,451
4578,-304,-215,-1193,372,-615,709,448,-26,-577,298,-22,290,-420,-43,136,298,-22,290
4579,-195,-117,-1230,591,-27,887,504,75,-622,467,-146,101,-405,76,117,467,-146,101
4580,-786,-684,-1484,275,329,521,425,99,-629,787,-373,6,-792,32,-119,787,-373,6
4581,-700,-767,-1038,-492,1065,-60,272,41,-683,679,-515,-53,-1691,300,-31,679,-515,-53
4582,-86,-163,-281,-1009,1159,-589,290,38,-867,35,-659,-65,-1357,529,-241,35,-659,-65
4583,149,333,-201,-149,782,-488,330,15,-1350,-809,-598,-237,-1110,652,168,-809,-598,-237
4584,178,158,-431,745,459,-451,465,-105,-1635,-1830,-295,-593,-971,590,273,-1830,-295,-593
4585,189,-373,-903,662,623,-489,345,301,-1501,-2019,-202,-1102,-651,206,216,-2019,-202,-1102
4586,97,-491,-943,-531,959,-332,267,1020,-1178,-416,-188,-1087,-577,-22,142,-416,-188,-1087
4587,-58,125,-718,-845,1487,-432,106,1122,-1035,1420,-365,-484,-495,-141,163,1420,-365,-484
4588,706,285,-488,-181,978,-257,185,371,-946,1353,235,158,-543,-86,81,1353,235,158
4589,552,-84,-521,-170,273,-176,-533,592,-1202,189,826,429,-583,-113,-59,189,826,429
4590,405,-202,-635,-515,-561,-146,31,-75,-495,-115,1172,675,-1094,191,-65,-115,1172,675
4591,208,-12,-804,-333,-1130,-120,87,64,2,-978,1071,743,-1330,635,-126,-978,1071,743
4592,176,229,-1100,398,-1261,4,41,87,240,-1286,926,680,-1042,383,-92,-1286,926,680
4593,265,149,-1519,877,-1258,229,347,250,92,-1468,629,739,-1149,274,116,-1468,629,739
4594,220,-187,-2000,718,-1058,381,649,640,-199,-961,378,821,-928,400,146,-961,378,821
4595,146,-203,-2000,335,-843,510,315,599,-565,333,-187,797,-726,273,81,333,-187,797
4596,234,206,-1492,-149,-520,707,261,274,-666,1181,-134,632,-653,45,21,1181,-134,632
4597,-210,-382,-1282,-291,-815,421,487,-221,-706,1376,-212,401,-548,-135,38,1376,-212,401
4598,-305,43,-1329,366,-32,557,595,-263,-621,687,-374,143,-570,-94,123,687,-374,143
4599,-593,-719,-1288,359,400,218,595,3,-619,435,-716,-25,-563,-129,24,435,-716,-25
4600,-452,-599,-950,-543,933,-291,450,-124,-839,214,-943,-101,-1134,-412,-161,214,-943,-101
4601,-90,-3,-436,-861,1052,-569,321,41,-1218,-241,-884,-305,-1213,887,433,-241,-884,-305
4602,-52,338,-267,-50,927,-454,357,62,-1422,-770,-590,-475,-1014,1319,63,-770,-590,-475
4603,121,98,-363,860,623,-569,427,42,-1398,-1982,-300,-727,-1103,216,211,-1982,-300,-727
4604,176,-242,-634,835,495,-709,330,-125,-1031,-2462,-100,-1245,-890,192,268,-2462,-100,-1245
4605,276,-376,-847,-175,650,-617,197,767,-844,-1319,-497,-1623,-594,232,231,-1319,-497,-1623
4606,187,-41,-925,-1132,796,-435,89,1642,-1239,937,-534,-972,-529,151,222,937,-534,-972
4607,369,358,-596,-1092,592,-163,64,918,-1307,1026,14,-331,-564,-87,142,1026,14,-331
4608,593,140,-497,-783,17,-59,-94,860,-1109,530,442,247,-458,1,189,530,442,247
4609,480,93,-713,-624,-589,32,85,668,-871,378,758,606,-475,77,48,378,758,606
4610,315,149,-960,-267,-1117,78,41,448,-759,260,925,673,-1045,252,-37,260,925,673
4611,100,255,-1252,474,-1239,135,-64,320,-475,-106,1038,691,-1486,559,-247,-106,1038,691
4612,26,230,-1519,1313,-1120,229,7,413,-242,-536,944,837,-1167,252,-186,-536,944,837
4613,198,167,-1846,1400,-829,406,279,417,-333,-498,686,1050,-1073,386,19,-498,686,1050
4614,36,-75,-1670,837,-722,574,438,187,-487,-238,294,898,-917,216,107,-238,294,898
4615,-58,-545,-1417,168,-725,577,457,33,-546,227,183,625,-876,207,208,227,183,625
4616,-2,-187,-1394,-544,-536,685,523,43,-384,713,21,317,-629,159,124,713,21,317
4617,-131,-103,-1336,-71,-333,692,561,-30,-284,1035,-316,169,-577,-152,52,1035,-316,169
4618,-565,-436,-1630,-291,232,399,415,-177,-500,1194,-556,-31,-647,-223,-33,1194,-556,-31
4619,-390,-542,-1411,-750,820,150,421,-115,-476,1336,-742,-265,-551,-127,33,1336,-742,-265
4620,-90,-32,-976,-1068,1031,-249,369,-107,-478,1030,-1005,-411,-617,-125,-238,1030,-1005,-411
4621,-77,322,-679,-141,1106,-181,241,-43,-894,328,-1122,-647,-1379,760,200,328,-1122,-647
4622,-153,43,-375,859,1041,-255,104,35,-1460,-482,-856,-745,-1303,757,45,-482,-856,-745
4623,-73,-463,-318,888,742,-478,266,-93,-1585,-1903,-409,-702,-1039,314,218,-1903,-409,-702
4624,174,-343,-588,337,557,-630,317,144,-1486,-2368,-193,-954,-1095,454,270,-2368,-193,-954
4625,129,-55,-845,186,681,-527,202,622,-1205,-861,-309,-1101,-751,275,160,-861,-309,-1101
4626,301,-88,-895,125,1131,-504,73,1366,-1157,1152,-633,-588,-628,151,128,1152,-633,-588
4627,610,-105,-739,-270,707,-400,69,483,-1088,1376,-212,120,-576,-78,68,1376,-212,120
4628,420,102,-579,-382,414,-279,-176,196,-1417,84,520,331,-395,-93,75,84,520,331
4629,575,-25,-467,-365,-166,-217,-166,566,-1118,-265,971,424,-435,-6,145,-265,971,424
4630,376,78,-651,-489,-519,-101,148,-30,-496,-124,978,652,-512,-24,18,-124,978,652
4631,280,139,-816,-440,-804,-13,58,83,-239,-689,1004,582,-1042,62,67,-689,1004,582
4632,140,164,-1042,-103,-1041,74,-46,183,15,-1020,1022,648,-1701,764,-177,-1020,1022,648
4633,239,130,-1360,363,-1170,123,216,458,45,-1112,715,870,-1152,507,-216,-1112,715,870
4634,91,48,-1870,331,-1327,303,644,696,-358,-140,286,994,-1272,383,201,-140,286,994
4635,197,-57,-2000,-68,-919,310,292,341,-809,842,-105,801,-924,460,238,842,-105,801
4636,146,171,-2000,-500,-692,466,195,69,-879,806,189,755,-707,249,212,806,189,755
4637,101,-173,-1402,-419,-539,319,375,-36,-644,524,157,611,-509,21,206,524,157,611
4638,147,272,-1185,-414,-471,627,567,-77,-492,239,-120,464,-435,-113,191,239,-120,464
4639,-628,71,-1414,1224,69,614,742,-99,-520,436,-387,336,-480,-129,102,436,-387,336
4640,-583,-656,-1336,712,706,463,699,-119,-586,831,-625,95,-456,-131,114,831,-625,95
