id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
1,1160,445,-44,2500,455,-695,927,-679,-285,-2500,780,670,-566,70,363,-2500,780,670
2,1234,508,-176,2500,278,-319,1084,-577,-295,-2500,779,187,-620,107,274,-2500,779,187
3,1240,691,-208,2100,79,120,1199,-503,22,-2500,806,-422,-720,130,146,-2500,806,-422
4,1262,448,-260,1986,-124,591,1262,228,77,-2368,467,-724,-849,107,-50,-2368,467,-724
5,1128,-75,-456,1023,-243,866,1043,194,-3,-1219,275,-1127,-876,133,-112,-1219,275,-1127
6,1105,-138,-402,-7,-320,1068,949,860,115,-275,320,-1147,-954,151,-181,-275,320,-1147
7,1051,-629,-297,-605,-487,1015,898,1400,285,1209,123,-960,-864,150,-193,1209,123,-960
8,966,-1151,-167,-1634,-630,869,1019,1760,423,2500,-80,-747,-1096,-6,-128,2500,-80,-747
9,927,-1574,27,-2500,-611,599,1042,1568,657,2500,-317,-480,-1414,188,-496,2500,-317,-480
10,1018,-1372,153,-2500,-571,394,1179,1094,959,2500,-488,-267,-936,27,-124,2500,-488,-267
11,1166,-869,542,-2500,-605,344,1153,472,1072,2500,-730,-188,-948,-257,-213,2500,-730,-188
12,1216,-283,742,-2500,-622,414,1126,-260,836,2500,-900,-248,-987,-129,-113,2500,-900,-248
13,1066,591,536,-2500,-676,574,1008,-1187,434,2500,-873,-529,-980,-64,-122,2500,-873,-529
14,994,1191,12,-2500,-671,782,834,-2000,41,2500,-665,-762,-944,-73,-127,2500,-665,-762
15,691,1933,-904,-2500,-690,826,541,-2000,-537,2500,-635,-771,-903,18,-80,2500,-635,-771
16,387,1317,-1738,-164,-362,492,639,-1218,-909,-1009,-56,-403,-859,52,-85,-1009,-56,-403
17,464,-23,-1846,2500,425,-30,842,412,-930,-2347,535,28,-861,-19,-103,-2347,535,28
18,449,-691,-1390,2500,892,-325,626,1017,-972,-1596,654,-45,-870,-69,-138,-1596,654,-45
19,476,-338,-946,2500,1271,-480,473,542,-812,-1019,895,72,-898,-50,-198,-1019,895,72
20,550,-462,-628,2500,1308,-694,545,185,-576,-2105,1136,528,-958,11,-163,-2105,1136,528
21,545,-589,-485,2500,1288,-978,671,225,-231,-2500,1166,1107,-916,6,-233,-2500,1166,1107
22,627,-334,-387,2259,1226,-1226,734,-185,-72,-2500,994,1437,-937,33,-155,-2500,994,1437
23,693,270,-224,1799,1152,-1192,861,-365,27,-2500,681,1610,-976,-103,-218,-2500,681,1610
24,877,654,129,2411,884,-1151,766,-604,-18,-2500,435,1581,-1145,-162,-193,-2500,435,1581
25,851,776,306,2500,597,-1038,808,-517,47,-2500,246,1438,-1067,20,63,-2500,246,1438
26,899,630,221,2500,288,-830,909,-299,-25,-2500,-14,1094,-908,242,229,-2500,-14,1094
27,1043,318,122,2500,50,-517,946,-168,-269,-2500,-127,599,-820,167,265,-2500,-127,599
28,1063,405,-44,2500,-110,-41,1057,-192,-457,-2394,-11,81,-665,171,363,-2394,-11,81
29,1095,460,-379,2092,-259,419,1101,-268,-555,-1872,80,-330,-521,162,378,-1872,80,-330
30,1283,325,-778,1021,-292,792,1194,-271,-364,-1516,145,-742,-472,122,391,-1516,145,-742
31,1312,417,-954,365,-268,1107,1387,99,-435,-955,153,-1057,-521,159,368,-955,153,-1057
32,1311,275,-739,18,-290,1304,1417,359,-270,-205,-48,-1207,-564,89,279,-205,-48,-1207
33,1212,-55,-648,-354,-368,1365,1350,685,-169,609,-273,-1241,-611,60,217,609,-273,-1241
34,1037,-287,-525,-822,-414,1414,1212,880,-137,1714,-480,-1221,-689,129,168,1714,-480,-1221
35,885,-665,-569,-1540,-349,1395,1051,1030,-9,2500,-621,-1123,-790,236,15,2500,-621,-1123
36,860,-1135,-444,-2500,-232,1297,977,979,-85,2500,-665,-1073,-865,97,-63,2500,-665,-1073
37,935,-1181,-196,-2500,-109,1004,948,548,-11,2500,-617,-958,-894,36,-68,2500,-617,-958
38,1157,-817,174,-2500,-105,837,915,285,64,2500,-572,-831,-890,26,-97,2500,-572,-831
39,1134,-293,434,-2500,-229,709,864,31,193,2500,-506,-745,-968,27,-133,2500,-506,-745
40,993,164,435,-2500,-365,624,792,-216,276,2500,-457,-743,-950,127,-70,2500,-457,-743
41,822,532,236,-2500,-421,691,757,-383,158,2500,-423,-877,-1117,5,-196,2500,-423,-877
42,642,1106,-441,-2500,-345,804,691,-323,-160,2500,-318,-1081,-1274,61,-259,2500,-318,-1081
43,260,1417,-1462,-1864,80,669,372,-1069,-525,2500,-212,-1236,-1015,146,-163,2500,-212,-1236
44,285,388,-1774,1886,741,359,210,-1279,-833,1145,301,-933,-953,-129,-82,1145,301,-933
45,489,-791,-1212,2500,1255,-106,474,-71,-584,-1669,861,-480,-917,-141,-40,-1669,861,-480
46,654,-652,-644,2500,1514,-369,707,565,-449,-2286,966,-175,-965,-13,-57,-2286,966,-175
47,832,-653,-219,2500,1378,-754,777,331,-467,-2500,1064,151,-966,77,-58,-2500,1064,151
48,944,-759,-188,2500,997,-1261,829,506,-401,-2500,1277,941,-906,64,-53,-2500,1277,941
49,982,-316,-288,2500,572,-1443,958,-159,-216,-2500,974,1415,-849,-60,-88,-2500,974,1415
50,1064,290,-80,2117,135,-1270,926,-641,-181,-2500,640,1481,-836,-132,-132,-2500,640,1481
51,1108,328,-111,2343,-199,-979,944,-406,-349,-2500,336,1214,-818,-18,-146,-2500,336,1214
52,1063,223,-254,2347,-381,-713,1026,-228,-523,-2500,220,862,-871,-95,-196,-2500,220,862
53,1019,530,-374,2011,-469,-303,1080,-398,-530,-2500,200,431,-904,-79,-282,-2500,200,431
54,1009,444,-362,1709,-503,114,1052,-642,-379,-2500,43,-16,-1133,-219,-351,-2500,43,-16
55,992,67,-454,1077,-556,386,1131,-210,-111,-2400,-81,-254,-1249,19,-99,-2400,-81,-254
56,883,195,-672,359,-418,643,1081,297,-57,-1547,-347,-513,-1101,333,90,-1547,-347,-513
57,815,331,-674,135,-218,946,959,554,-18,-426,-495,-677,-984,305,163,-426,-495,-677
58,858,266,-638,80,-70,1208,782,510,-116,402,-527,-830,-858,201,253,402,-527,-830
59,900,-76,-565,-47,66,1397,778,703,-264,961,-364,-816,-787,126,285,961,-364,-816
60,892,-678,-462,-484,74,1388,828,762,-436,1716,-41,-883,-685,25,287,1716,-41,-883
61,801,-1075,-459,-1585,113,1254,949,746,-395,2372,190,-800,-544,20,335,2372,190,-800
62,924,-1248,-411,-2500,126,1117,1155,799,-296,2500,324,-705,-500,126,318,2500,324,-705
63,1103,-842,-200,-2500,76,858,1197,664,-114,2500,340,-692,-537,128,263,2500,340,-692
64,1309,-448,11,-2500,-19,707,1273,308,116,2500,207,-677,-556,68,212,2500,207,-677
65,1256,-80,164,-2500,-136,661,1211,148,215,2500,8,-663,-604,110,166,2500,8,-663
66,1177,224,177,-2500,-210,679,1151,71,238,2500,-70,-667,-686,91,68,2500,-70,-667
67,992,406,130,-2500,-318,626,1102,-26,186,2500,-295,-753,-737,207,-21,2500,-295,-753
68,912,385,93,-2500,-397,679,866,-327,-35,2500,-375,-883,-820,115,-75,2500,-375,-883
69,761,562,-568,-2500,-289,664,683,-857,-242,2500,-257,-912,-882,100,-27,2500,-257,-912
70,517,760,-1216,-2500,-10,409,586,-738,-538,2418,-23,-792,-871,-41,-136,2418,-23,-792
71,492,332,-1510,-520,559,111,652,143,-542,937,332,-574,-888,-217,-47,937,332,-574
72,436,-209,-1351,1031,1050,-224,597,441,-630,775,439,-437,-1339,-132,-264,775,439,-437
73,621,-507,-1019,1935,1339,-535,567,527,-625,593,554,-265,-1661,316,-453,593,554,-265
74,740,-614,-731,1985,1373,-654,613,480,-485,287,701,-64,-897,151,-177,287,701,-64
75,803,-541,-555,1731,1268,-724,742,350,-407,-159,744,136,-935,-358,-109,-159,744,136
76,856,-177,-469,1904,1157,-781,900,11,-373,-1037,675,491,-929,-14,-26,-1037,675,491
77,987,-20,-324,2500,975,-872,978,-406,-266,-2452,672,913,-938,86,16,-2452,672,913
78,1058,149,-192,2500,792,-979,1111,-489,-186,-2500,601,1225,-878,16,-53,-2500,601,1225
79,1156,277,-121,2500,510,-1058,1136,-499,-227,-2500,540,1377,-876,103,-31,-2500,540,1377
80,1113,248,-306,2500,242,-1083,1092,-598,-283,-2500,472,1358,-850,92,-84,-2500,472,1358
81,998,347,-364,2500,68,-1006,1004,-735,-314,-2500,489,1247,-878,-76,-120,-2500,489,1247
82,1010,356,-231,2500,-18,-851,1038,-762,-64,-2500,450,1071,-859,-95,-163,-2500,450,1071
83,998,444,-135,2500,-214,-505,1105,-579,-45,-2500,212,868,-907,-107,-239,-2500,212,868
84,978,510,-208,2500,-284,-121,1082,-382,-194,-2500,90,581,-971,-31,-152,-2500,90,581
85,939,338,-245,2484,-285,244,1103,-414,-245,-2500,-70,291,-990,84,-147,-2500,-70,291
86,976,81,-444,1647,-270,500,1028,-358,-252,-2500,-136,25,-1078,50,-180,-2500,-136,25
87,954,72,-472,879,-236,744,1063,49,-198,-2065,-201,-196,-1049,22,-72,-2065,-201,-196
88,935,2,-638,244,-127,879,1047,308,-254,-1109,-295,-377,-1023,160,75,-1109,-295,-377
89,926,3,-572,-221,8,1032,970,229,-249,-342,-270,-547,-867,93,170,-342,-270,-547
90,977,-48,-635,-727,207,1204,951,224,-327,404,-116,-740,-740,71,266,404,-116,-740
91,1061,-210,-666,-1088,331,1308,1018,430,-224,1210,38,-954,-572,216,328,1210,38,-954
92,1146,-788,-416,-1698,292,1171,1085,889,-115,2449,42,-943,-614,211,235,2449,42,-943
93,1173,-1251,34,-2500,130,814,1149,806,204,2500,-74,-772,-690,84,132,2500,-74,-772
94,1185,-744,331,-2500,-31,464,1170,575,430,2500,-350,-660,-726,80,49,2500,-350,-660
95,967,-239,492,-2500,-224,260,1014,8,462,2500,-613,-575,-815,150,-30,2500,-613,-575
96,941,542,313,-2500,-233,333,736,-471,287,2500,-666,-662,-820,85,-78,2500,-666,-662
97,496,1364,-679,-2500,-111,222,482,-1059,-154,2500,-586,-773,-767,-54,-54,2500,-586,-773
98,567,539,-1165,776,416,-346,245,-937,-795,1437,-89,-609,-1607,152,-498,1437,-89,-609
99,650,-769,-914,2416,1028,-683,560,279,-594,-797,572,-235,-973,215,-86,-797,572,-235
100,583,-448,-893,2207,1224,-414,600,392,-504,-1004,655,-134,-1048,-226,-19,-1004,655,-134
101,696,-545,-530,1650,1171,-515,754,12,-441,-2288,891,302,-939,-12,59,-2288,891,302
102,1022,58,-297,1860,901,-781,952,-229,-276,-2500,978,935,-891,118,26,-2500,978,935
103,1129,368,-202,2500,597,-931,1095,-504,-220,-2500,781,1197,-866,-8,-75,-2500,781,1197
104,1113,572,-185,2500,236,-1006,995,-1017,-49,-2500,750,1076,-864,-57,-135,-2500,750,1076
105,1022,770,-238,2500,90,-729,1213,-409,217,-2500,397,788,-841,-95,-191,-2500,397,788
106,1112,602,-54,2500,-117,-216,1231,506,-499,-2500,59,275,-909,-183,-280,-2500,59,275
107,1075,421,-36,2500,-316,408,1103,-78,-717,-1380,31,-184,-891,18,-175,-1380,31,-184
108,986,-23,-263,1747,-421,808,1050,-219,-520,-1144,130,-469,-1012,-21,-181,-1144,130,-469
109,925,-93,-671,517,-269,1016,1099,229,-280,-710,184,-666,-1154,-37,-30,-710,184,-666
110,955,48,-753,120,-11,1219,1036,316,-214,94,205,-856,-857,204,226,94,205,-856
111,956,-460,-602,-85,136,1228,994,690,9,862,268,-962,-730,114,172,862,268,-962
112,930,-1008,-434,-1019,127,1016,1080,1168,312,2138,126,-809,-647,81,184,2138,126,-809
113,891,-1415,-243,-2500,151,732,1105,1157,477,2500,-154,-677,-677,210,199,2500,-154,-677
114,1067,-573,87,-2500,118,410,1113,686,655,2500,-414,-492,-732,141,80,2500,-414,-492
115,1150,154,148,-2500,-31,402,1018,86,520,2500,-591,-370,-761,54,10,2500,-591,-370
116,926,308,-37,-2500,-112,407,866,-368,355,2500,-533,-464,-788,42,-52,2500,-533,-464
117,832,376,-245,-2500,-120,440,688,-634,-8,2500,-468,-716,-794,57,-4,2500,-468,-716
118,629,399,-815,-2500,192,223,516,-1100,-453,2500,-308,-695,-1077,142,-108,2500,-308,-695
119,715,5,-993,-852,709,-16,654,-124,-644,-3,276,-315,-1120,-106,-436,-3,276,-315
120,617,-322,-970,161,1271,-257,687,493,-583,-406,544,-114,-905,-86,-103,-406,544,-114
121,772,-724,-694,378,1629,-467,758,409,-493,-660,845,125,-980,-40,49,-660,845,125
122,861,-191,-404,703,1502,-631,904,172,-342,-808,944,575,-1052,132,29,-808,944,575
123,1029,43,-137,2053,1186,-847,1077,-319,-118,-2473,916,917,-980,126,-29,-2473,916,917
124,996,499,-281,2500,595,-1050,1067,-259,-15,-2500,717,1328,-896,-22,-113,-2500,717,1328
125,968,814,-219,2500,205,-966,1032,-247,-80,-2500,325,1511,-812,-153,-197,-2500,325,1511
126,980,328,64,2500,-31,-883,883,-471,-449,-2500,21,1314,-841,-103,-184,-2500,21,1314
127,991,482,-263,2500,-333,-461,774,-366,-700,-2500,-243,875,-879,-39,-165,-2500,-243,875
128,928,278,-765,1685,-84,158,840,-292,-1152,-2319,-168,342,-968,-53,-237,-2319,-168,342
129,1012,734,-591,1157,32,762,1006,-296,-786,-1252,183,-157,-1062,109,-104,-1252,183,-157
130,1030,9,-307,954,6,1068,1103,-88,-415,-392,-7,-483,-1128,43,-27,-392,-7,-483
131,940,-298,-508,-104,51,1194,1111,150,-446,228,13,-654,-992,-16,135,228,13,-654
132,1036,-383,-544,-986,218,1312,1162,263,-217,896,93,-851,-625,185,301,896,93,-851
133,1198,-787,-223,-1982,116,1162,1168,429,9,1395,80,-889,-492,138,331,1395,80,-889
134,1179,-942,90,-2500,-55,881,1205,966,352,2272,-192,-753,-527,190,311,2272,-192,-753
135,1126,-519,356,-2500,-194,556,1070,897,456,2500,-458,-598,-627,108,188,2500,-458,-598
136,1122,402,356,-2500,-388,396,976,-91,475,2500,-595,-469,-748,8,60,2500,-595,-469
137,956,528,172,-2500,-472,381,782,-857,537,2500,-678,-591,-869,54,-11,2500,-678,-591
138,760,452,-489,-2430,-351,252,745,-866,171,2500,-787,-928,-899,96,-102,2500,-787,-928
139,697,130,-947,-863,196,-29,406,-644,-772,1789,-613,-748,-954,79,-111,1789,-613,-748
140,538,-193,-1160,309,720,-297,308,659,-1606,290,389,-227,-1428,147,-254,290,389,-227
141,746,-518,-917,1221,1219,-487,524,447,-741,-460,1210,-99,-937,61,-24,-460,1210,-99
142,788,-241,-728,1682,1163,-629,852,310,-59,-712,979,215,-988,-59,-13,-712,979,215
143,897,133,-421,2500,872,-843,996,-577,-240,-2500,912,607,-932,-41,-7,-2500,912,607
