id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
57,288,431,-356,1699,-2253,403,239,315,-22,-2470,554,-1408,-1487,-98,-413,410,-2014,2153
58,294,210,-285,1965,-2414,527,226,88,-18,-2461,594,-1581,-1569,-160,-680,420,-1974,1980
59,279,-10,-184,2035,2440,668,194,-129,-1,2171,600,-1748,-890,151,78,53,-1968,1813
60,271,-104,-164,2367,2226,631,213,-273,-31,1579,441,-1885,-937,261,59,-539,-2127,1676
61,379,-464,-141,2325,1908,456,242,-208,-159,1349,252,-2003,-1046,29,-68,-769,-2316,1557
62,457,-498,-210,1993,1550,357,157,-182,-327,1588,28,-2177,-934,-146,-279,-530,2459,1384
63,567,-713,-363,2088,1253,80,113,-181,-310,1668,-211,-2299,-890,-81,-117,-450,2219,1261
64,459,-697,-658,2339,1001,-261,-39,-270,-760,1775,-346,2486,-947,71,-91,-342,2084,1048
65,531,-725,-708,-2480,927,-568,-5,-233,-794,2267,-121,2187,-910,21,-154,149,2309,748
66,512,-635,-856,-2400,961,-843,34,-445,-814,1944,-154,1980,-900,-73,-162,-174,2276,542
67,473,-464,-971,-2333,977,-958,-12,-434,-1296,1418,49,1604,-860,-209,-102,-700,2480,166
68,534,-496,-969,-2262,1009,-1093,31,-291,-1219,1637,491,1041,-931,-13,-57,-481,-2077,-397
69,525,-371,-1099,-2077,979,-1318,145,-247,-1109,1261,695,705,-921,-132,-35,-857,-1873,-733
70,445,-456,-1079,-2240,949,-1397,135,21,-1090,824,873,451,-873,-125,-58,-1293,-1696,-987
71,302,-397,-1097,-2248,959,-1581,111,25,-1158,885,1161,42,-904,-11,-38,-1233,-1407,-1396
72,230,-444,-1237,-2130,899,-1730,-41,378,-1479,1272,1899,-396,-907,-64,-60,-846,-669,-1835
73,196,-300,-1424,-2014,843,-1675,108,585,-1203,991,-2407,-396,-865,-234,-130,-1127,23,-1835
74,125,-361,-1469,-1893,1042,-1533,195,780,-1035,668,-1913,-396,-870,-405,-218,-1449,517,-1835
75,247,-304,-1599,-1769,1340,-1723,608,1124,-801,1569,-1676,30,-970,-83,-116,-548,754,-1407
76,369,-293,-1747,-2040,1565,-2254,746,1202,-747,-2415,-1709,555,-1325,415,-77,465,721,-883
77,231,-68,-1919,2189,1866,2190,825,1417,-395,-1560,-1730,1024,-1444,97,-212,1321,700,-413
78,-27,29,-2000,1518,2386,1838,798,1430,-240,-1416,-1827,1399,-1018,83,-99,1465,603,-39
79,-154,183,-1835,1206,-1834,1751,604,1814,-264,-1588,-1845,1793,-817,481,-96,1292,585,354
80,-186,414,-1744,1132,-1177,1937,644,1688,-154,-1800,-1900,2288,-829,536,-241,1081,529,849
81,-181,517,-1612,898,-762,2383,694,1630,-23,-2133,-2069,-2239,-876,960,-312,748,360,1322
82,-195,681,-1442,808,-568,-2063,697,1586,104,2383,-2397,-1802,-798,551,-239,264,33,1758
83,-180,669,-1239,928,-451,-1523,647,1447,199,2092,2167,-1402,-848,268,-182,-26,-402,2158
84,-140,611,-1020,953,-475,-1021,592,1340,227,2108,1751,-1092,-882,25,-199,-10,-817,2469
85,-116,572,-808,985,-571,-573,592,1199,274,2086,1500,-873,-875,-204,-91,-32,-1068,-2312
86,2,626,-525,1197,-767,-256,521,1012,175,1904,1322,-698,-942,-200,-23,-214,-1246,-2137
87,17,473,-429,1271,-1073,16,449,792,71,1881,1250,-640,-921,-78,138,-237,-1318,-2079
88,60,496,-329,1416,-1425,191,410,559,56,2071,1196,-668,-837,-229,392,-46,-1372,-2107
89,121,411,-297,1761,-1741,230,461,354,7,2274,1231,-770,-539,-526,307,156,-1337,-2208
90,230,364,-284,1920,-1972,251,519,158,52,-2464,1243,-1010,-859,-1009,852,416,-1325,-2449
