Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,acc_lh_x_mean,acc_lh_x_median,acc_lh_x_std,acc_lh_x_iqr,acc_lh_y_mean,acc_lh_y_median,acc_lh_y_std,acc_lh_y_iqr,acc_lh_z_mean,acc_lh_z_median,acc_lh_z_std,acc_lh_z_iqr,gyro_lh_x_mean,gyro_lh_x_median,gyro_lh_x_std,gyro_lh_x_iqr,gyro_lh_y_mean,gyro_lh_y_median,gyro_lh_y_std,gyro_lh_y_iqr,gyro_lh_z_mean,gyro_lh_z_median,gyro_lh_z_std,gyro_lh_z_iqr,acc_leg_x_mean,acc_leg_x_median,acc_leg_x_std,acc_leg_x_iqr,acc_leg_y_mean,acc_leg_y_median,acc_leg_y_std,acc_leg_y_iqr,acc_leg_z_mean,acc_leg_z_median,acc_leg_z_std,acc_leg_z_iqr,gyro_leg_x_mean,gyro_leg_x_median,gyro_leg_x_std,gyro_leg_x_iqr,gryo_leg_y_mean,gryo_leg_y_median,gryo_leg_y_std,gryo_leg_y_iqr,gryo_leg_z_mean,gryo_leg_z_median,gryo_leg_z_std,gryo_leg_z_iqr
number7,0.0633,0.01701,0.40219,0.46951,0.03834,0.05297,0.4033,0.44043,0.14574,0.16302,0.33283,0.31401,0.26211,0.18613,0.59187,0.63366,0.16623,0.18031,0.39527,0.49216,0.26977,0.30429,0.72106,0.83271,0.04719,0.00216,0.43586,0.36467,0.46253,0.4451,0.47349,0.38449,0.27069,0.27245,0.38145,0.36719,0.13915,0.24506,0.64142,1.0,0.16021,0.1973,0.54081,0.62218,0.2287,0.34072,0.7562,0.96258,0.0,0.00507,0.31343,0.29358,0.16825,0.16378,0.31862,0.30674,0.3315,0.3147,0.33925,0.31363,0.13915,0.24506,0.64142,1.0,0.16021,0.1973,0.54081,0.62218,0.2287,0.34072,0.7562,0.96258
number7,0.07818,0.04355,0.3604,0.43004,0.05289,0.05759,0.39167,0.3957,0.12457,0.14656,0.30571,0.30258,0.22304,0.1701,0.52196,0.58333,0.10595,0.08686,0.37909,0.45105,0.21711,0.21107,0.66318,1.0,0.03074,0.00218,0.33934,0.27455,0.39647,0.38172,0.36364,0.30349,0.23818,0.24671,0.30196,0.27129,0.13434,0.1848,0.54483,0.77511,0.20296,0.20236,0.39491,0.42406,0.15979,0.19429,0.57884,0.40156,0.0,0.01142,0.28194,0.26687,0.16299,0.1597,0.28111,0.27728,0.27571,0.27077,0.28333,0.2709,0.13434,0.1848,0.54483,0.77511,0.20296,0.20236,0.39491,0.42406,0.15979,0.19429,0.57884,0.40156
number7,0.0798,0.03393,0.42579,0.38386,0.0906,0.09233,0.4354,0.38997,0.13468,0.15305,0.36191,0.33937,0.38015,0.40858,0.60151,0.66057,0.19399,0.25254,0.45959,0.53095,0.40355,0.3111,0.66767,0.83191,0.08773,0.03269,0.42346,0.41299,0.48032,0.47564,0.46503,0.42821,0.27524,0.2856,0.36174,0.36509,0.23715,0.29117,0.56879,0.69371,0.16805,0.20805,0.49296,0.51696,0.28349,0.27556,0.78474,1.0,0.0,0.00859,0.32367,0.29642,0.20443,0.19399,0.32953,0.3206,0.32398,0.31697,0.33958,0.3223,0.23715,0.29117,0.56879,0.69371,0.16805,0.20805,0.49296,0.51696,0.28349,0.27556,0.78474,1.0
number7,0.10643,0.05594,0.46191,0.48315,0.07424,0.09761,0.53296,0.49007,0.16016,0.17296,0.42848,0.42064,0.26613,0.29926,0.628,0.88808,0.17403,0.26704,0.55117,0.72383,0.20727,0.30071,0.8093,0.87015,0.08398,0.00953,0.49431,0.49871,0.51828,0.52437,0.519,0.39771,0.29491,0.30836,0.39257,0.39926,0.07537,0.05321,0.6508,0.8232,0.30177,0.29907,0.57357,0.51964,0.20165,0.20189,0.87203,1.0,0.0,0.00152,0.39392,0.34421,0.23901,0.21663,0.38555,0.36859,0.38355,0.35403,0.41849,0.36996,0.07537,0.05321,0.6508,0.8232,0.30177,0.29907,0.57357,0.51964,0.20165,0.20189,0.87203,1.0
number7,0.07645,0.03233,0.40675,0.43826,0.0765,0.10666,0.45742,0.37937,0.12528,0.13881,0.36635,0.34236,0.35466,0.41685,0.59787,0.80429,0.17227,0.22976,0.4775,0.6241,0.33034,0.38643,0.74827,1.0,0.0798,0.02245,0.41239,0.45975,0.45881,0.45747,0.46379,0.3564,0.2907,0.27854,0.35429,0.36542,0.13863,0.12046,0.59986,0.7984,0.16304,0.23353,0.52455,0.56176,0.4003,0.33076,0.67593,0.89101,0.0,0.00378,0.34175,0.30896,0.20522,0.19228,0.33824,0.33139,0.33364,0.31288,0.361,0.3368,0.13863,0.12046,0.59986,0.7984,0.16304,0.23353,0.52455,0.56176,0.4003,0.33076,0.67593,0.89101
number7,0.01374,0.0,0.25729,0.23611,0.0646,0.07715,0.28059,0.2581,0.10616,0.10317,0.21713,0.22361,0.22878,0.21986,0.43527,0.56692,0.15542,0.18225,0.30294,0.37036,0.16258,0.20554,0.49247,0.53323,0.07096,0.02352,0.2975,0.34786,0.34444,0.34269,0.35133,0.33536,0.20629,0.21395,0.26605,0.29775,0.08222,0.01682,0.44179,0.62635,0.1529,0.17691,0.42249,0.44285,0.15747,0.10737,0.59407,1.0,0.00045,0.0,0.22047,0.20543,0.12555,0.12578,0.21943,0.2164,0.23032,0.22566,0.22129,0.23003,0.08222,0.01682,0.44179,0.62635,0.1529,0.17691,0.42249,0.44285,0.15747,0.10737,0.59407,1.0
number7,0.06909,0.02372,0.31723,0.35027,0.06344,0.07503,0.33883,0.31703,0.08938,0.10326,0.2832,0.28858,0.19522,0.16787,0.42523,0.4995,0.12912,0.133,0.34382,0.41885,0.19839,0.15061,0.58543,1.0,0.01189,0.00657,0.24912,0.24572,0.37725,0.34981,0.29885,0.29038,0.23583,0.23155,0.26247,0.26589,0.14253,0.13043,0.44494,0.61694,0.17572,0.19178,0.42832,0.43833,0.12795,0.16752,0.53232,0.62644,0.0,0.00471,0.25281,0.22717,0.14934,0.14174,0.24999,0.253,0.24351,0.24496,0.25969,0.25586,0.14253,0.13043,0.44494,0.61694,0.17572,0.19178,0.42832,0.43833,0.12795,0.16752,0.53232,0.62644
number7,0.05024,0.01543,0.31747,0.25639,0.07982,0.08753,0.31581,0.28662,0.08508,0.10155,0.28664,0.2514,0.26146,0.25871,0.44154,0.54392,0.16251,0.17781,0.33274,0.39965,0.30543,0.24516,0.49341,0.6478,0.06906,0.03515,0.32314,0.38628,0.36872,0.3687,0.36981,0.35629,0.21669,0.20751,0.28663,0.32707,0.17054,0.23293,0.46773,0.53596,0.13481,0.16878,0.42956,0.41729,0.20922,0.25099,0.622,1.0,0.0,0.00878,0.25173,0.22604,0.16036,0.15405,0.2532,0.25924,0.24439,0.2416,0.26244,0.25407,0.17054,0.23293,0.46773,0.53596,0.13481,0.16878,0.42956,0.41729,0.20922,0.25099,0.622,1.0
number7,0.09783,0.03414,0.45559,0.50347,0.10192,0.12407,0.50081,0.46188,0.14652,0.15145,0.3786,0.38396,0.23291,0.23563,0.60688,0.82995,0.22184,0.23208,0.46554,0.55975,0.15557,0.22194,0.75126,0.84931,0.07362,0.0,0.45994,0.57108,0.46232,0.46247,0.49162,0.39182,0.27957,0.27485,0.37835,0.42563,0.04962,0.00338,0.64675,0.82953,0.34888,0.30088,0.51273,0.47194,0.12597,0.18171,0.78715,1.0,0.00127,0.00524,0.36771,0.33012,0.22388,0.21687,0.35561,0.35429,0.35024,0.32421,0.37927,0.35742,0.04962,0.00338,0.64675,0.82953,0.34888,0.30088,0.51273,0.47194,0.12597,0.18171,0.78715,1.0
number7,0.05635,0.01091,0.34919,0.40963,0.07179,0.08514,0.37125,0.37227,0.11386,0.12268,0.2826,0.29407,0.29065,0.29655,0.46745,0.6659,0.17163,0.18415,0.33715,0.37115,0.26598,0.29915,0.63097,1.0,0.04438,0.0,0.33508,0.28645,0.36498,0.34228,0.35961,0.28013,0.24236,0.22839,0.29033,0.29488,0.16602,0.1264,0.48503,0.61627,0.11993,0.17994,0.41826,0.45313,0.32108,0.26012,0.51849,0.62395,0.00558,0.00744,0.27478,0.2678,0.16168,0.1585,0.27903,0.27393,0.27021,0.26086,0.2823,0.26947,0.16602,0.1264,0.48503,0.61627,0.11993,0.17994,0.41826,0.45313,0.32108,0.26012,0.51849,0.62395
