Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,acc_lh_x_mean,acc_lh_x_median,acc_lh_x_std,acc_lh_x_iqr,acc_lh_y_mean,acc_lh_y_median,acc_lh_y_std,acc_lh_y_iqr,acc_lh_z_mean,acc_lh_z_median,acc_lh_z_std,acc_lh_z_iqr,gyro_lh_x_mean,gyro_lh_x_median,gyro_lh_x_std,gyro_lh_x_iqr,gyro_lh_y_mean,gyro_lh_y_median,gyro_lh_y_std,gyro_lh_y_iqr,gyro_lh_z_mean,gyro_lh_z_median,gyro_lh_z_std,gyro_lh_z_iqr,acc_leg_x_mean,acc_leg_x_median,acc_leg_x_std,acc_leg_x_iqr,acc_leg_y_mean,acc_leg_y_median,acc_leg_y_std,acc_leg_y_iqr,acc_leg_z_mean,acc_leg_z_median,acc_leg_z_std,acc_leg_z_iqr,gyro_leg_x_mean,gyro_leg_x_median,gyro_leg_x_std,gyro_leg_x_iqr,gryo_leg_y_mean,gryo_leg_y_median,gryo_leg_y_std,gryo_leg_y_iqr,gryo_leg_z_mean,gryo_leg_z_median,gryo_leg_z_std,gryo_leg_z_iqr
number7,0.10092,0.0695,0.52269,0.48946,0.08766,0.1229,0.60613,0.52694,0.219,0.21701,0.46989,0.45409,0.35931,0.36654,0.6666,0.73309,0.34063,0.4022,0.64771,0.80735,0.28984,0.32845,0.86633,0.78246,0.12282,0.09489,0.55732,0.59163,0.65509,0.65269,0.65945,0.60715,0.38564,0.349,0.45634,0.44301,0.28848,0.27485,0.66753,0.74871,0.33104,0.36452,0.63832,0.56815,0.34057,0.32502,0.98337,1.0,0.0,0.00482,0.43695,0.40442,0.30641,0.3081,0.46391,0.42336,0.38814,0.35908,0.49572,0.43948,0.28848,0.27485,0.66753,0.74871,0.33104,0.36452,0.63832,0.56815,0.34057,0.32502,0.98337,1.0
number7,0.09721,0.04185,0.37467,0.51923,0.0586,0.04886,0.40596,0.38884,0.15329,0.16397,0.30794,0.29264,0.2308,0.22724,0.42283,0.5307,0.19441,0.25209,0.41992,0.54052,0.21606,0.17028,0.63814,1.0,0.02481,0.04316,0.29112,0.26529,0.42816,0.38813,0.32278,0.29163,0.23408,0.22058,0.26979,0.26529,0.18641,0.17705,0.3909,0.42695,0.21022,0.23104,0.37588,0.35346,0.21016,0.20643,0.45161,0.32046,0.0,0.00784,0.28197,0.27177,0.21,0.20107,0.29855,0.29948,0.23384,0.22093,0.32698,0.29466,0.18641,0.17705,0.3909,0.42695,0.21022,0.23104,0.37588,0.35346,0.21016,0.20643,0.45161,0.32046
number7,0.08,0.03725,0.44408,0.33492,0.11148,0.11945,0.43138,0.38299,0.20074,0.1994,0.35324,0.32217,0.36091,0.40129,0.51233,0.66206,0.30008,0.32374,0.45377,0.43654,0.36746,0.28159,0.65679,0.53441,0.10565,0.0848,0.43191,0.46144,0.49531,0.46669,0.51157,0.52361,0.28517,0.26854,0.3452,0.34002,0.2977,0.29089,0.47222,0.53239,0.19586,0.22744,0.42606,0.46646,0.29575,0.30979,0.76084,1.0,0.0,0.00935,0.33809,0.30964,0.25609,0.24679,0.3534,0.32277,0.26808,0.26839,0.37286,0.34864,0.2977,0.29089,0.47222,0.53239,0.19586,0.22744,0.42606,0.46646,0.29575,0.30979,0.76084,1.0
number7,0.14616,0.05049,0.61692,0.66347,0.13732,0.16233,0.64506,0.54117,0.26264,0.27288,0.50475,0.45558,0.29996,0.35314,0.75649,0.86975,0.39505,0.39817,0.65465,0.71523,0.17487,0.30298,0.9202,0.99099,0.14322,0.08485,0.58899,0.62153,0.63411,0.64191,0.676,0.56326,0.35245,0.35741,0.43338,0.44545,0.21691,0.22102,0.63424,0.70904,0.43187,0.4225,0.54296,0.59795,0.25985,0.29572,1.0,0.97711,0.0,0.00396,0.46326,0.42208,0.34884,0.33414,0.46249,0.4399,0.38558,0.36402,0.51351,0.45644,0.21691,0.22102,0.63424,0.70904,0.43187,0.4225,0.54296,0.59795,0.25985,0.29572,1.0,0.97711
number7,0.09576,0.03709,0.42878,0.5674,0.08948,0.08455,0.42155,0.43187,0.17448,0.18985,0.32922,0.31601,0.27269,0.34938,0.49026,0.49455,0.25305,0.27998,0.42328,0.47813,0.24304,0.20115,0.69143,1.0,0.05623,0.04773,0.32535,0.30723,0.41683,0.41266,0.36695,0.30989,0.2549,0.23943,0.29644,0.29135,0.24432,0.24967,0.4392,0.5466,0.21914,0.24355,0.39751,0.4441,0.28987,0.24409,0.51703,0.38614,0.0,0.00997,0.3128,0.28902,0.23203,0.23491,0.31957,0.30232,0.25497,0.23159,0.3567,0.3089,0.24432,0.24967,0.4392,0.5466,0.21914,0.24355,0.39751,0.4441,0.28987,0.24409,0.51703,0.38614
number7,0.03215,0.04705,0.48421,0.42408,0.11246,0.13005,0.47057,0.429,0.23993,0.24559,0.39104,0.37695,0.3571,0.4021,0.62553,0.72664,0.31186,0.3409,0.48652,0.52994,0.41655,0.31189,0.74298,0.5645,0.11153,0.07853,0.50948,0.57971,0.5763,0.59501,0.58567,0.57646,0.34082,0.32543,0.40868,0.42602,0.32348,0.35972,0.63272,0.77781,0.27094,0.27883,0.5416,0.60301,0.3383,0.36623,0.88012,1.0,0.0,0.01716,0.40071,0.3657,0.30147,0.30186,0.41566,0.38583,0.33734,0.31699,0.4491,0.39032,0.32348,0.35972,0.63272,0.77781,0.27094,0.27883,0.5416,0.60301,0.3383,0.36623,0.88012,1.0
number7,0.09669,0.04494,0.50865,0.60075,0.09889,0.10562,0.53436,0.51795,0.19996,0.2077,0.40363,0.37179,0.26533,0.27826,0.56316,0.63293,0.2677,0.24843,0.51644,0.5725,0.29291,0.24859,0.83944,1.0,0.06343,0.04411,0.44297,0.35243,0.51367,0.50454,0.48854,0.40229,0.27755,0.27658,0.33801,0.34849,0.19382,0.22211,0.52771,0.61139,0.31107,0.30005,0.44639,0.49104,0.20986,0.26955,0.69272,0.57904,0.0,0.0022,0.37299,0.34656,0.29891,0.2848,0.38656,0.35318,0.30196,0.29217,0.41659,0.38344,0.19382,0.22211,0.52771,0.61139,0.31107,0.30005,0.44639,0.49104,0.20986,0.26955,0.69272,0.57904
number7,0.12194,0.03621,0.6298,0.74893,0.16846,0.16639,0.64119,0.59944,0.26598,0.27906,0.50004,0.45914,0.53927,0.5314,0.67033,0.86265,0.39504,0.41029,0.63679,0.67245,0.48082,0.4335,1.0,0.99652,0.10958,0.06554,0.56774,0.58552,0.62522,0.61369,0.66344,0.48963,0.37597,0.36557,0.44502,0.44637,0.43316,0.39426,0.67282,0.73785,0.26006,0.29868,0.55141,0.57708,0.4523,0.42359,0.96704,0.69692,0.0,0.00415,0.47353,0.42517,0.35621,0.347,0.50759,0.45545,0.37615,0.34932,0.51743,0.48446,0.43316,0.39426,0.67282,0.73785,0.26006,0.29868,0.55141,0.57708,0.4523,0.42359,0.96704,0.69692
number7,0.11118,0.04866,0.53246,0.43061,0.11758,0.15713,0.57888,0.48227,0.26826,0.2826,0.47331,0.43233,0.32098,0.26752,0.73175,1.0,0.35426,0.34868,0.61595,0.73894,0.18992,0.28069,0.80654,0.7862,0.10942,0.10156,0.54534,0.55847,0.61369,0.59714,0.631,0.62235,0.35749,0.35345,0.42792,0.43443,0.26465,0.24517,0.69348,0.71249,0.35042,0.37389,0.57603,0.63476,0.34131,0.31316,0.93316,0.89048,0.0,0.01142,0.43912,0.3906,0.30093,0.30667,0.45828,0.41543,0.35605,0.32595,0.49911,0.41524,0.26465,0.24517,0.69348,0.71249,0.35042,0.37389,0.57603,0.63476,0.34131,0.31316,0.93316,0.89048
number7,0.11218,0.058,0.55537,0.59968,0.11771,0.13428,0.57242,0.52776,0.23843,0.24772,0.45135,0.44668,0.32149,0.38978,0.68035,0.84096,0.28357,0.32595,0.59834,0.76592,0.30908,0.31155,0.87346,1.0,0.07349,0.07365,0.43948,0.42125,0.58909,0.55638,0.51698,0.42676,0.33594,0.32773,0.40521,0.41138,0.24723,0.22514,0.63103,0.66137,0.31256,0.37378,0.57056,0.59354,0.33233,0.33199,0.74317,0.60999,0.0,0.01355,0.42462,0.36871,0.2966,0.30106,0.41959,0.39885,0.34372,0.30141,0.48591,0.4489,0.24723,0.22514,0.63103,0.66137,0.31256,0.37378,0.57056,0.59354,0.33233,0.33199,0.74317,0.60999
number7,0.0338,0.02969,0.50609,0.41226,0.1243,0.15048,0.51776,0.43227,0.23647,0.23288,0.39671,0.38197,0.37592,0.41208,0.65574,0.76779,0.30577,0.34159,0.52515,0.56893,0.40351,0.35313,0.74603,0.54784,0.14436,0.0827,0.50402,0.54694,0.5965,0.59958,0.60075,0.46013,0.33784,0.32861,0.41608,0.43209,0.32667,0.31653,0.6178,0.69585,0.27951,0.30553,0.57024,0.56677,0.33764,0.35709,0.8933,1.0,0.0,0.01365,0.42071,0.36025,0.2993,0.30427,0.40411,0.37846,0.34825,0.33005,0.44279,0.40793,0.32667,0.31653,0.6178,0.69585,0.27951,0.30553,0.57024,0.56677,0.33764,0.35709,0.8933,1.0
number7,0.11791,0.04789,0.5619,0.67921,0.12687,0.14296,0.5812,0.57828,0.21008,0.22399,0.45172,0.38894,0.25856,0.31025,0.58344,0.63176,0.27628,0.24254,0.59939,0.68515,0.27782,0.28576,0.9009,1.0,0.09106,0.04321,0.48829,0.38804,0.5485,0.53209,0.52772,0.41154,0.29378,0.29008,0.36575,0.37417,0.21667,0.20311,0.53269,0.62303,0.36737,0.36247,0.45613,0.45583,0.23502,0.27765,0.73418,0.6287,0.0,0.00647,0.42049,0.37318,0.32158,0.29458,0.45084,0.39758,0.34189,0.33113,0.46472,0.38768,0.21667,0.20311,0.53269,0.62303,0.36737,0.36247,0.45613,0.45583,0.23502,0.27765,0.73418,0.6287
