id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
140,-0.9832,-0.2271,-0.0938,-16.79,-6.26,-4.78,-0.8899,0.0813,-0.3106,-76.53,26.44,-37.16,-0.8897,-0.0320,-0.0425,-44.45,17.37,-29.61
141,-0.9832,-0.2271,-0.0938,-16.79,-6.26,-4.78,-0.8899,0.0813,-0.3106,-76.53,26.44,-37.16,-0.8816,-0.0855,-0.0442,-76.53,26.44,-37.16
142,-0.9832,-0.2271,-0.0938,-16.79,-6.26,-4.78,-0.8692,0.1814,-0.3066,-77.17,29.11,-37.85,-0.8816,-0.0855,-0.0442,-76.53,26.44,-37.16
143,-0.9453,-0.2012,-0.1101,-29.27,-7.40,-7.97,-0.8692,0.1814,-0.3066,-77.17,29.11,-37.85,-0.8828,-0.1245,-0.0571,-77.17,29.11,-37.85
144,-0.9312,-0.2183,-0.0901,-32.86,-6.85,-9.25,-0.8238,0.1951,-0.3574,-59.76,26.87,-33.24,-0.8748,-0.2183,-0.0669,-59.76,26.87,-33.24
145,-0.9256,-0.2141,-0.0967,-36.65,-5.24,-10.78,-0.8225,0.2097,-0.3789,-53.58,23.17,-29.92,-0.8748,-0.2183,-0.0669,-59.76,26.87,-33.24
146,-0.9429,-0.1882,-0.1033,-38.19,-3.26,-11.57,-0.8150,0.2095,-0.3733,-44.80,20.18,-25.70,-0.8828,-0.0232,-0.0593,-53.58,23.17,-29.92
147,-0.9502,-0.1687,-0.0967,-35.97,-0.85,-11.31,-0.8150,0.2095,-0.3733,-44.80,20.18,-25.70,-0.9002,-0.0898,-0.0696,-44.80,20.18,-25.70
148,-0.9461,-0.1606,-0.0837,-32.46,0.53,-10.14,-0.8262,0.1768,-0.4014,-33.09,15.02,-18.42,-0.9163,-0.0356,-0.0527,-33.09,15.02,-18.42
149,-0.9556,-0.1646,-0.0964,-27.73,2.24,-7.94,-0.8238,0.2058,-0.3613,-22.82,12.96,-14.83,-0.9163,-0.0356,-0.0527,-33.09,15.02,-18.42
150,-0.9693,-0.1794,-0.0837,-24.90,3.07,-4.88,-0.8238,0.2058,-0.3613,-22.82,12.96,-14.83,-0.9290,-0.0115,-0.0229,-22.82,12.96,-14.83
151,-0.9812,-0.1880,-0.0955,-24.67,4.75,-1.97,-0.8448,0.1672,-0.3762,-7.97,8.90,-7.62,-0.9290,-0.0115,-0.0229,-22.82,12.96,-14.83
152,-0.9812,-0.1880,-0.0955,-24.67,4.75,-1.97,-0.8372,0.1677,-0.3770,-3.46,7.26,-4.14,-0.9290,-0.0115,-0.0229,-22.82,12.96,-14.83
153,-0.9812,-0.1880,-0.0955,-24.67,4.75,-1.97,-0.8372,0.1677,-0.3770,-3.46,7.26,-4.14,-0.9036,-0.1272,-0.0442,-3.46,7.26,-4.14
154,-0.9654,-0.2061,-0.0591,-33.09,8.56,1.17,-0.8372,0.1677,-0.3770,-3.46,7.26,-4.14,-0.9036,-0.1272,-0.0442,-3.46,7.26,-4.14
155,-0.9654,-0.2061,-0.0591,-33.09,8.56,1.17,-0.7903,0.0745,-0.4373,-14.45,1.88,4.68,-0.8958,0.0508,-0.0303,-14.45,1.88,4.68
156,-0.9485,-0.1846,-0.0356,-38.63,9.92,0.58,-0.7700,0.0825,-0.4407,-22.57,1.55,7.44,-0.8692,-0.1694,-0.0496,-22.57,1.55,7.44
157,-0.9297,-0.1870,-0.0400,-38.79,9.74,-0.11,-0.7515,0.0366,-0.4202,-26.70,2.81,8.12,-0.8692,-0.1694,-0.0496,-22.57,1.55,7.44
158,-0.9102,-0.1777,-0.0378,-36.29,9.86,-1.32,-0.7454,0.0564,-0.4021,-31.75,2.59,7.93,-0.8716,-0.0508,-0.0383,-31.75,2.59,7.93
159,-0.9102,-0.1777,-0.0378,-36.29,9.86,-1.32,-0.7273,0.0632,-0.3574,-33.54,4.23,7.66,-0.8928,0.0215,-0.0508,-33.54,4.23,7.66
160,-0.9055,-0.1726,-0.0354,-28.51,11.05,-3.20,-0.7378,0.0713,-0.3562,-33.30,2.83,6.66,-0.8985,0.0352,-0.0605,-33.30,2.83,6.66
161,-0.9075,-0.1748,-0.0356,-24.93,12.41,-4.09,-0.7556,0.0610,-0.3801,-29.68,1.63,5.57,-0.8985,0.0352,-0.0605,-33.30,2.83,6.66
162,-0.9129,-0.1775,-0.0320,-22.42,15.42,-4.55,-0.7542,0.0386,-0.3916,-28.45,1.33,3.52,-0.8814,0.0251,-0.0742,-28.45,1.33,3.52
163,-0.9129,-0.1775,-0.0320,-22.42,15.42,-4.55,-0.7378,0.0359,-0.3960,-31.46,1.90,1.87,-0.8631,-0.0347,-0.0657,-31.46,1.90,1.87
164,-0.9107,-0.2000,-0.0356,-22.01,19.62,-3.29,-0.7232,0.0598,-0.4126,-36.97,2.32,1.95,-0.8365,-0.0161,-0.0852,-36.97,2.32,1.95
165,-0.9077,-0.1936,-0.0356,-22.57,22.45,-1.64,-0.7117,0.0769,-0.4446,-40.98,2.09,3.11,-0.8365,-0.0161,-0.0852,-36.97,2.32,1.95
166,-0.9041,-0.2009,-0.0217,-23.25,26.22,2.43,-0.6934,0.1047,-0.4436,-41.01,0.93,5.43,-0.8472,-0.0769,-0.0845,-41.01,0.93,5.43
167,-0.9041,-0.2009,-0.0217,-23.25,26.22,2.43,-0.6865,0.1096,-0.4351,-39.84,-1.66,8.00,-0.8396,-0.0925,-0.0842,-39.84,-1.66,8.00
168,-0.8845,-0.2149,-0.0208,-29.47,31.34,13.30,-0.6797,0.1252,-0.4097,-38.99,-5.41,10.90,-0.8338,-0.1047,-0.0559,-38.99,-5.41,10.90
