id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
59,-1225,71,-649,-2452,893,-668,-2000,-342,-1713,-468,-2476,-1313,-921,-33,-133,-876,-2499,-1316
60,-1104,331,232,-1282,699,-41,-2000,56,-1503,-1240,-2476,-1186,-915,22,-162,-1647,-2499,-1189
61,-940,-55,66,520,291,348,-1741,394,-1211,-865,-2476,-963,-896,-5,-196,-1273,-2499,-966
62,-938,-295,-416,698,158,290,-1547,254,-815,-472,-2476,-893,-902,-57,-156,-880,-2499,-897
63,-911,-309,-418,155,312,223,-1387,433,-410,-285,-2476,-855,-860,24,-158,-693,-2499,-859
64,-867,-326,-144,-315,273,148,-1187,445,-232,-180,-2476,-659,-935,-33,-193,-587,-2499,-663
65,-871,-368,-133,-589,181,63,-921,349,-118,-391,-2476,-338,-919,7,-128,-798,-2499,-342
66,-885,-264,-186,-700,217,-6,-692,337,65,-385,2491,-125,-907,-9,-108,-793,2468,-128
67,-883,-158,-128,-471,213,43,-435,240,294,-515,2211,18,-898,0,-137,-922,2188,15
68,-941,-200,-134,-137,102,139,-131,177,442,-824,1865,158,-958,-11,-177,-1231,1842,154
69,-989,-271,-182,28,-42,175,-13,228,543,-797,1445,215,-905,-89,-179,-1205,1422,211
70,-881,-326,-248,-14,-175,102,94,196,566,-544,974,252,-914,-29,-161,-951,950,249
71,-799,-306,-344,-211,-250,-31,306,98,519,-316,527,271,-917,104,-181,-723,503,268
72,-845,-345,-371,-566,-241,-175,334,76,458,-82,102,261,-911,62,-179,-490,79,257
73,-879,-286,-346,-859,-191,-315,232,59,414,100,-260,267,-871,-16,-230,-307,-283,264
74,-873,-205,-343,-938,-121,-412,193,-35,439,149,-615,273,-884,-41,-202,-258,-638,269
75,-867,-79,-346,-749,-76,-427,198,-80,410,61,-997,237,-884,-29,-225,-345,-1020,234
76,-877,-17,-371,-396,-36,-365,55,-64,362,-147,-1350,199,-916,-55,-214,-554,-1373,196
77,-888,40,-343,14,-22,-259,-158,59,249,-360,-1713,198,-896,-60,-199,-767,-1736,195
