Activity,acc_rh_x_iqr,acc_rh_x_max,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_min,acc_rh_x_std,acc_rh_y_iqr,acc_rh_y_max,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_min,acc_rh_y_std,acc_rh_z_iqr,acc_rh_z_max,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_min,acc_rh_z_std,gyro_rh_x_iqr,gyro_rh_x_max,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_min,gyro_rh_x_std,gyro_rh_y_iqr,gyro_rh_y_max,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_min,gyro_rh_y_std,gyro_rh_z_iqr,gyro_rh_z_max,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_min,gyro_rh_z_std
circle,0.1492,0.3817,0.5072399999999999,0.5718,0.3817,0.15765,0.06255,0.15687,0.34856,0.26311999999999997,0.15687,0.07446,0.0734,0.1677,0.35253,0.50837,0.1677,0.08263,0.03445,0.11853,0.44711999999999996,0.43708,0.11853,0.08605,0.15467999999999998,0.30574,0.48223999999999995,0.49232,0.30574,0.17945,0.2934,0.31401999999999997,0.37191,0.30222,0.31401999999999997,0.35643
circle,0.15063,0.3817,0.40703,0.3727,0.3817,0.1445,0.0932,0.16403,0.39699,0.42496999999999996,0.16403,0.09439,0.045860000000000005,0.1677,0.26986,0.40621999999999997,0.1677,0.05658,0.03733,0.13507,0.50244,0.39347,0.13507,0.0976,0.16275,0.30574,0.46341000000000004,0.44056000000000006,0.30574,0.18937,0.19333,0.31401999999999997,0.5149199999999999,0.44408000000000003,0.31401999999999997,0.21599000000000002
circle,0.11483,0.27833,0.63163,0.50043,0.27833,0.14463,0.12427,0.16403,0.41981,0.50854,0.16403,0.12437999999999999,0.06384,0.26665,0.31161,0.45378,0.26665,0.07336000000000001,0.0051,0.13507,0.32597,0.31785,0.13507,0.07406,0.16239,0.25936,0.45951000000000003,0.54786,0.25936,0.16464,0.22782,0.16689,0.43415,0.36396999999999996,0.16689,0.18415
circle,0.21276,0.27833,0.44772,0.23706999999999998,0.27833,0.22174000000000002,0.15259,0.17439000000000002,0.31335999999999997,0.36128000000000005,0.17439000000000002,0.16193,0.06692999999999999,0.26665,0.35366,0.48226,0.26665,0.09251000000000001,0.08868,0.32138,0.36875,0.43272,0.32138,0.21932,0.17987,0.25936,0.49328,0.69629,0.25936,0.22200999999999999,0.35175,0.16689,0.53588,0.59722,0.16689,0.31190999999999997
circle,0.21063,0.35548,0.46257,0.24456999999999998,0.35548,0.22475,0.1492,0.17439000000000002,0.30685,0.34607,0.17439000000000002,0.17202,0.10703,0.21303000000000002,0.33828,0.48293,0.21303000000000002,0.16096,0.29152,0.60556,0.46753,0.46805,0.60556,0.42345,0.24868,0.42554,0.40341,0.5332100000000001,0.42554,0.28778000000000004,0.22687,0.149,0.39449,0.53533,0.149,0.36946
circle,0.17294,0.35548,0.36022,0.15985,0.35548,0.18739,0.1579,0.12919,0.36146999999999996,0.31718,0.12919,0.14465999999999998,0.09386,0.16733,0.33923000000000003,0.49263,0.16733,0.14815,0.2793,0.60556,0.49065,0.5274399999999999,0.60556,0.38224,0.19939,0.42554,0.6214,0.65304,0.42554,0.23906,0.32461999999999996,0.19444,0.38182,0.47673000000000004,0.19444,0.32749
circle,0.21205,0.30271,0.43263,0.24874000000000002,0.30271,0.20720999999999998,0.13999,0.17062,0.40058,0.41036999999999996,0.17062,0.15722,0.09972,0.28715,0.38809,0.50434,0.28715,0.09529,0.18913,0.11902,0.34557,0.45286000000000004,0.11902,0.29053,0.15787,0.21857,0.52254,0.56748,0.21857,0.1796,0.35233000000000003,0.19444,0.61245,0.52235,0.19444,0.23769
circle,0.19245,0.3962,0.5594100000000001,0.3389,0.3962,0.21009,0.10722999999999999,0.37005,0.30309,0.28952,0.37005,0.14397000000000001,0.07906,0.66247,0.47675,0.58405,0.66247,0.11275,0.12392,0.47039,0.42188000000000003,0.47497,0.47039,0.23046999999999998,0.17923,0.21857,0.53391,0.54692,0.21857,0.19482,0.23601,0.08797999999999999,0.31724,0.26878,0.08797999999999999,0.21115
circle,0.18457,0.3962,0.33048,0.20659,0.3962,0.19418,0.08752,0.37005,0.38326,0.44175,0.37005,0.10805,0.09356,0.66247,0.46134,0.57099,0.66247,0.10302,0.0681,0.47039,0.78591,0.5714899999999999,0.47039,0.10761,0.15929000000000001,0.2129,0.26202,0.42425,0.2129,0.18822,0.24361999999999998,0.38896,0.36566,0.22224000000000002,0.38896,0.24181999999999998
circle,0.18842,0.25735,0.63961,0.5434,0.25735,0.17118,0.09072999999999999,0.14068,0.46567,0.53587,0.14068,0.08804,0.10332000000000001,0.18677,0.47339,0.5927600000000001,0.18677,0.07195,0.1533,0.2163,0.39359,0.41092,0.2163,0.14875,0.1738,0.21486999999999998,0.16176,0.27061999999999997,0.21486999999999998,0.19516,0.25621,0.38896,0.26734,0.13662,0.38896,0.28567
circle,0.13354000000000002,0.6075699999999999,0.47375,0.39605999999999997,0.6075699999999999,0.15355,0.05082,0.29924,0.381,0.28145,0.29924,0.05215,0.05366,0.16086,0.43148000000000003,0.56397,0.16086,0.06554,0.05123,0.9147299999999999,0.27228,0.2129,0.9147299999999999,0.13871,0.20375,0.7215699999999999,0.64066,0.62964,0.7215699999999999,0.22361999999999999,0.22885,0.13133,0.42517,0.38193,0.13133,0.3035
circle,0.12044,0.6075699999999999,0.33229000000000003,0.32387,0.6075699999999999,0.1567,0.06352000000000001,0.29924,0.44088,0.34794,0.29924,0.07558,0.02313,0.11155999999999999,0.34796,0.52276,0.11155999999999999,0.0377,0.03771,0.9147299999999999,0.55223,0.27815,0.9147299999999999,0.10178,0.22844,0.7215699999999999,0.38758000000000004,0.53888,0.7215699999999999,0.23251,0.25811999999999996,0.22432,0.61822,0.5240600000000001,0.22432,0.28293
circle,0.12343,0.21261,0.5618,0.51084,0.21261,0.14957,0.0839,0.24086,0.45461,0.43772,0.24086,0.10247,0.032389999999999995,0.23138000000000003,0.37065,0.5251100000000001,0.23138000000000003,0.054270000000000006,0.09583,0.6058399999999999,0.34024,0.39693,0.6058399999999999,0.26582,0.18076,0.24433000000000002,0.34919,0.5091,0.24433000000000002,0.18291,0.26078,0.49888000000000005,0.42308999999999997,0.17438,0.49888000000000005,0.30885999999999997
circle,0.12969,0.21261,0.37244,0.29799000000000003,0.21261,0.12533,0.07257999999999999,0.24086,0.42433000000000004,0.36968,0.24086,0.08712,0.0401,0.23138000000000003,0.35449,0.50134,0.23138000000000003,0.056260000000000004,0.06965,0.6058399999999999,0.45861999999999997,0.47361000000000003,0.6058399999999999,0.26016999999999996,0.19760999999999998,0.24433000000000002,0.54185,0.5785899999999999,0.24433000000000002,0.15642999999999999,0.27266,0.49888000000000005,0.44282,0.27154,0.49888000000000005,0.2548
circle,0.13862,0.26692,0.47544,0.30758,0.26692,0.14336,0.0976,0.22203,0.4865,0.53867,0.22203,0.10898,0.08184,0.18605,0.33659,0.46718000000000004,0.18605,0.0715,0.12487000000000001,0.48894,0.33639,0.44383999999999996,0.48894,0.29579,0.1515,0.28659,0.38167,0.49775,0.28659,0.15425,0.26778,0.37788,0.54674,0.42258,0.37788,0.36144
circle,0.16757,0.26692,0.4701,0.41403,0.26692,0.17404,0.13041,0.22203,0.40334000000000003,0.51071,0.22203,0.13637,0.08677,0.18605,0.37474,0.51139,0.18605,0.07677,0.14364000000000002,0.48894,0.27089,0.27755,0.48894,0.32345,0.12813,0.28659,0.54675,0.65871,0.28659,0.13133,0.18619000000000002,0.37788,0.48063999999999996,0.20401,0.37788,0.34843
circle,0.16834000000000002,0.16755,0.34752,0.33348,0.16755,0.16463,0.1278,0.16516,0.4416,0.5455,0.16516,0.12072999999999999,0.04267,0.16086,0.41491000000000006,0.56363,0.16086,0.03402,0.02384,0.24399,0.50589,0.29965,0.24399,0.05026,0.15868,0.14514000000000002,0.31756999999999996,0.33798,0.14514000000000002,0.14956,0.16671,0.13910999999999998,0.35554,0.15209,0.13910999999999998,0.15805
circle,0.17739000000000002,0.23265,0.52428,0.46412,0.23265,0.17402,0.13989000000000001,0.16516,0.38850999999999997,0.39143,0.16516,0.12582000000000002,0.11422,0.23894,0.45288,0.58607,0.23894,0.10294,0.00532,0.2188,0.32243,0.27334,0.2188,0.06821,0.19495,0.18284,0.5374,0.50697,0.18284,0.19427,0.22430999999999998,0.12541,0.36773,0.42887,0.12541,0.20548000000000002
circle,0.1547,0.23265,0.46536000000000005,0.28881,0.23265,0.16485,0.15327000000000002,0.15292,0.33866,0.32743,0.15292,0.11939000000000001,0.15966,0.23894,0.46608,0.5663,0.23894,0.12105,0.18597,0.2188,0.29767,0.32445999999999997,0.2188,0.17449,0.18824000000000002,0.18284,0.45341000000000004,0.5504600000000001,0.18284,0.19959000000000002,0.14682,0.12541,0.5584100000000001,0.51895,0.12541,0.18983
circle,0.17859,0.2271,0.36183000000000004,0.28881,0.2271,0.19762000000000002,0.16093,0.12297999999999999,0.29341,0.36999,0.12297999999999999,0.15988,0.1242,0.25729,0.50594,0.6198899999999999,0.25729,0.10067000000000001,0.14601,0.22966999999999999,0.42656000000000005,0.40806,0.22966999999999999,0.20494,0.16929,0.15845,0.36828,0.5065,0.15845,0.17207,0.24522,0.13732,0.58622,0.44696,0.13732,0.19369
circle,0.20356,0.2271,0.45214,0.42778999999999995,0.2271,0.20184000000000002,0.1414,0.16704000000000002,0.33218000000000003,0.45013000000000003,0.16704000000000002,0.15102000000000002,0.07721,0.25729,0.51315,0.6208899999999999,0.25729,0.08653,0.0726,0.38906,0.48102,0.36685999999999996,0.38906,0.16253,0.11846,0.15845,0.40456,0.66225,0.15845,0.1386,0.32611999999999997,0.17296,0.33416,0.33473,0.17296,0.31375
circle,0.14953,0.19872,0.53638,0.43781000000000003,0.19872,0.13557,0.10507000000000001,0.16704000000000002,0.35128000000000004,0.32525,0.16704000000000002,0.09858,0.07463,0.20403,0.53968,0.6403300000000001,0.20403,0.05417999999999999,0.05382000000000001,0.38906,0.40226999999999996,0.3174,0.38906,0.07869,0.13815999999999998,0.1162,0.49887,0.8239200000000001,0.1162,0.14219,0.26200999999999997,0.17296,0.28488,0.27494,0.17296,0.25868
circle,0.16924,0.20983000000000002,0.39579000000000003,0.39608000000000004,0.20983000000000002,0.17106,0.15364,0.18117,0.3062,0.39141,0.18117,0.13413,0.12378,0.20835,0.61369,0.70328,0.20835,0.07201,0.08054,0.16612000000000002,0.57338,0.47467,0.16612000000000002,0.11485,0.17336,0.19521,0.58236,0.60246,0.19521,0.17548,0.15136,0.30353,0.46036000000000005,0.31401999999999997,0.30353,0.14484
circle,0.16952,0.31597,0.46391000000000004,0.37312,0.31597,0.20693000000000003,0.14828,0.18117,0.41029,0.44641000000000003,0.18117,0.13872,0.16315,0.44404,0.69197,0.77293,0.44404,0.14472000000000002,0.12911,0.16612000000000002,0.5140399999999999,0.39859,0.16612000000000002,0.12285,0.12402,0.19521,0.42136999999999997,0.56133,0.19521,0.15175,0.28231,0.30353,0.24411,0.15511,0.30353,0.29374
circle,0.15785,0.31597,0.2731,0.13105,0.31597,0.16965999999999998,0.11432,0.14934,0.46006,0.39671,0.14934,0.09704,0.15,0.44404,0.7023699999999999,0.77093,0.44404,0.13954,0.16232,0.23005,0.61993,0.5612699999999999,0.23005,0.2887,0.057429999999999995,0.12178,0.62957,0.78799,0.12178,0.07071000000000001,0.38989,0.45702,0.21534,0.15248,0.45702,0.44783
circle,0.14778,0.17804,0.27252,0.20199,0.17804,0.12947,0.08463,0.13465,0.5661,0.62224,0.13465,0.07316,0.09498999999999999,0.27816,0.65557,0.76625,0.27816,0.07094,0.30855,0.44472,0.45671999999999996,0.41663,0.44472,0.47333000000000003,0.0825,0.06707,0.29222,0.60364,0.06707,0.1213,0.28828000000000004,0.45702,0.53208,0.22473,0.45702,0.36573
circle,0.13615,0.17834,0.55884,0.48456000000000005,0.17834,0.12752,0.11936,0.13465,0.41889,0.41783000000000003,0.13465,0.10692,0.08851,0.29975,0.7126600000000001,0.80308,0.29975,0.08101,0.25561999999999996,0.44472,0.39778,0.21034,0.44472,0.33287,0.17323,0.12745,0.5575,0.80076,0.12745,0.18142,0.23151,0.1445,0.34945,0.03042,0.1445,0.22093000000000002
circle,0.17593,0.18945,0.26831,0.17447000000000001,0.18945,0.18611,0.14361,0.17608,0.39952,0.26934,0.17608,0.13664,0.10199,0.32314,0.68909,0.74012,0.32314,0.10315999999999999,0.14798,0.31282,0.8477,0.65569,0.31282,0.17719000000000001,0.17028,0.14797000000000002,0.65535,0.88182,0.14797000000000002,0.2003,0.3265,0.1445,0.45136000000000004,0.25842,0.1445,0.22379000000000002
circle,0.21694000000000002,0.18945,0.38700999999999997,0.35434,0.18945,0.21126999999999999,0.15515,0.17608,0.41791999999999996,0.41628000000000004,0.17608,0.14936,0.08882999999999999,0.32314,0.67345,0.74983,0.32314,0.0917,0.24869000000000002,0.31282,0.53269,0.55255,0.31282,0.25876,0.2041,0.14797000000000002,0.41634,0.6260899999999999,0.14797000000000002,0.22557,0.32841,0.14106,0.45019,0.43071000000000004,0.14106,0.19286
circle,0.19226,0.25735,0.39021999999999996,0.38063,0.25735,0.21006999999999998,0.15799000000000002,0.18342999999999998,0.40989,0.40166999999999997,0.18342999999999998,0.1438,0.14167000000000002,0.26773,0.64194,0.76423,0.26773,0.11217,0.29554,0.3009,0.50284,0.4488,0.3009,0.3127,0.22286,0.13999,0.39991,0.63531,0.13999,0.23141,0.27696,0.0599,0.40948,0.31533,0.0599,0.15529
circle,0.18039000000000002,0.28542,0.37214,0.3702,0.28542,0.21756,0.16147999999999998,0.18342999999999998,0.5028100000000001,0.44703000000000004,0.18342999999999998,0.13551,0.1281,0.33178,0.58004,0.6527,0.33178,0.10916,0.29162,0.3009,0.46538999999999997,0.52699,0.3009,0.31901,0.17097,0.15775999999999998,0.29749000000000003,0.5655899999999999,0.15775999999999998,0.19421,0.23864000000000002,0.11373,0.42556000000000005,0.43726000000000004,0.11373,0.15438
circle,0.20493000000000003,0.28542,0.3399,0.34264,0.28542,0.24486999999999998,0.187,0.19963,0.5060899999999999,0.42808,0.19963,0.1568,0.13488,0.33178,0.52882,0.64735,0.33178,0.12611,0.33689,0.28570999999999996,0.53484,0.54473,0.28570999999999996,0.34983000000000003,0.11735,0.15775999999999998,0.5556399999999999,0.65398,0.15775999999999998,0.17168,0.28951,0.11373,0.3687,0.23023000000000002,0.11373,0.1951
circle,0.21979,0.39774,0.41246000000000005,0.37521,0.39774,0.26028,0.22365,0.21055,0.46005,0.32277,0.21055,0.19091,0.18525999999999998,0.41598,0.53701,0.64668,0.41598,0.16485,0.41107,0.28570999999999996,0.42965,0.54684,0.28570999999999996,0.38521,0.21611,0.19125999999999999,0.64442,0.8463700000000001,0.19125999999999999,0.2424,0.31827,0.14548,0.45668000000000003,0.27481,0.14548,0.20158
circle,0.22258000000000003,0.39774,0.49163999999999997,0.3702,0.39774,0.24248000000000003,0.16468,0.21055,0.40615999999999997,0.35074,0.21055,0.16335999999999998,0.1433,0.41598,0.53473,0.6178899999999999,0.41598,0.13957,0.30696999999999997,0.25351,0.39055,0.51045,0.25351,0.33357,0.28191,0.3431,0.2956,0.51761,0.3431,0.29035,0.41999,0.2354,0.56011,0.40947,0.2354,0.28058
circle,0.26483,0.31228,0.42188000000000003,0.1465,0.31228,0.25069,0.1557,0.26421999999999995,0.35058,0.33738,0.26421999999999995,0.17862,0.11843,0.29470999999999997,0.49546999999999997,0.5663,0.29470999999999997,0.11938,0.38368,0.27399,0.60348,0.59405,0.27399,0.44011000000000006,0.29362,0.35357,0.40703,0.3394,0.35357,0.30755,0.48078999999999994,0.5515100000000001,0.30465,0.24281999999999998,0.5515100000000001,0.43846
circle,0.22691,0.31228,0.40741,0.13647,0.31228,0.22593000000000002,0.17243,0.26421999999999995,0.5019,0.52905,0.26421999999999995,0.18504,0.17055,0.29470999999999997,0.46803,0.5633,0.29470999999999997,0.16163,0.33692,0.27399,0.43743000000000004,0.51376,0.27399,0.42744,0.21989,0.35357,0.5896100000000001,0.49326000000000003,0.35357,0.24998,0.41728999999999994,0.5515100000000001,0.34501,0.22263000000000002,0.5515100000000001,0.50154
circle,0.16696,0.25087,0.30549,0.18406,0.25087,0.16954,0.12262,0.21902,0.62439,0.6589,0.21902,0.10079,0.12738,0.30118,0.4992,0.65003,0.30118,0.13648,0.23181,0.25899,0.42482,0.38656,0.25899,0.23756,0.11834000000000001,0.21865,0.34889000000000003,0.37201999999999996,0.21865,0.15669,0.18145,0.33303,0.65599,0.50046,0.33303,0.27419
circle,0.14160999999999999,0.16169,0.57228,0.65151,0.16169,0.13551,0.13701,0.0936,0.37331,0.31686,0.0936,0.09748,0.051620000000000006,0.30587,0.6581,0.7197,0.30587,0.09343,0.23535999999999999,0.19054000000000001,0.28476,0.30116,0.19054000000000001,0.1896,0.14198,0.21865,0.64555,0.59537,0.21865,0.1392,0.09615,0.09456,0.30556,0.2857,0.09456,0.06406
circle,0.15832000000000002,0.1583,0.26766999999999996,0.2212,0.1583,0.15739,0.13371,0.11752,0.33119,0.26529,0.11752,0.10493,0.14547000000000002,0.30587,0.63235,0.69191,0.30587,0.12412999999999999,0.21427,0.26311999999999997,0.45641000000000004,0.4488,0.26311999999999997,0.21213,0.09136,0.14359,0.6819,0.76105,0.14359,0.10779000000000001,0.30674,0.22071999999999997,0.42463,0.32149,0.22071999999999997,0.24397
circle,0.18450999999999998,0.32615,0.32864,0.29799000000000003,0.32615,0.18142,0.10599000000000001,0.24049,0.48996999999999996,0.53091,0.24049,0.13146,0.10271,0.25874,0.57544,0.63798,0.25874,0.10851,0.2541,0.26311999999999997,0.4474,0.50474,0.26311999999999997,0.27133,0.11470999999999999,0.07522999999999999,0.11079000000000001,0.53132,0.07522999999999999,0.13964000000000001,0.42463,0.22071999999999997,0.49073,0.3485,0.22071999999999997,0.29364
