Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,acc_lh_x_mean,acc_lh_x_median,acc_lh_x_std,acc_lh_x_iqr,acc_lh_y_mean,acc_lh_y_median,acc_lh_y_std,acc_lh_y_iqr,acc_lh_z_mean,acc_lh_z_median,acc_lh_z_std,acc_lh_z_iqr,gyro_lh_x_mean,gyro_lh_x_median,gyro_lh_x_std,gyro_lh_x_iqr,gyro_lh_y_mean,gyro_lh_y_median,gyro_lh_y_std,gyro_lh_y_iqr,gyro_lh_z_mean,gyro_lh_z_median,gyro_lh_z_std,gyro_lh_z_iqr,acc_leg_x_mean,acc_leg_x_median,acc_leg_x_std,acc_leg_x_iqr,acc_leg_y_mean,acc_leg_y_median,acc_leg_y_std,acc_leg_y_iqr,acc_leg_z_mean,acc_leg_z_median,acc_leg_z_std,acc_leg_z_iqr,gyro_leg_x_mean,gyro_leg_x_median,gyro_leg_x_std,gyro_leg_x_iqr,gryo_leg_y_mean,gryo_leg_y_median,gryo_leg_y_std,gryo_leg_y_iqr,gryo_leg_z_mean,gryo_leg_z_median,gryo_leg_z_std,gryo_leg_z_iqr
number6,0.30388,0.30042,0.16985,0.17086,0.19195,0.18802,0.23813,0.26487,0.10895,0.09678,0.19335,0.21477,0.17837,0.23137,0.49215,0.93578,0.14158,0.13937,0.17964,0.19109,0.14186,0.15439,0.2071,0.23671,0.29107,0.28924,0.16928,0.18448,0.08598,0.10574,0.22915,0.2522,0.12174,0.12222,0.187,0.19997,0.13682,0.14321,0.50819,1.0,0.14221,0.1386,0.29852,0.38167,0.12377,0.1083,0.22411,0.25591,0.00957,0.0,0.18496,0.17615,0.12496,0.12,0.17667,0.18443,0.17606,0.16352,0.18398,0.198,0.13682,0.14321,0.50819,1.0,0.14221,0.1386,0.29852,0.38167,0.12377,0.1083,0.22411,0.25591
number6,0.30201,0.29901,0.16587,0.17829,0.18922,0.19024,0.22878,0.22809,0.09897,0.09233,0.18212,0.19208,0.16378,0.24137,0.50179,0.99268,0.13913,0.13465,0.17888,0.18308,0.14543,0.17088,0.21943,0.25143,0.28954,0.28711,0.16606,0.17884,0.09106,0.10878,0.22532,0.24493,0.10875,0.10981,0.18193,0.19135,0.16702,0.17602,0.50851,1.0,0.13833,0.12557,0.29,0.36878,0.11164,0.09687,0.2215,0.2531,0.0058,0.0,0.18582,0.17764,0.12247,0.11966,0.17235,0.18604,0.17409,0.1612,0.18103,0.1946,0.16702,0.17602,0.50851,1.0,0.13833,0.12557,0.29,0.36878,0.11164,0.09687,0.2215,0.2531
number6,0.30316,0.30145,0.16497,0.17646,0.18574,0.19902,0.22182,0.23336,0.0938,0.09746,0.18053,0.19851,0.15346,0.21923,0.50694,0.97838,0.13487,0.1276,0.1871,0.19033,0.1458,0.14935,0.21683,0.25041,0.29355,0.29109,0.16859,0.18408,0.09101,0.09763,0.22342,0.27469,0.11515,0.11827,0.17763,0.1932,0.1937,0.2892,0.51008,1.0,0.14388,0.12589,0.29716,0.38131,0.11621,0.10748,0.21292,0.23204,0.00515,0.0,0.18721,0.17881,0.12138,0.11715,0.17685,0.1893,0.17371,0.15972,0.18239,0.19496,0.1937,0.2892,0.51008,1.0,0.14388,0.12589,0.29716,0.38131,0.11621,0.10748,0.21292,0.23204
number6,0.30114,0.2998,0.16308,0.17176,0.18236,0.18924,0.22099,0.24169,0.09319,0.09174,0.18223,0.20174,0.14182,0.17868,0.49327,0.93437,0.12441,0.12241,0.18771,0.20806,0.14581,0.15256,0.19997,0.22537,0.29276,0.2925,0.16521,0.1749,0.08543,0.09097,0.22253,0.26978,0.12062,0.11769,0.17724,0.18748,0.19317,0.31664,0.4965,1.0,0.14382,0.14071,0.29385,0.3836,0.11192,0.10154,0.21501,0.21261,0.00344,0.0,0.18802,0.18495,0.11791,0.11606,0.17734,0.19384,0.17016,0.15591,0.18064,0.18976,0.19317,0.31664,0.4965,1.0,0.14382,0.14071,0.29385,0.3836,0.11192,0.10154,0.21501,0.21261
number6,0.30538,0.30651,0.17072,0.18384,0.18605,0.18279,0.21271,0.23453,0.08754,0.085,0.18402,0.19977,0.13329,0.16358,0.49669,0.94953,0.12648,0.11844,0.18377,0.20161,0.14578,0.15075,0.2092,0.23959,0.29587,0.29115,0.16877,0.17472,0.0793,0.09164,0.23233,0.27203,0.12794,0.12517,0.1837,0.18546,0.22227,0.34965,0.50569,1.0,0.13224,0.11897,0.29057,0.37462,0.11351,0.09749,0.21516,0.22846,0.0,0.00197,0.19281,0.18484,0.11735,0.11347,0.18075,0.19427,0.17235,0.16009,0.18189,0.19619,0.22227,0.34965,0.50569,1.0,0.13224,0.11897,0.29057,0.37462,0.11351,0.09749,0.21516,0.22846
number6,0.30128,0.303,0.17275,0.19253,0.18587,0.1707,0.21651,0.25507,0.09298,0.08886,0.18821,0.20255,0.10164,0.08473,0.50116,0.93957,0.12787,0.12041,0.17868,0.19038,0.14706,0.15565,0.20119,0.22215,0.29144,0.2913,0.16984,0.18114,0.07469,0.07983,0.21974,0.23556,0.12083,0.12238,0.18201,0.18746,0.18165,0.24016,0.50913,1.0,0.1249,0.12204,0.28777,0.37813,0.11669,0.10553,0.2088,0.22185,0.0,0.00349,0.19059,0.18497,0.11771,0.11233,0.17672,0.19,0.1711,0.15926,0.17962,0.19283,0.18165,0.24016,0.50913,1.0,0.1249,0.12204,0.28777,0.37813,0.11669,0.10553,0.2088,0.22185
number6,0.30148,0.30057,0.16956,0.18634,0.18569,0.17115,0.22413,0.26064,0.09592,0.08862,0.18644,0.20092,0.12215,0.09198,0.50442,1.0,0.12993,0.12881,0.18226,0.19791,0.15488,0.17296,0.19778,0.21611,0.29124,0.29394,0.16799,0.1804,0.07879,0.08002,0.20286,0.22751,0.10765,0.1091,0.17621,0.18238,0.1528,0.20066,0.50179,1.0,0.13463,0.12606,0.27499,0.35044,0.11788,0.10704,0.20862,0.21374,0.0,8e-05,0.19257,0.19421,0.11883,0.11857,0.17526,0.18952,0.1683,0.15643,0.181,0.18681,0.1528,0.20066,0.50179,1.0,0.13463,0.12606,0.27499,0.35044,0.11788,0.10704,0.20862,0.21374
number6,0.30691,0.3017,0.17316,0.18317,0.18929,0.17509,0.22292,0.21822,0.09941,0.09567,0.18271,0.19086,0.17277,0.25673,0.49759,1.0,0.14014,0.13961,0.18693,0.20394,0.15856,0.18492,0.21756,0.25348,0.29425,0.29811,0.17089,0.18509,0.0872,0.11328,0.22521,0.23763,0.11317,0.11311,0.1815,0.19159,0.16898,0.20689,0.49817,1.0,0.13982,0.12884,0.26139,0.31974,0.12567,0.11541,0.2122,0.23835,0.00537,0.0,0.20283,0.20514,0.12161,0.11883,0.18463,0.20014,0.17115,0.16004,0.18772,0.18911,0.16898,0.20689,0.49817,1.0,0.13982,0.12884,0.26139,0.31974,0.12567,0.11541,0.2122,0.23835
number6,0.30434,0.29957,0.16868,0.17852,0.18514,0.17736,0.22365,0.23165,0.10549,0.09691,0.17848,0.17955,0.16996,0.26792,0.50779,1.0,0.13813,0.13851,0.17654,0.1813,0.15228,0.16612,0.21664,0.2663,0.28983,0.28165,0.16762,0.18388,0.08522,0.11647,0.22937,0.2476,0.11333,0.10292,0.18992,0.20686,0.14094,0.11123,0.50474,1.0,0.14141,0.15154,0.26383,0.3226,0.11935,0.11304,0.21141,0.24507,0.00301,0.0,0.19694,0.20292,0.11781,0.11561,0.18034,0.18388,0.17112,0.16081,0.18319,0.18979,0.14094,0.11123,0.50474,1.0,0.14141,0.15154,0.26383,0.3226,0.11935,0.11304,0.21141,0.24507
number6,0.30274,0.30245,0.16592,0.1815,0.18749,0.18993,0.21867,0.23595,0.10392,0.10158,0.17662,0.18589,0.1798,0.26915,0.51192,1.0,0.13178,0.13324,0.17323,0.18072,0.13979,0.1513,0.21531,0.26064,0.28846,0.28842,0.16351,0.17367,0.08161,0.09376,0.21697,0.2507,0.11462,0.10795,0.18746,0.21152,0.14406,0.20946,0.52105,1.0,0.14576,0.1249,0.2696,0.34528,0.1214,0.107,0.20447,0.22769,0.0,0.00283,0.18645,0.19659,0.11614,0.11294,0.17495,0.17887,0.17078,0.1618,0.17847,0.18481,0.14406,0.20946,0.52105,1.0,0.14576,0.1249,0.2696,0.34528,0.1214,0.107,0.20447,0.22769
number6,0.30286,0.30067,0.16904,0.1799,0.1873,0.1839,0.20998,0.22071,0.0963,0.09606,0.17951,0.19126,0.17635,0.26226,0.49417,0.99393,0.12677,0.12896,0.18034,0.19182,0.13868,0.15187,0.2097,0.2521,0.2906,0.29301,0.16881,0.17477,0.08026,0.09227,0.21978,0.23871,0.11845,0.12233,0.1852,0.2028,0.13475,0.17236,0.50948,1.0,0.14733,0.13352,0.275,0.34743,0.11679,0.09822,0.21278,0.22976,0.0,0.00607,0.1794,0.19066,0.11834,0.11372,0.17282,0.18252,0.16988,0.15686,0.17744,0.19049,0.13475,0.17236,0.50948,1.0,0.14733,0.13352,0.275,0.34743,0.11679,0.09822,0.21278,0.22976
number6,0.30405,0.3032,0.17029,0.17617,0.18507,0.17432,0.207,0.216,0.0936,0.09408,0.18134,0.18919,0.1608,0.25861,0.48377,0.89982,0.13321,0.13592,0.18361,0.20113,0.14915,0.16762,0.20059,0.24134,0.29475,0.29951,0.17366,0.18936,0.08512,0.10104,0.22289,0.2422,0.1211,0.11899,0.1885,0.19748,0.13456,0.1519,0.5003,1.0,0.14627,0.14357,0.27559,0.33074,0.11782,0.1019,0.22341,0.24929,0.0,0.00472,0.17911,0.18872,0.11936,0.1159,0.17252,0.18107,0.16841,0.15431,0.17947,0.18726,0.13456,0.1519,0.5003,1.0,0.14627,0.14357,0.27559,0.33074,0.11782,0.1019,0.22341,0.24929
number6,0.30482,0.30487,0.16645,0.17376,0.18415,0.18002,0.20372,0.20963,0.09405,0.09121,0.17976,0.19645,0.13178,0.16998,0.49298,0.95718,0.1359,0.13738,0.17913,0.19474,0.15124,0.17015,0.19754,0.23018,0.29606,0.30539,0.17154,0.18792,0.0904,0.1034,0.21523,0.24309,0.1186,0.11816,0.18309,0.18933,0.18086,0.27776,0.50971,1.0,0.12943,0.09585,0.26889,0.33117,0.12558,0.10889,0.21306,0.24296,0.0,0.00232,0.18179,0.18946,0.11781,0.11507,0.17419,0.1826,0.16833,0.15866,0.18013,0.18496,0.18086,0.27776,0.50971,1.0,0.12943,0.09585,0.26889,0.33117,0.12558,0.10889,0.21306,0.24296
number6,0.30331,0.30098,0.16415,0.16867,0.18272,0.17899,0.20887,0.21828,0.09225,0.08709,0.17914,0.19416,0.12591,0.12448,0.4989,0.96252,0.13304,0.13145,0.17924,0.19094,0.14974,0.16128,0.1892,0.20904,0.29307,0.30313,0.16965,0.18793,0.08858,0.09061,0.21076,0.24269,0.11083,0.11795,0.18139,0.18569,0.19218,0.29479,0.5114,1.0,0.11828,0.07101,0.27127,0.32071,0.12442,0.10935,0.20453,0.21939,0.00188,0.0,0.18911,0.19442,0.11676,0.11623,0.17798,0.18505,0.17008,0.15672,0.18412,0.19004,0.19218,0.29479,0.5114,1.0,0.11828,0.07101,0.27127,0.32071,0.12442,0.10935,0.20453,0.21939
number6,0.30432,0.2977,0.16794,0.17382,0.18536,0.18385,0.20699,0.22478,0.0929,0.09017,0.17662,0.18686,0.11689,0.07558,0.5021,0.96911,0.13655,0.1286,0.17946,0.1875,0.15178,0.16241,0.19287,0.22263,0.29225,0.29873,0.1729,0.19569,0.08224,0.08493,0.20884,0.24631,0.11287,0.12637,0.18558,0.20247,0.17853,0.26373,0.5113,1.0,0.12355,0.08485,0.28335,0.33167,0.12383,0.10381,0.20832,0.22821,0.00389,0.0,0.19771,0.18797,0.11783,0.1214,0.18194,0.186,0.1692,0.15434,0.18901,0.19848,0.17853,0.26373,0.5113,1.0,0.12355,0.08485,0.28335,0.33167,0.12383,0.10381,0.20832,0.22821
number6,0.30438,0.30047,0.17017,0.17623,0.18525,0.1831,0.19863,0.21883,0.09307,0.0955,0.17112,0.18198,0.10777,0.0755,0.49339,0.96924,0.13353,0.12896,0.18423,0.19567,0.15343,0.17486,0.20561,0.24058,0.28988,0.29369,0.17235,0.18662,0.08231,0.08855,0.20959,0.23239,0.10781,0.10588,0.1822,0.1961,0.15213,0.18438,0.50811,1.0,0.12744,0.10013,0.27796,0.3453,0.12142,0.08958,0.21472,0.24916,0.00444,0.0,0.19748,0.17456,0.11799,0.11943,0.18323,0.18623,0.16762,0.15676,0.18744,0.19773,0.15213,0.18438,0.50811,1.0,0.12744,0.10013,0.27796,0.3453,0.12142,0.08958,0.21472,0.24916
number6,0.30327,0.29855,0.16759,0.17792,0.18693,0.17968,0.2062,0.2276,0.09473,0.09405,0.17255,0.18681,0.12257,0.13227,0.49036,0.97471,0.13262,0.13819,0.18405,0.19338,0.15117,0.18131,0.21258,0.248,0.28781,0.28798,0.16451,0.1738,0.08601,0.10581,0.21531,0.23108,0.10177,0.0974,0.17911,0.18827,0.1395,0.14661,0.50284,1.0,0.12752,0.10856,0.26601,0.32608,0.12215,0.09491,0.22399,0.26527,0.00545,0.0,0.19203,0.17732,0.11868,0.12239,0.18034,0.18539,0.17047,0.15726,0.18536,0.19467,0.1395,0.14661,0.50284,1.0,0.12752,0.10856,0.26601,0.32608,0.12215,0.09491,0.22399,0.26527
number6,0.30612,0.30228,0.17007,0.18104,0.18539,0.18378,0.21569,0.23913,0.09975,0.10027,0.17796,0.19447,0.13259,0.16136,0.49201,0.98084,0.13947,0.14365,0.17972,0.18185,0.1538,0.1718,0.209,0.23986,0.29213,0.28876,0.16941,0.17313,0.09082,0.11191,0.22283,0.26377,0.10826,0.10258,0.18417,0.19841,0.15414,0.14553,0.5017,1.0,0.12741,0.10763,0.26446,0.32871,0.12709,0.10849,0.22483,0.26005,0.00753,0.0,0.1912,0.17843,0.12067,0.12509,0.18327,0.18339,0.17068,0.15743,0.1896,0.20213,0.15414,0.14553,0.5017,1.0,0.12741,0.10763,0.26446,0.32871,0.12709,0.10849,0.22483,0.26005
number6,0.30605,0.30571,0.16862,0.177,0.1851,0.19108,0.2107,0.22695,0.09741,0.10033,0.17532,0.18988,0.13545,0.16086,0.48797,0.95553,0.13754,0.13689,0.17355,0.17747,0.14931,0.16017,0.2091,0.26132,0.29198,0.28807,0.17205,0.17875,0.08968,0.11052,0.21901,0.24732,0.10563,0.09811,0.18716,0.20713,0.15565,0.13775,0.49983,1.0,0.1319,0.11746,0.25334,0.31954,0.12539,0.10256,0.22186,0.27232,0.00562,0.0,0.18956,0.17323,0.1185,0.11788,0.18393,0.18252,0.1678,0.15598,0.18857,0.20174,0.15565,0.13775,0.49983,1.0,0.1319,0.11746,0.25334,0.31954,0.12539,0.10256,0.22186,0.27232
number6,0.30368,0.30222,0.16364,0.17073,0.18921,0.18945,0.21097,0.22698,0.09182,0.09103,0.16857,0.18245,0.14993,0.1557,0.49435,0.98931,0.12969,0.13217,0.17916,0.18997,0.14813,0.15965,0.21388,0.2774,0.29047,0.29054,0.172,0.19036,0.08571,0.09936,0.21987,0.25009,0.1052,0.09679,0.18448,0.20865,0.15344,0.20027,0.50996,1.0,0.13787,0.12496,0.26492,0.34765,0.11841,0.09121,0.2208,0.25962,0.00234,0.0,0.18852,0.17584,0.11668,0.11671,0.17983,0.18383,0.16829,0.15768,0.18342,0.19559,0.15344,0.20027,0.50996,1.0,0.13787,0.12496,0.26492,0.34765,0.11841,0.09121,0.2208,0.25962
number6,0.30284,0.30033,0.16602,0.17909,0.18616,0.17775,0.20946,0.22726,0.08868,0.08561,0.16998,0.17457,0.15485,0.14767,0.49489,0.94929,0.12156,0.11363,0.18474,0.19873,0.1457,0.15687,0.2217,0.28279,0.28933,0.2919,0.17136,0.18308,0.08593,0.09352,0.22513,0.25421,0.10353,0.09696,0.18257,0.19568,0.1476,0.20543,0.5182,1.0,0.13563,0.12309,0.27744,0.35624,0.10879,0.08372,0.22968,0.26319,0.00273,0.0,0.19409,0.18347,0.11622,0.1163,0.18039,0.18773,0.16704,0.15257,0.18403,0.19619,0.1476,0.20543,0.5182,1.0,0.13563,0.12309,0.27744,0.35624,0.10879,0.08372,0.22968,0.26319
number6,0.30609,0.30449,0.17636,0.18636,0.18662,0.17341,0.20671,0.22817,0.09298,0.08662,0.1815,0.19226,0.12953,0.06473,0.49447,0.92437,0.12282,0.11603,0.18742,0.19632,0.14265,0.15032,0.22429,0.27345,0.29188,0.2944,0.17253,0.18046,0.08761,0.09962,0.23636,0.25887,0.11161,0.1068,0.19655,0.20449,0.16164,0.17349,0.51743,1.0,0.13387,0.1115,0.2918,0.33745,0.11818,0.09389,0.25162,0.29136,0.00709,0.0,0.20446,0.20133,0.12225,0.11954,0.19016,0.19534,0.1727,0.16041,0.18938,0.20329,0.16164,0.17349,0.51743,1.0,0.13387,0.1115,0.2918,0.33745,0.11818,0.09389,0.25162,0.29136
number6,0.30842,0.30575,0.1793,0.1899,0.19414,0.17135,0.21948,0.23276,0.10061,0.09542,0.18512,0.19671,0.13124,0.10546,0.49738,0.97906,0.12797,0.13279,0.19873,0.22553,0.15745,0.16471,0.2199,0.24047,0.29397,0.29222,0.17917,0.19382,0.08925,0.10487,0.24735,0.26277,0.1238,0.11645,0.20061,0.22072,0.16132,0.16513,0.51715,1.0,0.13939,0.11508,0.30511,0.37985,0.11653,0.08674,0.26115,0.30699,0.00919,0.0,0.20386,0.20901,0.12643,0.12274,0.19215,0.20259,0.17794,0.16675,0.18961,0.19565,0.16132,0.16513,0.51715,1.0,0.13939,0.11508,0.30511,0.37985,0.11653,0.08674,0.26115,0.30699
number6,0.30801,0.30601,0.17207,0.18148,0.19435,0.16786,0.23013,0.23293,0.10201,0.09636,0.18942,0.20208,0.15031,0.15569,0.50176,1.0,0.12103,0.13015,0.20042,0.23693,0.16055,0.17109,0.22988,0.28362,0.29428,0.29656,0.18018,0.1968,0.09403,0.127,0.24701,0.24336,0.12097,0.11755,0.19571,0.20131,0.14914,0.17935,0.51607,1.0,0.13865,0.11372,0.29705,0.40394,0.10273,0.05644,0.25762,0.3224,0.01046,0.0,0.19658,0.19135,0.12422,0.12215,0.18391,0.19565,0.17597,0.16233,0.18972,0.19484,0.14914,0.17935,0.51607,1.0,0.13865,0.11372,0.29705,0.40394,0.10273,0.05644,0.25762,0.3224
