id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
33,-0.5979,-0.7940,-0.3638,-68.16,-132.03,-121.85,-1.1744,0.3963,0.2993,-101.57,-63.12,-63.13,-1.0584,0.0452,-0.4163,-145.39,-62.54,-61.66
34,-0.5979,-0.7940,-0.3638,-68.16,-132.03,-121.85,-0.9842,0.2317,0.2962,-197.61,-35.59,-34.82,-1.0584,0.0452,-0.4163,-145.39,-62.54,-61.66
35,-0.4588,-0.7732,-0.2727,-88.26,-131.02,-104.51,-0.9031,0.2229,0.4558,-245.55,-12.38,-38.30,-1.3909,-0.0857,-0.7647,-241.43,-35.01,-33.36
36,-0.4588,-0.7732,-0.2727,-88.26,-131.02,-104.51,-0.8914,0.3228,0.5518,-245.55,2.01,-43.76,-1.4854,-0.2446,-0.8538,210.65,-11.80,-36.84
37,-0.4578,-0.8714,-0.1858,-110.61,-133.72,-88.52,-0.8914,0.3228,0.5518,-245.55,2.01,-43.76,-1.5591,-0.1897,-0.9478,210.65,2.59,-42.30
38,-0.5430,-1.0540,-0.1245,-142.32,-139.97,-75.70,-1.1243,0.3838,0.6663,-245.55,24.80,-49.04,-1.4874,-0.1597,-0.9021,210.65,2.59,-42.30
39,-0.5430,-1.0540,-0.1245,-142.32,-139.97,-75.70,-1.2388,0.4146,0.7434,-245.55,42.12,-48.28,-1.4217,-0.2659,-0.6223,210.65,25.38,-47.57
40,-0.8291,-1.4576,0.0803,-222.47,-158.57,-77.03,-1.2388,0.4146,0.7434,-245.55,42.12,-48.28,-1.3587,-0.5596,-0.4612,210.65,42.70,-46.82
41,-0.8291,-1.4576,0.0803,-222.47,-158.57,-77.03,-1.4266,0.5108,0.8435,-245.55,79.63,-31.86,-1.4190,-0.6077,0.2185,210.65,80.21,-30.40
42,-0.8291,-1.4576,0.0803,-222.47,-158.57,-77.03,-1.6084,0.5205,0.9048,-245.55,101.35,-19.26,-1.4190,-0.6077,0.2185,210.65,80.21,-30.40
43,-1.3614,-1.4778,0.3657,-244.77,-188.12,-143.82,-1.6084,0.5205,0.9048,-245.55,101.35,-19.26,-1.4190,-0.6077,0.2185,210.65,80.21,-30.40
44,-1.3614,-1.4778,0.3657,-244.77,-188.12,-143.82,-1.6084,0.5205,0.9048,-245.55,101.35,-19.26,-1.3167,-0.8123,-0.3748,210.65,101.93,-17.80
45,-1.4981,-1.4021,0.4678,-244.77,-174.02,-196.34,-1.6331,0.6887,0.8843,-245.55,143.90,-1.77,-1.0752,-0.7615,-0.2202,210.65,144.48,-0.31
46,-1.4329,-1.4507,0.4614,-244.77,-161.52,-197.91,-1.5096,0.7263,0.7432,-245.55,155.11,2.49,-1.0752,-0.7615,-0.2202,210.65,144.48,-0.31
47,-1.3362,-1.4136,0.4453,-244.77,-148.72,-199.51,-1.3736,0.6961,0.7031,-245.55,165.13,3.64,-1.0664,-0.6846,0.0920,210.65,165.71,5.10
48,-1.3362,-1.4136,0.4453,-244.77,-148.72,-199.51,-1.2271,0.7779,0.6614,-245.55,176.91,2.20,-0.9312,-1.0320,0.1560,210.65,177.49,3.66
49,-1.2227,-1.2010,0.5335,-202.92,-137.84,-198.68,-1.1363,0.8074,0.6377,-245.55,186.54,0.17,-0.9312,-1.0320,0.1560,210.65,177.49,3.66
50,-1.1599,-1.1509,0.5557,-189.56,-138.33,-195.54,-0.9776,0.8352,0.6326,-245.55,197.26,-3.71,-0.7388,-1.1463,0.3533,210.65,197.84,-2.24
51,-1.1599,-1.1509,0.5557,-189.56,-138.33,-195.54,-0.8023,0.8826,0.6482,-245.55,205.19,-8.85,-0.6145,-1.3418,0.5733,210.65,205.77,-7.39
52,-1.1599,-1.1509,0.5557,-189.56,-138.33,-195.54,-0.5982,0.9341,0.6336,-245.55,211.30,-10.89,-0.6145,-1.3418,0.5733,210.65,205.77,-7.39
53,-1.2254,-0.8289,0.3755,-182.27,-130.27,-180.42,-0.5982,0.9341,0.6336,-245.55,211.30,-10.89,-0.6145,-1.3418,0.5733,210.65,205.77,-7.39
54,-1.2254,-0.8289,0.3755,-182.27,-130.27,-180.42,-0.5982,0.9341,0.6336,-245.55,211.30,-10.89,-0.7366,-1.2642,0.8411,210.65,211.88,-9.42
55,-1.1353,-0.5625,0.1475,-124.61,-97.34,-157.22,-0.3062,1.0242,0.7158,-245.55,204.16,-3.60,-0.7366,-1.2642,0.8411,210.65,211.88,-9.42
56,-1.0210,-0.3941,0.0767,-80.09,-76.78,-144.28,-0.2483,1.0042,0.6824,-234.31,191.54,0.82,-0.7981,-1.4275,0.9671,221.88,192.12,2.29
57,-1.0210,-0.3941,0.0767,-80.09,-76.78,-144.28,-0.2412,1.0096,0.6265,-223.17,182.39,7.11,-0.8506,-1.4039,0.9409,233.02,182.97,8.58
