id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
4537,602,-81,-1759,1721,382,-2500,-761,416,-12,-1323,458,-217,-800,-128,206,-1323,458,-217
4538,406,57,-1683,1296,808,-2500,-640,385,-58,-1155,372,-250,-799,-206,159,-1155,372,-250
4539,150,248,-1293,865,1258,-2378,-560,327,-61,-1100,354,-278,-626,-389,89,-1100,354,-278
4540,101,637,-937,672,1654,-1946,-524,288,-9,-1226,355,-308,-613,-228,107,-1226,355,-308
4541,212,841,-714,906,1886,-1505,-505,332,-9,-1315,327,-337,-675,58,-141,-1315,327,-337
4542,175,703,-664,943,2122,-1085,-526,420,-31,-1170,253,-363,-877,-192,-126,-1170,253,-363
4543,150,684,-538,470,2326,-743,-654,450,-88,-967,188,-418,-1130,-385,-83,-967,188,-418
4544,173,736,-339,54,2416,-399,-832,465,-123,-862,168,-499,-1039,-450,-53,-862,168,-499
4545,252,874,-82,-247,2426,-57,-1009,488,-168,-837,181,-594,-1082,-438,15,-837,181,-594
4546,458,1039,182,-269,2310,265,-1102,505,-180,-881,235,-659,-1302,-233,55,-881,235,-659
4547,640,1114,326,81,2097,490,-1121,531,-152,-962,270,-686,-1616,-76,16,-962,270,-686
4548,751,1126,399,554,1835,708,-1112,534,-139,-1053,272,-676,-1911,-187,4,-1053,272,-676
4549,841,875,504,878,1489,1062,-1033,527,-143,-1157,235,-603,-1537,-599,174,-1157,235,-603
4550,827,687,501,539,1200,1464,-858,569,-156,-1106,200,-467,-1314,-774,190,-1106,200,-467
4551,928,457,578,520,785,1702,-782,574,-160,-847,144,-309,-646,-299,594,-847,144,-309
4552,942,160,592,591,308,1760,-878,462,-164,-703,170,-234,-277,142,664,-703,170,-234
4553,913,-46,573,360,-199,1690,-1001,402,-134,-793,290,-310,-560,69,-227,-793,290,-310
4554,924,-226,556,47,-683,1417,-1032,403,-109,-1002,467,-471,-16,-832,-253,-1002,467,-471
4555,938,-445,507,233,-1190,986,-990,473,-87,-1121,596,-615,-219,-387,-70,-1121,596,-615
4556,1006,-576,270,294,-1444,694,-896,515,-65,-1061,637,-682,-417,-24,13,-1061,637,-682
4557,918,-685,64,205,-1609,297,-782,532,-64,-857,626,-674,-535,144,122,-857,626,-674
4558,830,-687,-104,129,-1768,-138,-750,481,-50,-678,625,-637,-576,-51,266,-678,625,-637
4559,810,-429,-209,261,-1703,-466,-678,413,62,-751,654,-585,-558,-275,597,-751,654,-585
4560,967,-283,-135,476,-1752,-681,-714,404,25,-996,750,-475,-788,-490,1076,-996,750,-475
4561,821,-395,-517,1029,-1670,-923,-734,435,25,-1148,774,-330,-597,7,1600,-1148,774,-330
4562,698,-688,-806,1815,-1359,-1223,-872,514,0,-1140,767,-165,-697,928,2000,-1140,767,-165
4563,762,-972,-1170,1674,-997,-1709,-1056,498,10,-1096,787,0,-430,937,2000,-1096,787,0
4564,719,-824,-1425,812,-272,-2049,-1205,450,38,-1233,781,103,-1186,-807,-639,-1233,781,103
4565,801,-142,-1255,1322,261,-2447,-1312,415,26,-1525,742,139,-1624,36,379,-1525,742,139
4566,975,134,-1203,2500,505,-2390,-1355,423,14,-1830,701,125,-954,776,124,-1830,701,125
4567,1006,-157,-1410,2500,650,-2439,-1198,440,17,-1988,630,66,-1099,-36,57,-1988,630,66
4568,908,-456,-1468,1961,846,-2447,-988,464,4,-1902,490,9,-1060,-121,237,-1902,490,9
4569,739,-111,-1352,452,1111,-2336,-814,469,-3,-1598,346,-16,-878,-171,126,-1598,346,-16
4570,510,268,-1068,56,1326,-2211,-600,401,-52,-1217,207,2,-751,-263,138,-1217,207,2
4571,341,695,-935,204,1629,-1880,-547,313,-78,-907,103,-21,-660,-107,128,-907,103,-21
4572,314,921,-762,530,1901,-1413,-566,255,-80,-785,72,-114,-718,9,84,-785,72,-114
4573,354,822,-529,524,2088,-883,-609,265,-102,-759,76,-225,-784,108,-3,-759,76,-225
4574,363,725,-331,-121,2229,-309,-657,289,-152,-767,87,-342,-807,-21,-33,-767,87,-342
4575,430,841,-55,-746,2240,300,-738,307,-254,-777,158,-431,-781,-118,-144,-777,158,-431
4576,513,1018,180,-416,2034,842,-778,284,-232,-929,253,-505,-1040,-302,37,-929,253,-505
4577,574,970,354,491,1722,1355,-878,266,-184,-1278,330,-612,-1107,-281,146,-1278,330,-612
4578,642,682,446,1054,1359,1636,-1047,388,-227,-1545,384,-734,-1211,-219,59,-1545,384,-734
4579,703,519,469,1113,981,1830,-1118,542,-282,-1558,434,-810,-1538,-350,-66,-1558,434,-810
4580,777,346,535,1089,546,1928,-1049,626,-280,-1288,434,-783,-1862,-446,-104,-1288,434,-783
4581,863,127,593,801,130,2021,-892,619,-259,-921,397,-657,-1608,-756,-8,-921,397,-657
4582,927,-191,602,582,-286,1968,-720,538,-215,-668,364,-487,-882,-661,298,-668,364,-487
4583,850,-428,543,438,-694,1768,-663,491,-191,-467,349,-353,-309,133,779,-467,349,-353
4584,764,-652,430,248,-1033,1515,-824,483,-201,-315,393,-318,-500,329,58,-315,393,-318
4585,744,-830,344,338,-1211,1014,-1068,481,-220,-353,553,-378,-173,-883,-342,-353,553,-378
4586,876,-1049,269,497,-1536,446,-1170,440,-180,-624,767,-443,-295,-359,-183,-624,767,-443
4587,963,-1027,-20,209,-1633,-32,-1027,455,-108,-946,882,-416,-358,69,-66,-946,882,-416
4588,866,-1027,-323,-10,-1640,-523,-869,457,-54,-1164,888,-310,-390,202,60,-1164,888,-310
4589,782,-844,-370,434,-1365,-1080,-744,476,-83,-1167,877,-160,-458,-135,90,-1167,877,-160
4590,841,-802,-106,906,-1385,-1381,-645,474,-10,-994,839,-6,-492,-566,463,-994,839,-6
4591,670,-1108,-700,598,-1186,-1740,-654,414,21,-799,781,103,-609,-527,1090,-799,781,103
4592,614,-680,-999,279,-812,-2243,-784,365,-37,-794,792,164,-368,434,2000,-794,792,164
4593,804,-17,-915,1033,-475,-2408,-917,359,-48,-945,858,193,-1398,1746,2000,-945,858,193
4594,928,-344,-867,2167,-351,-2500,-1084,353,-44,-1185,921,187,-1555,-1192,-385,-1185,921,187
4595,784,-166,-1362,2367,-329,-2500,-1245,361,-34,-1487,948,147,-411,-702,855,-1487,948,147
4596,747,39,-1574,2209,80,-2494,-1343,372,0,-1839,910,117,-1139,1232,243,-1839,910,117
4597,829,7,-1396,2232,346,-2422,-1353,373,30,-2155,792,91,-1001,178,-11,-2155,792,91
4598,739,-260,-1530,1815,413,-2437,-1128,418,2,-2288,608,40,-1084,-301,267,-2288,608,40
4599,657,233,-1619,707,807,-2232,-832,456,-21,-2022,363,-14,-868,-210,244,-2022,363,-14
4600,517,597,-1433,732,1146,-2058,-622,500,-70,-1366,81,-68,-905,-118,211,-1366,81,-68
4601,344,599,-1229,987,1512,-1845,-554,416,-178,-590,-118,-115,-743,-114,58,-590,-118,-115
4602,337,574,-1010,664,1779,-1549,-528,342,-179,-32,-198,-208,-701,-80,-10,-32,-198,-208
4603,265,729,-921,199,2110,-1179,-580,237,-141,111,-203,-328,-790,149,-3,111,-203,-328
4604,217,766,-570,-197,2434,-633,-668,174,-141,-129,-148,-487,-850,-94,-102,-129,-148,-487
4605,318,775,-168,-384,2500,-38,-783,192,-183,-511,-57,-662,-962,-275,148,-511,-57,-662
4606,373,860,87,-226,2370,529,-917,308,-256,-806,45,-866,-942,-257,108,-806,45,-866
4607,317,919,295,399,2140,947,-1045,454,-329,-869,149,-1000,-1092,-315,48,-869,149,-1000
4608,467,745,460,967,1782,1191,-1048,446,-333,-933,296,-1031,-1503,-384,61,-933,296,-1031
4609,652,576,515,614,1368,1442,-1012,377,-248,-1271,461,-1003,-1907,-427,-15,-1271,461,-1003
4610,673,506,522,-113,998,1748,-913,412,-168,-1614,577,-922,-1694,-628,-185,-1614,577,-922
4611,777,391,593,-211,431,1981,-804,473,-136,-1725,642,-794,-871,-566,175,-1725,642,-794
4612,858,137,734,24,-209,2079,-771,549,-116,-1649,659,-683,-157,51,896,-1649,659,-683
4613,925,-67,792,480,-853,1855,-857,599,-142,-1348,669,-633,-436,166,-666,-1348,669,-633
4614,884,-376,627,513,-1382,1474,-1054,645,-160,-939,709,-626,-62,-989,-590,-939,709,-626
4615,797,-726,426,135,-1930,1087,-1154,558,-132,-752,802,-637,-252,-208,-135,-752,802,-637
4616,798,-836,40,191,-2029,677,-961,462,-41,-858,885,-603,-189,267,38,-858,885,-603
4617,792,-1021,-141,1074,-2240,145,-815,430,23,-1114,884,-536,-326,214,227,-1114,884,-536
4618,840,-1057,40,1120,-2307,-471,-747,468,-18,-1175,876,-414,-601,-181,533,-1175,876,-414
4619,574,-1189,-375,946,-2199,-1125,-665,534,-13,-1009,844,-265,-539,-93,1971,-1009,844,-265
4620,719,-870,-1076,1464,-1805,-2008,-765,531,-56,-691,778,-86,-811,1039,2000,-691,778,-86
4621,1076,-332,-1356,2500,-1223,-1981,-1086,522,-143,-464,762,47,-1451,460,802,-464,762,47
4622,1010,-1067,-1499,2500,-722,-2145,-1415,425,-128,-600,854,102,22,-866,685,-600,854,102
4623,1127,-972,-1253,2383,-427,-2382,-1513,277,-52,-1319,946,106,-1723,529,390,-1319,946,106
4624,1133,-617,-1389,2245,-334,-2348,-1314,292,18,-2273,971,140,-1037,315,-64,-2273,971,140
4625,996,-575,-1494,1612,-183,-2268,-977,342,36,-2500,804,197,-1185,-364,120,-2500,804,197
4626,760,-434,-1406,797,-26,-2172,-726,479,-9,-2500,554,222,-801,-253,217,-2500,554,222
4627,593,-236,-1255,55,238,-2003,-558,554,-71,-1823,281,249,-673,-78,156,-1823,281,249
4628,444,-131,-1125,-206,535,-1912,-447,510,-104,-900,38,255,-735,-73,29,-900,38,255
4629,321,132,-1003,-496,866,-1652,-455,408,-145,-197,-106,229,-730,-61,-54,-197,-106,229
4630,243,280,-924,-891,1216,-1320,-523,282,-177,106,-149,139,-749,-117,-85,106,-149,139
4631,265,333,-813,-1741,1626,-855,-591,194,-183,-5,-108,-20,-876,-90,-41,-5,-108,-20
4632,347,575,-460,-2223,1943,-382,-683,168,-255,-395,4,-200,-941,-149,-33,-395,4,-200
4633,392,899,-233,-1456,1967,-24,-767,247,-284,-873,137,-374,-1099,-193,-52,-873,137,-374
4634,386,912,-137,-313,1915,312,-822,335,-250,-1216,257,-524,-1336,-331,-153,-1216,257,-524
4635,416,650,47,184,1884,591,-912,423,-202,-1459,327,-716,-1547,-413,-234,-1459,327,-716
4636,494,700,294,246,1784,860,-947,593,-199,-1416,353,-848,-1987,-474,-61,-1416,353,-848
4637,584,691,415,423,1606,1034,-830,700,-185,-1054,323,-832,-1410,-754,166,-1054,323,-832
4638,557,597,496,414,1482,1265,-657,631,-131,-598,206,-716,-644,-424,814,-598,206,-716
4639,588,640,759,541,1185,1488,-733,535,-122,-405,76,-680,-392,35,885,-405,76,-680
4640,699,446,1066,896,754,1606,-1030,590,-215,-442,97,-745,-482,-492,74,-442,97,-745
4641,887,197,1074,890,245,1641,-1277,675,-238,-538,279,-821,-256,-617,35,-538,279,-821
4642,1071,13,1059,563,-301,1704,-1264,604,-102,-810,518,-810,-244,-217,103,-810,518,-810
4643,1085,-141,946,390,-955,1750,-1007,550,0,-1168,603,-698,-270,106,185,-1168,603,-698
4644,902,-517,838,510,-1676,1425,-757,583,-43,-1292,537,-506,-393,-7,65,-1292,537,-506
4645,704,-872,489,601,-2131,1068,-654,650,-93,-1114,478,-290,-439,-121,135,-1114,478,-290
4646,675,-1041,208,870,-2284,501,-650,642,-89,-678,430,-74,-435,-379,523,-678,430,-74
4647,502,-1383,98,1036,-2500,-282,-710,487,-57,-501,474,46,-574,-218,967,-501,474,46
